         19x8W                    (19x8W.dat)                                                                                                                                       
         v2022-0915                                                                                                                                                                 
         Simulation Date: 09/22/2022                                                                                                                                                
                                                                                                                                                                                    
         AIRFOIL AERO DATA GENERATED USING:  POLAR DIAGRAMS                                                                                                                         
                                                                                                                                                                                    
         ====== PERFORMANCE DATA (versus advance ratio and MPH) ======                                                                                                              
                                                                                                                                                                                    
         DEFINITIONS:                                                                                                                                                               
         J=V/nD (advance ratio)                                                                                                                                                     
         Ct=T/(rho * n**2 * D**4) (thrust coef.)                                                                                                                                    
         Cp=P/(rho * n**3 * D**5) (power coef.)                                                                                                                                     
         Pe=Ct*J/Cp (efficiency)                                                                                                                                                    
         V  (model speed in MPH)                                                                                                                                                    
         Mach (at prop tip)                                                                                                                                                         
         Reyn (at 75% of span)                                                                                                                                                      
         FOM (Figure of Merit)                                                                                                                                                      
                                                                                                                                                                                    
                                                                                                                                                                                    
         PROP RPM =       1000                                                                                                                                                      
                                                                                                                                                                                    
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach      Reyn       FOM    
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)         -         -          -     
        0.00      0.0000      0.0000      0.0828      0.0324       0.006       0.407       0.344       4.818       0.046       1.529      32.358        0.08      42838.    0.5858  
        0.36      0.0201      0.0501      0.0811      0.0326       0.006       0.409       0.337       4.839       0.046       1.498      31.563        0.08      42862.    0.5656  
        0.72      0.0403      0.0978      0.0793      0.0327       0.007       0.410       0.329       4.855       0.046       1.465      30.767        0.08      42887.    0.5453  
        1.09      0.0604      0.1429      0.0774      0.0327       0.007       0.411       0.322       4.866       0.046       1.430      29.973        0.08      42914.    0.5249  
        1.45      0.0806      0.1855      0.0755      0.0328       0.007       0.412       0.313       4.871       0.047       1.394      29.181        0.08      42943.    0.5045  
        1.81      0.1007      0.2255      0.0734      0.0328       0.007       0.412       0.305       4.869       0.046       1.356      28.390        0.08      42973.    0.4840  
        2.17      0.1209      0.2631      0.0712      0.0327       0.007       0.411       0.296       4.860       0.046       1.315      27.600        0.08      43005.    0.4635  
        2.54      0.1410      0.2982      0.0689      0.0326       0.006       0.409       0.286       4.843       0.046       1.273      26.812        0.08      43039.    0.4430  
        2.90      0.1611      0.3308      0.0666      0.0324       0.006       0.407       0.276       4.818       0.046       1.230      26.024        0.08      43075.    0.4226  
        3.26      0.1813      0.3609      0.0641      0.0322       0.006       0.404       0.266       4.785       0.046       1.184      25.236        0.08      43112.    0.4021  
        3.62      0.2014      0.3884      0.0615      0.0319       0.006       0.401       0.256       4.742       0.045       1.137      24.446        0.08      43152.    0.3817  
        3.99      0.2216      0.4134      0.0589      0.0316       0.006       0.396       0.245       4.691       0.045       1.088      23.653        0.08      43193.    0.3613  
