         7x8                      (7x8.dat)                                                                                                                                         
         v2022-0915                                                                                                                                                                 
         Simulation Date: 09/22/2022                                                                                                                                                
                                                                                                                                                                                    
         AIRFOIL AERO DATA GENERATED USING:  POLAR DIAGRAMS                                                                                                                         
                                                                                                                                                                                    
         ====== PERFORMANCE DATA (versus advance ratio and MPH) ======                                                                                                              
                                                                                                                                                                                    
         DEFINITIONS:                                                                                                                                                               
         J=V/nD (advance ratio)                                                                                                                                                     
         Ct=T/(rho * n**2 * D**4) (thrust coef.)                                                                                                                                    
         Cp=P/(rho * n**3 * D**5) (power coef.)                                                                                                                                     
         Pe=Ct*J/Cp (efficiency)                                                                                                                                                    
         V  (model speed in MPH)                                                                                                                                                    
         Mach (at prop tip)                                                                                                                                                         
         Reyn (at 75% of span)                                                                                                                                                      
         FOM (Figure of Merit)                                                                                                                                                      
                                                                                                                                                                                    
                                                                                                                                                                                    
         PROP RPM =       1000                                                                                                                                                      
                                                                                                                                                                                    
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach      Reyn       FOM    
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)         -         -          -     
        0.00      0.0000      0.0000      0.1305      0.1108       0.000       0.009       0.010       0.112       0.001       0.044      40.536        0.03       6276.    0.3396  
        0.29      0.0434      0.0503      0.1300      0.1123       0.000       0.010       0.010       0.113       0.001       0.044      39.846        0.03       6284.    0.3331  
        0.58      0.0868      0.0986      0.1295      0.1139       0.000       0.010       0.010       0.115       0.001       0.044      39.105        0.03       6293.    0.3263  
        0.86      0.1302      0.1450      0.1289      0.1158       0.000       0.010       0.010       0.117       0.001       0.044      38.316        0.03       6303.    0.3190  
        1.15      0.1736      0.1891      0.1283      0.1178       0.000       0.010       0.010       0.119       0.001       0.044      37.484        0.03       6315.    0.3113  
        1.44      0.2170      0.2309      0.1276      0.1199       0.000       0.010       0.010       0.121       0.001       0.043      36.615        0.03       6328.    0.3033  
        1.73      0.2604      0.2703      0.1268      0.1222       0.000       0.010       0.010       0.123       0.001       0.043      35.715        0.03       6342.    0.2949  
        2.01      0.3038      0.3072      0.1258      0.1245       0.000       0.011       0.010       0.126       0.001       0.043      34.791        0.03       6359.    0.2862  
        2.30      0.3472      0.3416      0.1247      0.1267       0.000       0.011       0.010       0.128       0.001       0.042      33.852        0.03       6377.    0.2772  
        2.59      0.3906      0.3735      0.1233      0.1289       0.000       0.011       0.009       0.130       0.001       0.042      32.903        0.03       6397.    0.2679  
        2.88      0.4340      0.4030      0.1215      0.1309       0.000       0.011       0.009       0.132       0.001       0.041      31.949        0.03       6418.    0.2583  
        3.16      0.4774      0.4300      0.1194      0.1326       0.000       0.011       0.009       0.134       0.001       0.041      30.995        0.03       6442.    0.2484  
        3.45      0.5208      0.4547      0.1169      0.1339       0.000       0.011       0.009       0.135       0.001       0.040      30.044        0.03       6467.    0.2382  
        3.74      0.5642      0.4770      0.1138      0.1346       0.000       0.011       0.009       0.136       0.001       0.039      29.094        0.03       6494.    0.2276  
        4.03      0.6076      0.4969      0.1102      0.1347       0.000       0.011       0.008       0.136       0.001       0.038      28.144        0.03       6523.    0.2166  
        4.32      0.6510      0.5144      0.1059      0.1341       0.000       0.011       0.008       0.135       0.001       0.036      27.189        0.03       6554.    0.2052  
        4.60      0.6944      0.5292      0.1010      0.1326       0.000       0.011       0.008       0.134       0.001       0.034      26.224        0.03       6586.    0.1933  
        4.89      0.7378      0.5412      0.0955      0.1302       0.000       0.011       0.007       0.131       0.001       0.032      25.239        0.03       6620.    0.1808  
        5.18      0.7812      0.5499      0.0894      0.1270       0.000       0.011       0.007       0.128       0.001       0.030      24.221        0.03       6656.    0.1679  
        5.47      0.8246      0.5549      0.0828      0.1230       0.000       0.010       0.006       0.124       0.001       0.028      23.155        0.03       6694.    0.1545  
        5.75      0.8680      0.5555      0.0758      0.1184       0.000       0.010       0.006       0.119       0.001       0.026      22.021        0.03       6733.    0.1405  
        6.04      0.9114      0.5509      0.0684      0.1132       0.000       0.010       0.005       0.114       0.001       0.023      20.799        0.03       6774.    0.1262  
        6.33      0.9548      0.5400      0.0608      0.1076       0.000       0.009       0.005       0.108       0.001       0.021      19.463        0.03       6817.    0.1113  
