         12x13N                   (12x13N.dat)                                                                                                                                      
         v2022-0915                                                                                                                                                                 
         Simulation Date: 09/22/2022                                                                                                                                                
                                                                                                                                                                                    
         AIRFOIL AERO DATA GENERATED USING:  POLAR DIAGRAMS                                                                                                                         
                                                                                                                                                                                    
         ====== PERFORMANCE DATA (versus advance ratio and MPH) ======                                                                                                              
                                                                                                                                                                                    
         DEFINITIONS:                                                                                                                                                               
         J=V/nD (advance ratio)                                                                                                                                                     
         Ct=T/(rho * n**2 * D**4) (thrust coef.)                                                                                                                                    
         Cp=P/(rho * n**3 * D**5) (power coef.)                                                                                                                                     
         Pe=Ct*J/Cp (efficiency)                                                                                                                                                    
         V  (model speed in MPH)                                                                                                                                                    
         Mach (at prop tip)                                                                                                                                                         
         Reyn (at 75% of span)                                                                                                                                                      
         FOM (Figure of Merit)                                                                                                                                                      
                                                                                                                                                                                    
                                                                                                                                                                                    
         PROP RPM =       1000                                                                                                                                                      
                                                                                                                                                                                    
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach      Reyn       FOM    
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)         -         -          -     
        0.00      0.0000      0.0000      0.1208      0.0779       0.002       0.098       0.080       1.163       0.011       0.355      31.121        0.05      17443.    0.4299  
        0.49      0.0427      0.0649      0.1204      0.0794       0.002       0.100       0.080       1.185       0.011       0.354      30.450        0.05      17463.    0.4200  
        0.97      0.0855      0.1266      0.1200      0.0810       0.002       0.102       0.079       1.210       0.012       0.353      29.734        0.05      17486.    0.4094  
        1.46      0.1282      0.1851      0.1196      0.0828       0.002       0.105       0.079       1.237       0.012       0.351      28.977        0.05      17513.    0.3982  
        1.94      0.1710      0.2401      0.1190      0.0848       0.002       0.107       0.079       1.266       0.012       0.350      28.187        0.05      17543.    0.3865  
        2.43      0.2137      0.2915      0.1184      0.0868       0.002       0.110       0.078       1.297       0.012       0.348      27.372        0.05      17578.    0.3744  
        2.91      0.2565      0.3391      0.1177      0.0890       0.002       0.112       0.078       1.329       0.013       0.346      26.540        0.05      17617.    0.3619  
        3.40      0.2992      0.3831      0.1167      0.0912       0.002       0.115       0.077       1.361       0.013       0.343      25.701        0.05      17661.    0.3490  
        3.89      0.3420      0.4236      0.1156      0.0933       0.002       0.118       0.076       1.393       0.013       0.340      24.862        0.05      17709.    0.3359  
