         16x5.5MR                 (16x55MR.dat)                                                                                                                                     
         v2022-0915                                                                                                                                                                 
         Simulation Date: 09/22/2022                                                                                                                                                
                                                                                                                                                                                    
         AIRFOIL AERO DATA GENERATED USING:  POLAR DIAGRAMS                                                                                                                         
                                                                                                                                                                                    
         ====== PERFORMANCE DATA (versus advance ratio and MPH) ======                                                                                                              
                                                                                                                                                                                    
         DEFINITIONS:                                                                                                                                                               
         J=V/nD (advance ratio)                                                                                                                                                     
         Ct=T/(rho * n**2 * D**4) (thrust coef.)                                                                                                                                    
         Cp=P/(rho * n**3 * D**5) (power coef.)                                                                                                                                     
         Pe=Ct*J/Cp (efficiency)                                                                                                                                                    
         V  (model speed in MPH)                                                                                                                                                    
         Mach (at prop tip)                                                                                                                                                         
         Reyn (at 75% of span)                                                                                                                                                      
         FOM (Figure of Merit)                                                                                                                                                      
                                                                                                                                                                                    
                                                                                                                                                                                    
         PROP RPM =       1000                                                                                                                                                      
                                                                                                                                                                                    
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach      Reyn       FOM    
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)         -         -          -     
        0.00      0.0000      0.0000      0.0794      0.0288       0.002       0.153       0.166       1.812       0.017       0.737      41.480        0.06      29141.    0.6193  
        0.25      0.0164      0.0443      0.0777      0.0288       0.002       0.153       0.162       1.812       0.017       0.721      40.602        0.06      29154.    0.5997  
        0.50      0.0328      0.0866      0.0759      0.0288       0.002       0.153       0.158       1.810       0.017       0.705      39.714        0.06      29169.    0.5798  
        0.75      0.0492      0.1269      0.0740      0.0287       0.002       0.153       0.155       1.807       0.017       0.688      38.815        0.06      29184.    0.5597  
        0.99      0.0656      0.1653      0.0721      0.0286       0.002       0.152       0.151       1.802       0.017       0.670      37.901        0.06      29200.    0.5394  
        1.24      0.0820      0.2015      0.0701      0.0285       0.002       0.152       0.146       1.796       0.017       0.651      36.975        0.06      29217.    0.5188  
        1.49      0.0985      0.2357      0.0680      0.0284       0.002       0.151       0.142       1.788       0.017       0.632      36.035        0.06      29235.    0.4980  
        1.74      0.1149      0.2676      0.0658      0.0283       0.002       0.150       0.137       1.778       0.017       0.612      35.077        0.06      29253.    0.4770  
        1.99      0.1313      0.2974      0.0636      0.0281       0.002       0.149       0.133       1.766       0.017       0.591      34.100        0.06      29272.    0.4557  
        2.24      0.1477      0.3247      0.0612      0.0278       0.002       0.148       0.128       1.752       0.017       0.569      33.101        0.06      29292.    0.4341  
        2.49      0.1641      0.3497      0.0588      0.0276       0.002       0.147       0.123       1.736       0.017       0.546      32.080        0.06      29313.    0.4123  
        2.73      0.1805      0.3720      0.0563      0.0273       0.002       0.145       0.118       1.718       0.016       0.523      31.027        0.06      29334.    0.3901  
        2.98      0.1969      0.3916      0.0537      0.0270       0.002       0.143       0.112       1.698       0.016       0.498      29.942        0.06      29357.    0.3676  
        3.23      0.2133      0.4084      0.0510      0.0266       0.002       0.142       0.106       1.675       0.016       0.473      28.822        0.06      29380.    0.3448  
        3.48      0.2297      0.4221      0.0482      0.0262       0.002       0.139       0.101       1.650       0.016       0.448      27.662        0.06      29404.    0.3218  
        3.73      0.2461      0.4326      0.0453      0.0258       0.002       0.137       0.095       1.623       0.016       0.421      26.458        0.06      29430.    0.2986  
        3.98      0.2626      0.4396      0.0424      0.0253       0.002       0.135       0.089       1.594       0.015       0.394      25.206        0.06      29456.    0.2751  
        4.23      0.2790      0.4428      0.0394      0.0248       0.002       0.132       0.082       1.563       0.015       0.366      23.898        0.06      29483.    0.2515  
        4.48      0.2954      0.4420      0.0364      0.0243       0.002       0.129       0.076       1.530       0.015       0.338      22.528        0.06      29510.    0.2277  
        4.72      0.3118      0.4367      0.0333      0.0237       0.002       0.126       0.069       1.494       0.014       0.309      21.088        0.06      29539.    0.2038  
        4.97      0.3282      0.4266      0.0301      0.0231       0.002       0.123       0.063       1.456       0.014       0.279      19.568        0.06      29569.    0.1799  
        5.22      0.3446      0.4111      0.0268      0.0225       0.002       0.120       0.056       1.416       0.014       0.249      17.959        0.06      29600.    0.1559  
        5.47      0.3610      0.3896      0.0236      0.0218       0.002       0.116       0.049       1.373       0.013       0.219      16.247        0.06      29632.    0.1321  
        5.72      0.3774      0.3615      0.0202      0.0211       0.002       0.112       0.042       1.328       0.013       0.188      14.419        0.06      29665.    0.1087  
        5.97      0.3938      0.3259      0.0169      0.0204       0.002       0.108       0.035       1.281       0.012       0.157      12.457        0.06      29699.    0.0857  
        6.22      0.4102      0.2819      0.0135      0.0196       0.002       0.104       0.028       1.232       0.012       0.125      10.343        0.06      29734.    0.0636  
        6.46      0.4267      0.2283      0.0100      0.0188       0.002       0.100       0.021       1.181       0.011       0.093       8.054        0.06      29770.    0.0428  
        6.71      0.4431      0.1638      0.0066      0.0179       0.002       0.095       0.014       1.127       0.011       0.062       5.565        0.06      29806.    0.0240  
        6.96      0.4595      0.0870      0.0032      0.0170       0.001       0.091       0.007       1.072       0.010       0.030       2.849        0.06      29844.    0.0086  
        7.21      0.4759     -0.0051     -0.0002      0.0161       0.001       0.086       0.000       1.015       0.010      -0.002      -0.160        0.06      29881.    0.0000  
                                                                                                                                                                                    
                                                                                                                                                                                    
                                                                                                                                                                                    
         PROP RPM =       2000                                                                                                                                                      
                                                                                                                                                                                    
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach      Reyn       FOM    
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)         -         -          -     
        0.00      0.0000      0.0000      0.0796      0.0265       0.018       0.564       0.665      13.337       0.064       2.958      22.618        0.13      58281.    0.6764  
        0.50      0.0165      0.0484      0.0779      0.0265       0.018       0.564       0.651      13.337       0.064       2.895      22.132        0.13      58308.    0.6548  
        1.00      0.0329      0.0946      0.0761      0.0265       0.018       0.563       0.636      13.324       0.064       2.828      21.644        0.13      58338.    0.6329  
        1.50      0.0494      0.1387      0.0743      0.0264       0.018       0.562       0.620      13.300       0.064       2.759      21.154        0.13      58368.    0.6110  
        1.99      0.0658      0.1807      0.0723      0.0264       0.018       0.561       0.604      13.267       0.063       2.688      20.659        0.13      58401.    0.5889  
        2.49      0.0823      0.2204      0.0703      0.0262       0.018       0.558       0.587      13.214       0.063       2.612      20.160        0.13      58434.    0.5666  
        2.99      0.0987      0.2579      0.0682      0.0261       0.018       0.556       0.570      13.148       0.063       2.535      19.658        0.13      58469.    0.5442  
        3.49      0.1152      0.2931      0.0660      0.0260       0.018       0.552       0.552      13.066       0.062       2.454      19.150        0.13      58506.    0.5216  
        3.99      0.1317      0.3259      0.0638      0.0258       0.017       0.548       0.533      12.964       0.062       2.369      18.636        0.13      58545.    0.4988  
        4.49      0.1481      0.3564      0.0614      0.0255       0.017       0.543       0.513      12.847       0.061       2.282      18.113        0.13      58585.    0.4758  
        4.99      0.1646      0.3844      0.0590      0.0252       0.017       0.537       0.493      12.709       0.061       2.191      17.583        0.13      58626.    0.4526  
        5.49      0.1810      0.4098      0.0564      0.0249       0.017       0.530       0.472      12.551       0.060       2.097      17.040        0.13      58670.    0.4291  
        5.98      0.1975      0.4324      0.0538      0.0246       0.017       0.523       0.450      12.371       0.059       2.000      16.483        0.13      58715.    0.4053  
        6.48      0.2139      0.4522      0.0511      0.0242       0.016       0.514       0.427      12.171       0.058       1.899      15.911        0.13      58762.    0.3813  
        6.98      0.2304      0.4690      0.0483      0.0237       0.016       0.505       0.404      11.952       0.057       1.796      15.322        0.13      58811.    0.3570  
        7.48      0.2468      0.4825      0.0455      0.0233       0.016       0.495       0.380      11.712       0.056       1.690      14.713        0.13      58861.    0.3326  
        7.98      0.2633      0.4925      0.0425      0.0227       0.015       0.484       0.355      11.451       0.055       1.581      14.080        0.13      58913.    0.3079  
        8.48      0.2798      0.4988      0.0396      0.0222       0.015       0.472       0.330      11.169       0.053       1.470      13.420        0.13      58968.    0.2829  
        8.98      0.2962      0.5009      0.0365      0.0216       0.015       0.459       0.305      10.866       0.052       1.356      12.728        0.13      59024.    0.2577  
        9.47      0.3127      0.4984      0.0334      0.0209       0.014       0.445       0.279      10.541       0.050       1.240      11.998        0.13      59082.    0.2324  
        9.97      0.3291      0.4908      0.0302      0.0203       0.014       0.431       0.252      10.195       0.049       1.122      11.225        0.13      59142.    0.2068  
       10.47      0.3456      0.4774      0.0270      0.0195       0.013       0.415       0.225       9.826       0.047       1.002      10.399        0.13      59204.    0.1810  
       10.97      0.3620      0.4575      0.0237      0.0187       0.013       0.399       0.198       9.436       0.045       0.880       9.512        0.13      59268.    0.1552  
       11.47      0.3785      0.4300      0.0204      0.0179       0.012       0.381       0.170       9.023       0.043       0.757       8.552        0.13      59334.    0.1294  
       11.97      0.3950      0.3937      0.0170      0.0171       0.012       0.363       0.142       8.588       0.041       0.632       7.503        0.13      59402.    0.1037  
       12.47      0.4114      0.3469      0.0136      0.0162       0.011       0.344       0.114       8.132       0.039       0.506       6.347        0.13      59472.    0.0785  
       12.97      0.4279      0.2876      0.0102      0.0152       0.010       0.324       0.085       7.656       0.037       0.380       5.061        0.13      59544.    0.0542  
       13.46      0.4443      0.2133      0.0068      0.0142       0.010       0.303       0.057       7.160       0.034       0.254       3.614        0.13      59619.    0.0317  
       13.96      0.4608      0.1205      0.0035      0.0132       0.009       0.281       0.029       6.647       0.032       0.128       1.969        0.13      59694.    0.0123  
       14.46      0.4772      0.0029      0.0001      0.0121       0.008       0.258       0.001       6.114       0.029       0.003       0.046        0.13      59768.    0.0000  
                                                                                                                                                                                    
                                                                                                                                                                                    
                                                                                                                                                                                    
         PROP RPM =       3000                                                                                                                                                      
                                                                                                                                                                                    
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach      Reyn       FOM    
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)         -         -          -     
        0.00      0.0000      0.0000      0.0799      0.0255       0.058       1.221       1.501      43.330       0.138       6.678      15.715        0.19      87420.    0.7061  
        0.76      0.0168      0.0514      0.0781      0.0255       0.058       1.221       1.468      43.336       0.138       6.532      15.369        0.19      87462.    0.6830  
        1.52      0.0335      0.1004      0.0763      0.0255       0.058       1.220       1.434      43.292       0.138       6.378      15.024        0.19      87507.    0.6598  
        2.29      0.0503      0.1472      0.0744      0.0254       0.058       1.217       1.398      43.212       0.138       6.220      14.677        0.19      87554.    0.6365  
        3.05      0.0671      0.1916      0.0724      0.0254       0.058       1.214       1.361      43.092       0.137       6.055      14.329        0.19      87604.    0.6131  
        3.81      0.0839      0.2336      0.0703      0.0253       0.058       1.209       1.322      42.902       0.137       5.881      13.979        0.19      87655.    0.5895  
        4.57      0.1006      0.2733      0.0682      0.0251       0.057       1.202       1.282      42.666       0.136       5.702      13.629        0.19      87709.    0.5659  
        5.34      0.1174      0.3106      0.0660      0.0249       0.057       1.194       1.240      42.365       0.135       5.515      13.274        0.19      87766.    0.5421  
        6.10      0.1342      0.3454      0.0636      0.0247       0.056       1.183       1.196      41.999       0.134       5.320      12.918        0.19      87825.    0.5181  
        6.86      0.1510      0.3777      0.0612      0.0245       0.056       1.171       1.151      41.567       0.132       5.118      12.556        0.19      87887.    0.4940  
        7.62      0.1677      0.4075      0.0587      0.0242       0.055       1.157       1.104      41.064       0.131       4.909      12.191        0.19      87951.    0.4697  
        8.39      0.1845      0.4345      0.0561      0.0238       0.054       1.140       1.055      40.480       0.129       4.691      11.817        0.19      88018.    0.4450  
        9.15      0.2013      0.4586      0.0534      0.0234       0.053       1.122       1.004      39.819       0.127       4.465      11.435        0.19      88088.    0.4202  
        9.91      0.2180      0.4799      0.0506      0.0230       0.052       1.101       0.952      39.083       0.124       4.233      11.044        0.19      88160.    0.3951  
       10.67      0.2348      0.4980      0.0478      0.0225       0.051       1.078       0.898      38.272       0.122       3.994      10.642        0.19      88236.    0.3698  
       11.44      0.2516      0.5127      0.0448      0.0220       0.050       1.053       0.843      37.383       0.119       3.749      10.226        0.19      88314.    0.3443  
       12.20      0.2684      0.5238      0.0418      0.0214       0.049       1.026       0.786      36.417       0.116       3.498       9.794        0.19      88395.    0.3185  
       12.96      0.2851      0.5309      0.0388      0.0208       0.047       0.997       0.729      35.370       0.113       3.241       9.343        0.19      88478.    0.2925  
       13.72      0.3019      0.5336      0.0356      0.0202       0.046       0.965       0.670      34.243       0.109       2.978       8.869        0.19      88565.    0.2661  
       14.49      0.3187      0.5314      0.0324      0.0194       0.044       0.931       0.609      33.033       0.105       2.711       8.368        0.19      88655.    0.2395  
       15.25      0.3355      0.5236      0.0292      0.0187       0.043       0.894       0.548      31.740       0.101       2.438       7.833        0.19      88748.    0.2127  
       16.01      0.3522      0.5094      0.0258      0.0179       0.041       0.855       0.486      30.363       0.097       2.161       7.258        0.19      88844.    0.1855  
       16.77      0.3690      0.4877      0.0225      0.0170       0.039       0.814       0.423      28.902       0.092       1.880       6.633        0.19      88943.    0.1581  
       17.54      0.3858      0.4572      0.0191      0.0161       0.037       0.771       0.359      27.358       0.087       1.596       5.948        0.19      89046.    0.1306  
       18.30      0.4025      0.4161      0.0157      0.0151       0.035       0.725       0.294      25.732       0.082       1.309       5.187        0.19      89151.    0.1032  
       19.06      0.4193      0.3618      0.0122      0.0141       0.032       0.677       0.229      24.027       0.076       1.020       4.330        0.19      89260.    0.0761  
       19.82      0.4361      0.2913      0.0087      0.0131       0.030       0.627       0.164      22.247       0.071       0.731       3.352        0.19      89372.    0.0498  
       20.58      0.4529      0.2000      0.0053      0.0120       0.027       0.575       0.100      20.398       0.065       0.443       2.216        0.19      89486.    0.0257  
       21.35      0.4696      0.0812      0.0019      0.0109       0.025       0.521       0.035      18.485       0.059       0.157       0.868        0.19      89602.    0.0060  
       22.11      0.4864                                                                                                                                                            
                                                                                                                                                                                    
                                                                                                                                                                                    
                                                                                                                                                                                    
         PROP RPM =       4000                                                                                                                                                      
                                                                                                                                                                                    
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach      Reyn       FOM    
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)         -         -          -     
        0.00      0.0000      0.0000      0.0802      0.0250       0.135       2.125       2.680     100.558       0.240      11.919      12.087        0.25     116557.    0.7256  
        1.00      0.0166      0.0520      0.0785      0.0250       0.135       2.125       2.622     100.580       0.240      11.663      11.824        0.25     116613.    0.7021  
        2.01      0.0331      0.1018      0.0766      0.0250       0.135       2.123       2.561     100.480       0.240      11.393      11.562        0.25     116673.    0.6786  
        3.01      0.0497      0.1492      0.0748      0.0249       0.134       2.119       2.499     100.289       0.239      11.113      11.300        0.25     116735.    0.6550  
        4.02      0.0663      0.1943      0.0728      0.0248       0.134       2.113       2.434     100.010       0.239      10.824      11.037        0.25     116800.    0.6314  
        5.02      0.0828      0.2371      0.0708      0.0247       0.134       2.104       2.365      99.564       0.238      10.519      10.773        0.25     116868.    0.6076  
        6.02      0.0994      0.2775      0.0686      0.0246       0.133       2.092       2.294      99.001       0.236      10.204      10.510        0.25     116939.    0.5838  
        7.03      0.1160      0.3156      0.0664      0.0244       0.132       2.077       2.220      98.296       0.235       9.875      10.245        0.25     117013.    0.5598  
        8.03      0.1325      0.3513      0.0641      0.0242       0.131       2.059       2.143      97.424       0.233       9.533       9.978        0.25     117091.    0.5357  
        9.04      0.1491      0.3846      0.0618      0.0239       0.129       2.037       2.064      96.407       0.230       9.179       9.709        0.25     117172.    0.5115  
       10.04      0.1657      0.4154      0.0593      0.0236       0.128       2.012       1.981      95.211       0.227       8.812       9.438        0.25     117256.    0.4872  
       11.04      0.1822      0.4436      0.0567      0.0233       0.126       1.983       1.895      93.829       0.224       8.430       9.162        0.25     117344.    0.4625  
       12.05      0.1988      0.4690      0.0541      0.0229       0.124       1.949       1.806      92.259       0.220       8.034       8.880        0.25     117436.    0.4377  
       13.05      0.2153      0.4917      0.0513      0.0225       0.121       1.913       1.715      90.509       0.216       7.627       8.593        0.25     117531.    0.4126  
       14.06      0.2319      0.5113      0.0485      0.0220       0.119       1.872       1.621      88.576       0.211       7.208       8.298        0.25     117629.    0.3874  
       15.06      0.2485      0.5278      0.0456      0.0215       0.116       1.827       1.524      86.458       0.206       6.778       7.995        0.25     117731.    0.3619  
       16.06      0.2650      0.5409      0.0426      0.0209       0.113       1.778       1.425      84.151       0.201       6.338       7.680        0.25     117837.    0.3362  
       17.07      0.2816      0.5502      0.0396      0.0203       0.109       1.725       1.324      81.652       0.195       5.888       7.353        0.25     117947.    0.3102  
       18.07      0.2982      0.5554      0.0365      0.0196       0.106       1.668       1.220      78.957       0.188       5.428       7.010        0.26     118061.    0.2840  
       19.08      0.3147      0.5559      0.0334      0.0189       0.102       1.607       1.115      76.064       0.182       4.959       6.648        0.26     118178.    0.2574  
       20.08      0.3313      0.5512      0.0301      0.0181       0.098       1.542       1.007      72.969       0.174       4.481       6.262        0.26     118299.    0.2305  
       21.08      0.3479      0.5405      0.0269      0.0173       0.093       1.472       0.898      69.673       0.166       3.996       5.848        0.26     118425.    0.2033  
       22.09      0.3644      0.5227      0.0236      0.0164       0.089       1.398       0.788      66.172       0.158       3.503       5.398        0.26     118554.    0.1757  
       23.09      0.3810      0.4965      0.0202      0.0155       0.084       1.320       0.676      62.470       0.149       3.005       4.905        0.26     118688.    0.1478  
       24.10      0.3976      0.4600      0.0168      0.0145       0.079       1.238       0.562      58.569       0.140       2.501       4.355        0.26     118826.    0.1198  
       25.10      0.4141      0.4109      0.0134      0.0135       0.073       1.151       0.448      54.473       0.130       1.995       3.734        0.26     118968.    0.0917  
       26.10      0.4307      0.3456      0.0100      0.0125       0.067       1.061       0.334      50.192       0.120       1.487       3.020        0.26     119114.    0.0640  
       27.11      0.4473      0.2595      0.0066      0.0114       0.061       0.967       0.220      45.739       0.109       0.980       2.184        0.26     119264.    0.0376  
       28.11      0.4638      0.1455      0.0032      0.0102       0.055       0.869       0.107      41.135       0.098       0.476       1.181        0.26     119417.    0.0142  
       29.11      0.4804     -0.0122     -0.0002      0.0090       0.049       0.767      -0.008      36.278       0.087      -0.034      -0.096        0.26     119555.    0.0000  
                                                                                                                                                                                    
                                                                                                                                                                                    
                                                                                                                                                                                    
         PROP RPM =       5000                                                                                                                                                      
                                                                                                                                                                                    
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach      Reyn       FOM    
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)         -         -          -     
        0.00      0.0000      0.0000      0.0806      0.0247       0.260       3.281       4.208     194.071       0.371      18.718       9.835        0.32     145692.    0.7399  
        1.25      0.0166      0.0529      0.0789      0.0247       0.260       3.281       4.118     194.114       0.371      18.316       9.622        0.32     145763.    0.7160  
        2.51      0.0331      0.1035      0.0770      0.0247       0.260       3.278       4.023     193.911       0.370      17.892       9.409        0.32     145837.    0.6920  
        3.76      0.0497      0.1517      0.0752      0.0246       0.260       3.271       3.924     193.520       0.370      17.454       9.197        0.32     145915.    0.6681  
        5.02      0.0662      0.1976      0.0732      0.0245       0.259       3.262       3.822     192.959       0.369      17.000       8.984        0.32     145996.    0.6441  
        6.27      0.0828      0.2412      0.0711      0.0244       0.258       3.247       3.714     192.064       0.367      16.522       8.772        0.32     146081.    0.6200  
