         13x10F                   (13x10F.dat)                                                                                                                                      
         v2022-0915                                                                                                                                                                 
         Simulation Date: 09/22/2022                                                                                                                                                
                                                                                                                                                                                    
         AIRFOIL AERO DATA GENERATED USING:  POLAR DIAGRAMS                                                                                                                         
                                                                                                                                                                                    
         ====== PERFORMANCE DATA (versus advance ratio and MPH) ======                                                                                                              
                                                                                                                                                                                    
         DEFINITIONS:                                                                                                                                                               
         J=V/nD (advance ratio)                                                                                                                                                     
         Ct=T/(rho * n**2 * D**4) (thrust coef.)                                                                                                                                    
         Cp=P/(rho * n**3 * D**5) (power coef.)                                                                                                                                     
         Pe=Ct*J/Cp (efficiency)                                                                                                                                                    
         V  (model speed in MPH)                                                                                                                                                    
         Mach (at prop tip)                                                                                                                                                         
         Reyn (at 75% of span)                                                                                                                                                      
         FOM (Figure of Merit)                                                                                                                                                      
                                                                                                                                                                                    
                                                                                                                                                                                    
         PROP RPM =       1000                                                                                                                                                      
                                                                                                                                                                                    
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach      Reyn       FOM    
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)         -         -          -     
        0.00      0.0000      0.0000      0.1165      0.0579       0.002       0.109       0.106       1.290       0.012       0.472      37.277        0.05      18059.    0.5479  
        0.39      0.0316      0.0621      0.1155      0.0589       0.002       0.111       0.105       1.312       0.013       0.468      36.344        0.05      18075.    0.5318  
        0.78      0.0633      0.1209      0.1144      0.0599       0.002       0.113       0.104       1.334       0.013       0.463      35.398        0.05      18093.    0.5155  
        1.17      0.0949      0.1765      0.1131      0.0608       0.002       0.115       0.103       1.355       0.013       0.458      34.445        0.05      18114.    0.4988  
        1.56      0.1266      0.2288      0.1117      0.0618       0.002       0.116       0.102       1.376       0.013       0.452      33.491        0.05      18136.    0.4819  
        1.95      0.1582      0.2778      0.1100      0.0627       0.002       0.118       0.100       1.396       0.013       0.446      32.539        0.05      18160.    0.4648  
        2.34      0.1898      0.3237      0.1082      0.0635       0.002       0.120       0.099       1.414       0.014       0.438      31.594        0.05      18186.    0.4476  
        2.73      0.2215      0.3665      0.1062      0.0642       0.002       0.121       0.097       1.430       0.014       0.430      30.661        0.05      18215.    0.4303  
        3.12      0.2531      0.4063      0.1040      0.0648       0.002       0.122       0.095       1.443       0.014       0.421      29.741        0.05      18247.    0.4130  
        3.51      0.2848      0.4432      0.1015      0.0652       0.002       0.123       0.092       1.453       0.014       0.411      28.838        0.05      18280.    0.3956  
        3.90      0.3164      0.4773      0.0987      0.0654       0.002       0.123       0.090       1.458       0.014       0.400      27.952        0.05      18317.    0.3781  
        4.28      0.3480      0.5087      0.0956      0.0654       0.002       0.123       0.087       1.458       0.014       0.387      27.082        0.05      18356.    0.3606  
        4.67      0.3797      0.5375      0.0923      0.0652       0.002       0.123       0.084       1.452       0.014       0.374      26.229        0.05      18397.    0.3431  
        5.06      0.4113      0.5636      0.0886      0.0647       0.002       0.122       0.081       1.441       0.014       0.359      25.389        0.05      18441.    0.3254  
        5.45      0.4430      0.5871      0.0846      0.0638       0.002       0.120       0.077       1.422       0.014       0.343      24.558        0.05      18488.    0.3076  
        5.84      0.4746      0.6078      0.0803      0.0627       0.002       0.118       0.073       1.397       0.013       0.325      23.730        0.05      18537.    0.2896  
        6.23      0.5063      0.6256      0.0757      0.0612       0.002       0.115       0.069       1.364       0.013       0.306      22.898        0.05      18589.    0.2712  
        6.62      0.5379      0.6402      0.0707      0.0594       0.002       0.112       0.064       1.324       0.013       0.286      22.052        0.05      18644.    0.2525  
        7.01      0.5695      0.6511      0.0655      0.0573       0.002       0.108       0.060       1.276       0.012       0.265      21.181        0.05      18701.    0.2334  
        7.40      0.6012      0.6577      0.0600      0.0549       0.002       0.103       0.055       1.222       0.012       0.243      20.272        0.05      18760.    0.2138  
        7.79      0.6328      0.6594      0.0544      0.0522       0.002       0.098       0.049       1.162       0.011       0.220      19.307        0.05      18822.    0.1938  
        8.18      0.6645      0.6550      0.0485      0.0492       0.001       0.093       0.044       1.097       0.010       0.196      18.266        0.05      18887.    0.1733  
        8.57      0.6961      0.6433      0.0426      0.0461       0.001       0.087       0.039       1.027       0.010       0.172      17.123        0.05      18954.    0.1522  
        8.96      0.7277      0.6223      0.0365      0.0427       0.001       0.080       0.033       0.952       0.009       0.148      15.844        0.05      19024.    0.1304  
        9.35      0.7594      0.5894      0.0304      0.0392       0.001       0.074       0.028       0.873       0.008       0.123      14.381        0.05      19095.    0.1080  
        9.74      0.7910      0.5407      0.0242      0.0355       0.001       0.067       0.022       0.790       0.008       0.098      12.664        0.05      19170.    0.0849  
       10.13      0.8227      0.4702      0.0181      0.0316       0.001       0.059       0.016       0.704       0.007       0.073      10.591        0.05      19247.    0.0613  
       10.52      0.8543      0.3687      0.0119      0.0276       0.001       0.052       0.011       0.615       0.006       0.048       7.996        0.05      19326.    0.0376  
       10.91      0.8859      0.2201      0.0058      0.0235       0.001       0.044       0.005       0.524       0.005       0.024       4.603        0.05      19407.    0.0152  
       11.30      0.9176     -0.0049     -0.0001      0.0194       0.001       0.036       0.000       0.432       0.004       0.000      -0.099        0.05      19491.    0.0000  
                                                                                                                                                                                    
                                                                                                                                                                                    
                                                                                                                                                                                    
         PROP RPM =       2000                                                                                                                                                      
                                                                                                                                                                                    
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach      Reyn       FOM    
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)         -         -          -     
        0.00      0.0000      0.0000      0.1169      0.0533       0.013       0.402       0.426       9.508       0.045       1.893      20.300        0.10      36118.    0.5977  
        0.78      0.0318      0.0678      0.1159      0.0544       0.013       0.410       0.422       9.692       0.046       1.877      19.745        0.10      36151.    0.5789  
        1.57      0.0636      0.1318      0.1148      0.0554       0.013       0.417       0.418       9.878       0.047       1.859      19.185        0.10      36187.    0.5597  
        2.35      0.0954      0.1919      0.1135      0.0565       0.013       0.425       0.413      10.064       0.048       1.838      18.624        0.10      36227.    0.5404  
        3.13      0.1273      0.2481      0.1121      0.0575       0.014       0.433       0.408      10.245       0.049       1.815      18.065        0.10      36272.    0.5209  
        3.92      0.1591      0.3006      0.1105      0.0584       0.014       0.440       0.402      10.418       0.050       1.789      17.511        0.10      36321.    0.5013  
        4.70      0.1909      0.3495      0.1087      0.0593       0.014       0.447       0.396      10.578       0.051       1.760      16.965        0.10      36374.    0.4816  
        5.48      0.2227      0.3949      0.1067      0.0601       0.014       0.453       0.388      10.721       0.051       1.727      16.428        0.10      36433.    0.4621  
        6.27      0.2545      0.4369      0.1044      0.0608       0.015       0.458       0.380      10.840       0.052       1.691      15.904        0.10      36496.    0.4425  
        7.05      0.2863      0.4757      0.1019      0.0613       0.015       0.462       0.371      10.930       0.052       1.650      15.392        0.10      36564.    0.4231  
        7.83      0.3181      0.5114      0.0991      0.0616       0.015       0.464       0.361      10.985       0.052       1.605      14.894        0.10      36637.    0.4038  
        8.62      0.3499      0.5443      0.0960      0.0617       0.015       0.465       0.349      11.000       0.053       1.555      14.410        0.10      36716.    0.3845  
        9.40      0.3818      0.5744      0.0926      0.0615       0.015       0.464       0.337      10.969       0.052       1.500      13.940        0.10      36800.    0.3653  
       10.18      0.4136      0.6018      0.0889      0.0611       0.015       0.460       0.324      10.887       0.052       1.439      13.482        0.10      36889.    0.3462  
       10.97      0.4454      0.6266      0.0849      0.0603       0.014       0.454       0.309      10.750       0.051       1.374      13.035        0.10      36983.    0.3270  
       11.75      0.4772      0.6487      0.0805      0.0592       0.014       0.446       0.293      10.554       0.050       1.304      12.595        0.10      37083.    0.3078  
       12.53      0.5090      0.6680      0.0758      0.0578       0.014       0.435       0.276      10.296       0.049       1.228      12.159        0.10      37188.    0.2883  
