         11x4                     (11x4.dat)                                                                                                                                        
         v2022-0915                                                                                                                                                                 
         Simulation Date: 09/22/2022                                                                                                                                                
                                                                                                                                                                                    
         AIRFOIL AERO DATA GENERATED USING:  POLAR DIAGRAMS                                                                                                                         
                                                                                                                                                                                    
         ====== PERFORMANCE DATA (versus advance ratio and MPH) ======                                                                                                              
                                                                                                                                                                                    
         DEFINITIONS:                                                                                                                                                               
         J=V/nD (advance ratio)                                                                                                                                                     
         Ct=T/(rho * n**2 * D**4) (thrust coef.)                                                                                                                                    
         Cp=P/(rho * n**3 * D**5) (power coef.)                                                                                                                                     
         Pe=Ct*J/Cp (efficiency)                                                                                                                                                    
         V  (model speed in MPH)                                                                                                                                                    
         Mach (at prop tip)                                                                                                                                                         
         Reyn (at 75% of span)                                                                                                                                                      
         FOM (Figure of Merit)                                                                                                                                                      
                                                                                                                                                                                    
                                                                                                                                                                                    
         PROP RPM =       1000                                                                                                                                                      
                                                                                                                                                                                    
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach      Reyn       FOM    
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)         -         -          -     
        0.00      0.0000      0.0000      0.0814      0.0417       0.001       0.034       0.038       0.403       0.004       0.169      42.726        0.04      15677.    0.4441  
        0.19      0.0186      0.0354      0.0796      0.0417       0.001       0.034       0.037       0.403       0.004       0.165      41.803        0.04      15685.    0.4299  
        0.39      0.0371      0.0692      0.0778      0.0417       0.001       0.034       0.036       0.403       0.004       0.162      40.864        0.04      15694.    0.4154  
        0.58      0.0557      0.1014      0.0760      0.0417       0.001       0.034       0.035       0.403       0.004       0.158      39.909        0.04      15703.    0.4008  
        0.77      0.0742      0.1319      0.0740      0.0416       0.001       0.034       0.035       0.402       0.004       0.154      38.937        0.04      15712.    0.3859  
        0.97      0.0928      0.1608      0.0719      0.0415       0.001       0.034       0.034       0.401       0.004       0.149      37.949        0.04      15722.    0.3708  
        1.16      0.1113      0.1878      0.0698      0.0413       0.001       0.034       0.033       0.400       0.004       0.145      36.943        0.04      15733.    0.3555  
        1.35      0.1299      0.2130      0.0675      0.0412       0.001       0.034       0.032       0.398       0.004       0.140      35.919        0.04      15744.    0.3401  
        1.55      0.1484      0.2364      0.0652      0.0409       0.001       0.033       0.030       0.396       0.004       0.135      34.875        0.04      15756.    0.3244  
        1.74      0.1670      0.2578      0.0628      0.0407       0.001       0.033       0.029       0.393       0.004       0.130      33.811        0.04      15768.    0.3087  
        1.93      0.1855      0.2772      0.0603      0.0403       0.001       0.033       0.028       0.390       0.004       0.125      32.724        0.04      15781.    0.2927  
        2.13      0.2041      0.2946      0.0577      0.0400       0.001       0.033       0.027       0.386       0.004       0.120      31.612        0.04      15795.    0.2767  
        2.32      0.2226      0.3098      0.0550      0.0396       0.001       0.032       0.026       0.382       0.004       0.114      30.473        0.04      15809.    0.2605  
        2.51      0.2412      0.3227      0.0523      0.0391       0.001       0.032       0.024       0.378       0.004       0.109      29.305        0.04      15824.    0.2442  
        2.71      0.2597      0.3333      0.0495      0.0386       0.000       0.032       0.023       0.373       0.004       0.103      28.103        0.04      15839.    0.2278  
        2.90      0.2783      0.3414      0.0466      0.0380       0.000       0.031       0.022       0.367       0.004       0.097      26.864        0.04      15855.    0.2114  
        3.09      0.2968      0.3468      0.0437      0.0374       0.000       0.031       0.020       0.361       0.003       0.091      25.583        0.04      15872.    0.1948  
        3.29      0.3154      0.3493      0.0407      0.0367       0.000       0.030       0.019       0.355       0.003       0.084      24.256        0.04      15889.    0.1782  
        3.48      0.3339      0.3488      0.0376      0.0360       0.000       0.029       0.018       0.348       0.003       0.078      22.875        0.04      15907.    0.1616  
        3.67      0.3525      0.3450      0.0344      0.0352       0.000       0.029       0.016       0.340       0.003       0.071      21.433        0.04      15926.    0.1449  
        3.86      0.3710      0.3375      0.0312      0.0343       0.000       0.028       0.015       0.332       0.003       0.065      19.922        0.04      15946.    0.1283  
        4.06      0.3896      0.3261      0.0280      0.0334       0.000       0.027       0.013       0.323       0.003       0.058      18.329        0.04      15966.    0.1117  
        4.25      0.4081      0.3102      0.0247      0.0324       0.000       0.027       0.012       0.314       0.003       0.051      16.644        0.04      15987.    0.0952  
        4.44      0.4267      0.2894      0.0213      0.0314       0.000       0.026       0.010       0.303       0.003       0.044      14.850        0.04      16009.    0.0790  
        4.64      0.4452      0.2629      0.0179      0.0303       0.000       0.025       0.008       0.293       0.003       0.037      12.929        0.04      16031.    0.0630  
        4.83      0.4638      0.2300      0.0144      0.0291       0.000       0.024       0.007       0.282       0.003       0.030      10.857        0.04      16054.    0.0476  
        5.02      0.4823      0.1896      0.0110      0.0279       0.000       0.023       0.005       0.270       0.003       0.023       8.608        0.04      16078.    0.0329  
        5.22      0.5009      0.1405      0.0075      0.0266       0.000       0.022       0.003       0.257       0.002       0.016       6.144        0.04      16102.    0.0193  
        5.41      0.5195      0.0811      0.0039      0.0253       0.000       0.021       0.002       0.244       0.002       0.008       3.421        0.04      16128.    0.0078  
        5.60      0.5380      0.0090      0.0004      0.0238       0.000       0.019       0.000       0.230       0.002       0.001       0.367        0.04      16153.    0.0003  
                                                                                                                                                                                    
                                                                                                                                                                                    
                                                                                                                                                                                    
         PROP RPM =       2000                                                                                                                                                      
                                                                                                                                                                                    
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach      Reyn       FOM    
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)         -         -          -     
        0.00      0.0000      0.0000      0.0818      0.0348       0.004       0.114       0.153       2.692       0.013       0.679      25.732        0.09      31353.    0.5364  
        0.40      0.0192      0.0440      0.0801      0.0349       0.004       0.114       0.149       2.697       0.013       0.665      25.131        0.09      31370.    0.5182  
        0.80      0.0383      0.0858      0.0782      0.0349       0.004       0.114       0.146       2.700       0.013       0.649      24.524        0.09      31388.    0.4998  
        1.20      0.0575      0.1256      0.0763      0.0349       0.004       0.114       0.142       2.700       0.013       0.633      23.913        0.09      31407.    0.4812  
        1.60      0.0767      0.1631      0.0742      0.0349       0.004       0.114       0.139       2.697       0.013       0.616      23.297        0.09      31427.    0.4625  
        2.00      0.0958      0.1985      0.0721      0.0348       0.004       0.114       0.135       2.691       0.013       0.598      22.678        0.09      31448.    0.4437  
        2.40      0.1150      0.2316      0.0698      0.0347       0.004       0.113       0.130       2.681       0.013       0.580      22.053        0.09      31470.    0.4247  
        2.79      0.1341      0.2625      0.0675      0.0345       0.004       0.113       0.126       2.668       0.013       0.561      21.424        0.09      31494.    0.4057  
        3.19      0.1533      0.2911      0.0651      0.0343       0.004       0.112       0.121       2.651       0.013       0.540      20.789        0.09      31518.    0.3865  
        3.59      0.1725      0.3174      0.0626      0.0340       0.004       0.111       0.117       2.630       0.013       0.520      20.147        0.09      31544.    0.3673  
        3.99      0.1916      0.3413      0.0600      0.0337       0.003       0.110       0.112       2.605       0.012       0.498      19.498        0.09      31571.    0.3480  
        4.39      0.2108      0.3627      0.0573      0.0333       0.003       0.109       0.107       2.576       0.012       0.476      18.839        0.09      31600.    0.3287  
        4.79      0.2300      0.3816      0.0546      0.0329       0.003       0.107       0.102       2.542       0.012       0.453      18.170        0.09      31629.    0.3093  
        5.19      0.2491      0.3979      0.0517      0.0324       0.003       0.106       0.097       2.503       0.012       0.429      17.488        0.09      31661.    0.2898  
        5.59      0.2683      0.4114      0.0488      0.0318       0.003       0.104       0.091       2.460       0.012       0.405      16.790        0.09      31693.    0.2703  
        5.99      0.2875      0.4220      0.0458      0.0312       0.003       0.102       0.085       2.412       0.012       0.380      16.074        0.09      31727.    0.2507  
        6.39      0.3066      0.4295      0.0427      0.0305       0.003       0.100       0.080       2.359       0.011       0.355      15.336        0.09      31762.    0.2310  
        6.79      0.3258      0.4336      0.0396      0.0297       0.003       0.097       0.074       2.300       0.011       0.329      14.572        0.09      31799.    0.2113  
        7.19      0.3450      0.4340      0.0364      0.0289       0.003       0.094       0.068       2.236       0.011       0.302      13.776        0.09      31837.    0.1915  
        7.59      0.3641      0.4304      0.0331      0.0280       0.003       0.092       0.062       2.167       0.010       0.275      12.942        0.09      31877.    0.1716  
        7.98      0.3833      0.4222      0.0298      0.0270       0.003       0.088       0.056       2.091       0.010       0.247      12.060        0.09      31918.    0.1517  
        8.38      0.4024      0.4088      0.0264      0.0260       0.003       0.085       0.049       2.010       0.010       0.219      11.122        0.09      31961.    0.1317  
        8.78      0.4216      0.3894      0.0230      0.0249       0.003       0.081       0.043       1.923       0.009       0.191      10.113        0.09      32005.    0.1117  
        9.18      0.4408      0.3630      0.0195      0.0237       0.002       0.077       0.036       1.830       0.009       0.162       9.016        0.09      32051.    0.0917  
        9.58      0.4599      0.3281      0.0160      0.0224       0.002       0.073       0.030       1.732       0.008       0.133       7.810        0.09      32098.    0.0719  
        9.98      0.4791      0.2829      0.0124      0.0210       0.002       0.069       0.023       1.627       0.008       0.103       6.464        0.09      32147.    0.0525  
       10.38      0.4983      0.2247      0.0088      0.0196       0.002       0.064       0.017       1.516       0.007       0.073       4.937        0.09      32198.    0.0338  
       10.78      0.5174      0.1499      0.0052      0.0181       0.002       0.059       0.010       1.400       0.007       0.044       3.172        0.09      32250.    0.0167  
       11.18      0.5366      0.0528      0.0016      0.0165       0.002       0.054       0.003       1.277       0.006       0.013       1.077        0.09      32302.    0.0032  
       11.58      0.5558                                                                                                                                                            
                                                                                                                                                                                    
                                                                                                                                                                                    
                                                                                                                                                                                    
         PROP RPM =       3000                                                                                                                                                      
                                                                                                                                                                                    
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach      Reyn       FOM    
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)         -         -          -     
        0.00      0.0000      0.0000      0.0821      0.0320       0.011       0.235       0.345       8.345       0.027       1.534      18.745        0.13      47030.    0.5872  
        0.60      0.0191      0.0478      0.0804      0.0321       0.011       0.236       0.338       8.366       0.027       1.501      18.298        0.13      47055.    0.5670  
        1.19      0.0381      0.0932      0.0785      0.0321       0.011       0.236       0.330       8.380       0.027       1.467      17.849        0.13      47081.    0.5467  
        1.79      0.0572      0.1363      0.0766      0.0321       0.011       0.236       0.322       8.384       0.027       1.431      17.400        0.13      47110.    0.5264  
        2.38      0.0762      0.1770      0.0746      0.0321       0.011       0.236       0.313       8.378       0.027       1.393      16.950        0.13      47139.    0.5059  
        2.98      0.0953      0.2154      0.0724      0.0320       0.011       0.236       0.304       8.362       0.027       1.353      16.500        0.13      47171.    0.4854  
        3.57      0.1143      0.2514      0.0702      0.0319       0.011       0.235       0.295       8.334       0.027       1.312      16.049        0.13      47204.    0.4649  
        4.17      0.1334      0.2850      0.0679      0.0318       0.011       0.234       0.285       8.294       0.026       1.268      15.597        0.13      47239.    0.4443  
        4.76      0.1524      0.3163      0.0655      0.0316       0.011       0.232       0.275       8.240       0.026       1.224      15.143        0.13      47276.    0.4237  
        5.36      0.1715      0.3451      0.0630      0.0313       0.011       0.230       0.265       8.173       0.026       1.177      14.688        0.13      47314.    0.4031  
        5.95      0.1906      0.3715      0.0605      0.0310       0.011       0.228       0.254       8.092       0.026       1.129      14.229        0.13      47354.    0.3824  
        6.55      0.2096      0.3953      0.0578      0.0306       0.011       0.225       0.243       7.996       0.025       1.079      13.767        0.13      47397.    0.3618  
        7.15      0.2287      0.4167      0.0551      0.0302       0.011       0.222       0.231       7.884       0.025       1.028      13.301        0.13      47441.    0.3411  
        7.74      0.2477      0.4353      0.0522      0.0297       0.010       0.219       0.219       7.756       0.025       0.976      12.827        0.13      47487.    0.3205  
        8.34      0.2668      0.4512      0.0493      0.0292       0.010       0.214       0.207       7.612       0.024       0.922      12.346        0.13      47535.    0.2998  
        8.93      0.2858      0.4642      0.0464      0.0286       0.010       0.210       0.195       7.450       0.024       0.866      11.855        0.13      47586.    0.2790  
        9.53      0.3049      0.4741      0.0433      0.0279       0.010       0.205       0.182       7.271       0.023       0.809      11.351        0.13      47638.    0.2583  
       10.12      0.3239      0.4807      0.0402      0.0271       0.009       0.199       0.169       7.073       0.023       0.751      10.831        0.13      47693.    0.2374  
       10.72      0.3430      0.4836      0.0370      0.0263       0.009       0.193       0.156       6.856       0.022       0.692      10.291        0.13      47750.    0.2165  
       11.31      0.3620      0.4825      0.0338      0.0254       0.009       0.186       0.142       6.619       0.021       0.631       9.727        0.13      47809.    0.1955  
       11.91      0.3811      0.4768      0.0305      0.0244       0.009       0.179       0.128       6.363       0.020       0.570       9.132        0.13      47870.    0.1743  
       12.50      0.4002      0.4659      0.0272      0.0233       0.008       0.171       0.114       6.086       0.019       0.507       8.498        0.13      47933.    0.1531  
       13.10      0.4192      0.4488      0.0238      0.0222       0.008       0.163       0.100       5.789       0.018       0.444       7.815        0.13      47999.    0.1317  
       13.70      0.4383      0.4244      0.0203      0.0210       0.007       0.154       0.085       5.471       0.017       0.379       7.069        0.13      48067.    0.1101  
       14.29      0.4573      0.3911      0.0168      0.0197       0.007       0.145       0.071       5.132       0.016       0.314       6.242        0.13      48138.    0.0885  
       14.89      0.4764      0.3464      0.0133      0.0183       0.006       0.134       0.056       4.772       0.015       0.248       5.308        0.13      48210.    0.0669  
       15.48      0.4954      0.2871      0.0098      0.0168       0.006       0.124       0.041       4.392       0.014       0.182       4.230        0.13      48285.    0.0457  
       16.08      0.5145      0.2082      0.0062      0.0153       0.005       0.112       0.026       3.991       0.013       0.116       2.953        0.13      48362.    0.0254  
       16.67      0.5335      0.1016      0.0026      0.0137       0.005       0.101       0.011       3.569       0.011       0.049       1.390        0.13      48441.    0.0078  
       17.27      0.5526                                                                                                                                                            
                                                                                                                                                                                    
                                                                                                                                                                                    
                                                                                                                                                                                    
         PROP RPM =       4000                                                                                                                                                      
                                                                                                                                                                                    
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach      Reyn       FOM    
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)         -         -          -     
        0.00      0.0000      0.0000      0.0824      0.0304       0.025       0.397       0.615      18.796       0.045       2.736      14.843        0.17      62705.    0.6210  
        0.79      0.0189      0.0501      0.0807      0.0305       0.025       0.398       0.602      18.852       0.045       2.678      14.486        0.17      62739.    0.5996  
        1.58      0.0379      0.0977      0.0788      0.0305       0.025       0.399       0.588      18.890       0.045       2.617      14.128        0.17      62774.    0.5781  
        2.37      0.0568      0.1429      0.0769      0.0306       0.025       0.400       0.574      18.906       0.045       2.553      13.772        0.17      62811.    0.5566  
        3.15      0.0757      0.1855      0.0749      0.0306       0.025       0.399       0.559      18.899       0.045       2.486      13.416        0.17      62851.    0.5351  
        3.94      0.0946      0.2258      0.0728      0.0305       0.025       0.399       0.543      18.866       0.045       2.416      13.061        0.17      62892.    0.5135  
        4.73      0.1136      0.2636      0.0706      0.0304       0.025       0.397       0.527      18.806       0.045       2.343      12.707        0.17      62936.    0.4920  
        5.52      0.1325      0.2990      0.0683      0.0303       0.025       0.395       0.510      18.716       0.045       2.267      12.353        0.17      62982.    0.4705  
        6.31      0.1514      0.3319      0.0659      0.0301       0.025       0.393       0.492      18.595       0.044       2.188      12.000        0.17      63031.    0.4490  
        7.10      0.1704      0.3624      0.0634      0.0298       0.025       0.390       0.474      18.442       0.044       2.106      11.646        0.17      63082.    0.4275  
        7.89      0.1893      0.3904      0.0609      0.0295       0.024       0.386       0.454      18.255       0.044       2.021      11.292        0.17      63135.    0.4061  
        8.68      0.2082      0.4159      0.0582      0.0292       0.024       0.381       0.435      18.032       0.043       1.934      10.936        0.17      63191.    0.3847  
        9.46      0.2271      0.4389      0.0555      0.0287       0.024       0.376       0.414      17.773       0.042       1.844      10.578        0.17      63249.    0.3633  
       10.25      0.2461      0.4592      0.0527      0.0283       0.023       0.369       0.394      17.475       0.042       1.751      10.217        0.18      63310.    0.3419  
       11.04      0.2650      0.4769      0.0499      0.0277       0.023       0.362       0.372      17.137       0.041       1.655       9.851        0.18      63374.    0.3206  
       11.83      0.2839      0.4916      0.0469      0.0271       0.022       0.354       0.350      16.757       0.040       1.558       9.479        0.18      63441.    0.2992  
       12.62      0.3029      0.5034      0.0439      0.0264       0.022       0.345       0.328      16.335       0.039       1.458       9.099        0.18      63510.    0.2778  
       13.41      0.3218      0.5119      0.0408      0.0257       0.021       0.335       0.305      15.868       0.038       1.355       8.708        0.18      63582.    0.2564  
       14.20      0.3407      0.5168      0.0377      0.0248       0.021       0.324       0.281      15.356       0.037       1.251       8.304        0.18      63657.    0.2349  
       14.99      0.3596      0.5179      0.0344      0.0239       0.020       0.313       0.257      14.798       0.035       1.144       7.883        0.18      63735.    0.2132  
       15.77      0.3786      0.5145      0.0312      0.0229       0.019       0.300       0.233      14.191       0.034       1.035       7.440        0.18      63815.    0.1915  
       16.56      0.3975      0.5060      0.0279      0.0219       0.018       0.286       0.208      13.536       0.032       0.925       6.969        0.18      63899.    0.1695  
       17.35      0.4164      0.4915      0.0245      0.0207       0.017       0.271       0.183      12.831       0.031       0.813       6.461        0.18      63986.    0.1473  
       18.14      0.4354      0.4697      0.0211      0.0195       0.016       0.255       0.157      12.076       0.029       0.699       5.906        0.18      64075.    0.1249  
       18.93      0.4543      0.4389      0.0176      0.0182       0.015       0.238       0.131      11.271       0.027       0.585       5.290        0.18      64168.    0.1023  
       19.72      0.4732      0.3967      0.0141      0.0168       0.014       0.220       0.105      10.416       0.025       0.469       4.589        0.18      64264.    0.0795  
       20.51      0.4921      0.3392      0.0106      0.0154       0.013       0.201       0.079       9.511       0.023       0.352       3.774        0.18      64363.    0.0566  
       21.29      0.5111      0.2609      0.0071      0.0138       0.011       0.181       0.053       8.556       0.020       0.235       2.795        0.18      64465.    0.0342  
       22.08      0.5300      0.1524      0.0035      0.0122       0.010       0.160       0.026       7.552       0.018       0.117       1.574        0.18      64568.    0.0136  
       22.87      0.5489     -0.0068     -0.0001      0.0105       0.009       0.137      -0.001       6.472       0.015      -0.004      -0.068        0.18      64665.    0.0000  
                                                                                                                                                                                    
                                                                                                                                                                                    
                                                                                                                                                                                    
         PROP RPM =       5000                                                                                                                                                      
                                                                                                                                                                                    
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach      Reyn       FOM    
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)         -         -          -     
        0.00      0.0000      0.0000      0.0827      0.0294       0.048       0.600       0.964      35.488       0.068       4.290      12.326        0.22      78380.    0.6457  
        0.99      0.0190      0.0521      0.0809      0.0295       0.048       0.602       0.944      35.606       0.068       4.199      12.025        0.22      78422.    0.6232  
        1.98      0.0379      0.1016      0.0791      0.0295       0.048       0.603       0.923      35.686       0.068       4.103      11.725        0.22      78467.    0.6007  
        2.96      0.0569      0.1485      0.0772      0.0296       0.048       0.604       0.900      35.725       0.068       4.003      11.427        0.22      78513.    0.5783  
        3.95      0.0759      0.1928      0.0751      0.0296       0.048       0.604       0.876      35.717       0.068       3.898      11.130        0.22      78563.    0.5558  
        4.94      0.0948      0.2346      0.0730      0.0295       0.048       0.603       0.852      35.658       0.068       3.789      10.834        0.22      78615.    0.5334  
        5.93      0.1138      0.2739      0.0708      0.0294       0.048       0.601       0.826      35.544       0.068       3.674      10.540        0.22      78670.    0.5110  
        6.92      0.1328      0.3107      0.0685      0.0293       0.047       0.598       0.799      35.372       0.068       3.554      10.247        0.22      78728.    0.4886  
        7.90      0.1518      0.3450      0.0661      0.0291       0.047       0.594       0.771      35.138       0.067       3.430       9.955        0.22      78789.    0.4663  
        8.89      0.1707      0.3767      0.0636      0.0288       0.047       0.589       0.742      34.839       0.067       3.302       9.664        0.22      78853.    0.4441  
        9.88      0.1897      0.4060      0.0611      0.0285       0.046       0.583       0.712      34.472       0.066       3.169       9.373        0.22      78920.    0.4220  
       10.87      0.2087      0.4327      0.0584      0.0282       0.046       0.575       0.681      34.035       0.065       3.031       9.081        0.22      78990.    0.3999  
       11.86      0.2276      0.4568      0.0557      0.0278       0.045       0.567       0.650      33.524       0.064       2.889       8.789        0.22      79063.    0.3779  
       12.84      0.2466      0.4783      0.0529      0.0273       0.044       0.557       0.617      32.936       0.063       2.744       8.495        0.22      79140.    0.3559  
       13.83      0.2656      0.4971      0.0500      0.0267       0.043       0.545       0.583      32.268       0.062       2.594       8.197        0.22      79220.    0.3339  
       14.82      0.2845      0.5130      0.0470      0.0261       0.042       0.533       0.549      31.518       0.060       2.441       7.896        0.22      79303.    0.3120  
       15.81      0.3035      0.5259      0.0440      0.0254       0.041       0.519       0.513      30.681       0.059       2.283       7.589        0.22      79390.    0.2900  
       16.80      0.3225      0.5356      0.0409      0.0246       0.040       0.503       0.477      29.756       0.057       2.123       7.274        0.22      79480.    0.2680  
       17.78      0.3415      0.5417      0.0377      0.0238       0.039       0.486       0.440      28.740       0.055       1.958       6.949        0.22      79574.    0.2459  
       18.77      0.3604      0.5440      0.0345      0.0229       0.037       0.467       0.403      27.630       0.053       1.791       6.610        0.22      79672.    0.2237  
       19.76      0.3794      0.5418      0.0312      0.0219       0.035       0.447       0.364      26.425       0.050       1.621       6.254        0.22      79773.    0.2014  
       20.75      0.3984      0.5344      0.0279      0.0208       0.034       0.425       0.325      25.122       0.048       1.448       5.876        0.22      79878.    0.1788  
       21.74      0.4173      0.5210      0.0245      0.0196       0.032       0.401       0.286      23.720       0.045       1.272       5.467        0.22      79987.    0.1559  
