         5.5x4.5E                 (55x45E.dat)                                                                                                                                      
         v2022-0915                                                                                                                                                                 
         Simulation Date: 09/22/2022                                                                                                                                                
                                                                                                                                                                                    
         AIRFOIL AERO DATA GENERATED USING:  POLAR DIAGRAMS                                                                                                                         
                                                                                                                                                                                    
         ====== PERFORMANCE DATA (versus advance ratio and MPH) ======                                                                                                              
                                                                                                                                                                                    
         DEFINITIONS:                                                                                                                                                               
         J=V/nD (advance ratio)                                                                                                                                                     
         Ct=T/(rho * n**2 * D**4) (thrust coef.)                                                                                                                                    
         Cp=P/(rho * n**3 * D**5) (power coef.)                                                                                                                                     
         Pe=Ct*J/Cp (efficiency)                                                                                                                                                    
         V  (model speed in MPH)                                                                                                                                                    
         Mach (at prop tip)                                                                                                                                                         
         Reyn (at 75% of span)                                                                                                                                                      
         FOM (Figure of Merit)                                                                                                                                                      
                                                                                                                                                                                    
                                                                                                                                                                                    
         PROP RPM =       1000                                                                                                                                                      
                                                                                                                                                                                    
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach      Reyn       FOM    
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)         -         -          -     
        0.00      0.0000      0.0000      0.1251      0.0892       0.000       0.002       0.004       0.027       0.000       0.016      61.385        0.02       3625.    0.3955  
        0.16      0.0314      0.0432      0.1240      0.0900       0.000       0.002       0.004       0.027       0.000       0.016      60.313        0.02       3628.    0.3869  
        0.33      0.0628      0.0849      0.1227      0.0908       0.000       0.002       0.004       0.027       0.000       0.016      59.207        0.02       3632.    0.3779  
        0.49      0.0942      0.1249      0.1213      0.0915       0.000       0.002       0.004       0.028       0.000       0.016      58.073        0.02       3636.    0.3685  
        0.65      0.1256      0.1632      0.1198      0.0922       0.000       0.002       0.003       0.028       0.000       0.016      56.914        0.02       3641.    0.3589  
        0.82      0.1570      0.1998      0.1181      0.0928       0.000       0.002       0.003       0.028       0.000       0.015      55.733        0.02       3646.    0.3490  
        0.98      0.1884      0.2346      0.1163      0.0934       0.000       0.002       0.003       0.028       0.000       0.015      54.534        0.02       3651.    0.3388  
        1.14      0.2198      0.2676      0.1142      0.0938       0.000       0.002       0.003       0.028       0.000       0.015      53.318        0.02       3657.    0.3283  
        1.31      0.2512      0.2988      0.1119      0.0941       0.000       0.002       0.003       0.028       0.000       0.015      52.088        0.02       3663.    0.3175  
