         20.5x14EPN               (205x14EPN.dat)                                                                                                                                   
         v2022-0915                                                                                                                                                                 
         Simulation Date: 09/22/2022                                                                                                                                                
                                                                                                                                                                                    
         AIRFOIL AERO DATA GENERATED USING:  POLAR DIAGRAMS                                                                                                                         
                                                                                                                                                                                    
         ====== PERFORMANCE DATA (versus advance ratio and MPH) ======                                                                                                              
                                                                                                                                                                                    
         DEFINITIONS:                                                                                                                                                               
         J=V/nD (advance ratio)                                                                                                                                                     
         Ct=T/(rho * n**2 * D**4) (thrust coef.)                                                                                                                                    
         Cp=P/(rho * n**3 * D**5) (power coef.)                                                                                                                                     
         Pe=Ct*J/Cp (efficiency)                                                                                                                                                    
         V  (model speed in MPH)                                                                                                                                                    
         Mach (at prop tip)                                                                                                                                                         
         Reyn (at 75% of span)                                                                                                                                                      
         FOM (Figure of Merit)                                                                                                                                                      
                                                                                                                                                                                    
                                                                                                                                                                                    
         PROP RPM =       1000                                                                                                                                                      
                                                                                                                                                                                    
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach      Reyn       FOM    
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)         -         -          -     
        0.00      0.0000      0.0000      0.0949      0.0386       0.011       0.708       0.534       8.378       0.080       2.377      28.933        0.08      37544.    0.6054  
        0.56      0.0288      0.0688      0.0939      0.0393       0.011       0.721       0.529       8.533       0.081       2.352      28.106        0.08      37572.    0.5850  
        1.12      0.0575      0.1335      0.0928      0.0400       0.012       0.734       0.522       8.687       0.083       2.324      27.276        0.08      37603.    0.5643  
        1.67      0.0863      0.1942      0.0916      0.0407       0.012       0.747       0.515       8.839       0.084       2.292      26.448        0.08      37638.    0.5435  
        2.23      0.1150      0.2509      0.0902      0.0413       0.012       0.759       0.508       8.983       0.086       2.258      25.627        0.08      37676.    0.5226  
        2.79      0.1438      0.3037      0.0886      0.0420       0.012       0.771       0.499       9.117       0.087       2.219      24.815        0.08      37717.    0.5016  
        3.35      0.1726      0.3527      0.0869      0.0425       0.012       0.781       0.489       9.238       0.088       2.176      24.016        0.08      37763.    0.4808  
        3.91      0.2013      0.3980      0.0850      0.0430       0.013       0.790       0.478       9.341       0.089       2.128      23.233        0.08      37812.    0.4600  
        4.47      0.2301      0.4399      0.0829      0.0434       0.013       0.796       0.467       9.423       0.090       2.076      22.466        0.08      37866.    0.4393  
        5.02      0.2588      0.4784      0.0806      0.0436       0.013       0.801       0.454       9.478       0.091       2.019      21.717        0.08      37924.    0.4188  
        5.58      0.2876      0.5137      0.0781      0.0437       0.013       0.803       0.440       9.504       0.091       1.956      20.987        0.08      37985.    0.3984  
        6.14      0.3163      0.5458      0.0754      0.0437       0.013       0.803       0.424       9.497       0.091       1.888      20.274        0.08      38052.    0.3781  
        6.70      0.3451      0.5750      0.0725      0.0435       0.013       0.799       0.408       9.452       0.090       1.815      19.578        0.08      38122.    0.3579  
        7.26      0.3739      0.6012      0.0693      0.0431       0.013       0.792       0.390       9.366       0.089       1.736      18.896        0.08      38197.    0.3379  
        7.82      0.4026      0.6245      0.0659      0.0425       0.012       0.781       0.371       9.236       0.088       1.651      18.227        0.08      38277.    0.3178  
        8.37      0.4314      0.6449      0.0623      0.0417       0.012       0.766       0.351       9.059       0.087       1.561      17.566        0.08      38361.    0.2978  
        8.93      0.4601      0.6622      0.0585      0.0407       0.012       0.747       0.329       8.833       0.084       1.465      16.909        0.08      38449.    0.2777  
        9.49      0.4889      0.6762      0.0545      0.0394       0.011       0.723       0.307       8.558       0.082       1.364      16.252        0.08      38542.    0.2576  
       10.05      0.5177      0.6867      0.0503      0.0379       0.011       0.696       0.283       8.236       0.079       1.259      15.586        0.08      38640.    0.2373  
       10.61      0.5464      0.6931      0.0459      0.0362       0.011       0.665       0.259       7.868       0.075       1.150      14.904        0.08      38741.    0.2169  
       11.17      0.5752      0.6948      0.0415      0.0343       0.010       0.630       0.233       7.458       0.071       1.038      14.194        0.08      38848.    0.1963  
       11.72      0.6039      0.6909      0.0369      0.0323       0.009       0.592       0.208       7.008       0.067       0.924      13.443        0.08      38958.    0.1754  
       12.28      0.6327      0.6802      0.0323      0.0300       0.009       0.551       0.182       6.519       0.062       0.808      12.633        0.08      39073.    0.1541  
       12.84      0.6615      0.6609      0.0276      0.0276       0.008       0.507       0.155       5.995       0.057       0.690      11.740        0.08      39192.    0.1324  
       13.40      0.6902      0.6301      0.0229      0.0250       0.007       0.460       0.129       5.439       0.052       0.572      10.727        0.08      39316.    0.1101  
       13.96      0.7190      0.5838      0.0181      0.0223       0.007       0.410       0.102       4.853       0.046       0.454       9.541        0.08      39444.    0.0873  
       14.52      0.7477      0.5151      0.0135      0.0195       0.006       0.359       0.076       4.242       0.041       0.337       8.095        0.08      39577.    0.0638  
