         10.5x6                   (105x6.dat)                                                                                                                                       
         v2022-0915                                                                                                                                                                 
         Simulation Date: 09/22/2022                                                                                                                                                
                                                                                                                                                                                    
         AIRFOIL AERO DATA GENERATED USING:  POLAR DIAGRAMS                                                                                                                         
                                                                                                                                                                                    
         ====== PERFORMANCE DATA (versus advance ratio and MPH) ======                                                                                                              
                                                                                                                                                                                    
         DEFINITIONS:                                                                                                                                                               
         J=V/nD (advance ratio)                                                                                                                                                     
         Ct=T/(rho * n**2 * D**4) (thrust coef.)                                                                                                                                    
         Cp=P/(rho * n**3 * D**5) (power coef.)                                                                                                                                     
         Pe=Ct*J/Cp (efficiency)                                                                                                                                                    
         V  (model speed in MPH)                                                                                                                                                    
         Mach (at prop tip)                                                                                                                                                         
         Reyn (at 75% of span)                                                                                                                                                      
         FOM (Figure of Merit)                                                                                                                                                      
                                                                                                                                                                                    
                                                                                                                                                                                    
         PROP RPM =       1000                                                                                                                                                      
                                                                                                                                                                                    
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach      Reyn       FOM    
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)         -         -          -     
        0.00      0.0000      0.0000      0.1093      0.0594       0.001       0.038       0.042       0.455       0.004       0.188      42.192        0.04      15192.    0.4852  
        0.25      0.0248      0.0446      0.1075      0.0598       0.001       0.039       0.042       0.458       0.004       0.185      41.275        0.04      15203.    0.4708  
        0.49      0.0496      0.0873      0.1057      0.0601       0.001       0.039       0.041       0.460       0.004       0.182      40.347        0.04      15216.    0.4561  
        0.74      0.0744      0.1279      0.1036      0.0603       0.001       0.039       0.040       0.462       0.004       0.179      39.408        0.04      15229.    0.4412  
        0.99      0.0992      0.1664      0.1015      0.0605       0.001       0.039       0.039       0.464       0.004       0.175      38.460        0.04      15243.    0.4261  
        1.23      0.1240      0.2028      0.0992      0.0607       0.001       0.039       0.038       0.465       0.004       0.171      37.504        0.04      15259.    0.4108  
        1.48      0.1489      0.2371      0.0967      0.0607       0.001       0.039       0.037       0.465       0.004       0.167      36.540        0.04      15275.    0.3952  
        1.73      0.1737      0.2693      0.0941      0.0607       0.001       0.039       0.036       0.465       0.004       0.162      35.567        0.04      15293.    0.3794  
        1.97      0.1985      0.2992      0.0913      0.0605       0.001       0.039       0.035       0.464       0.004       0.157      34.586        0.04      15312.    0.3634  
        2.22      0.2233      0.3270      0.0883      0.0603       0.001       0.039       0.034       0.462       0.004       0.152      33.595        0.04      15331.    0.3472  
        2.47      0.2481      0.3525      0.0851      0.0599       0.001       0.039       0.033       0.459       0.004       0.147      32.592        0.04      15353.    0.3308  
        2.71      0.2729      0.3756      0.0818      0.0594       0.001       0.038       0.032       0.455       0.004       0.141      31.576        0.04      15375.    0.3141  
        2.96      0.2977      0.3964      0.0783      0.0588       0.001       0.038       0.030       0.450       0.004       0.135      30.543        0.04      15398.    0.2972  
        3.21      0.3225      0.4146      0.0746      0.0580       0.001       0.038       0.029       0.444       0.004       0.128      29.490        0.04      15423.    0.2801  
        3.45      0.3473      0.4302      0.0707      0.0571       0.001       0.037       0.027       0.437       0.004       0.122      28.413        0.04      15449.    0.2628  
        3.70      0.3721      0.4430      0.0667      0.0560       0.001       0.036       0.026       0.429       0.004       0.115      27.307        0.04      15476.    0.2453  
        3.95      0.3970      0.4528      0.0625      0.0548       0.001       0.035       0.024       0.420       0.004       0.108      26.166        0.04      15504.    0.2276  
        4.19      0.4218      0.4593      0.0583      0.0535       0.001       0.035       0.023       0.410       0.004       0.100      24.982        0.04      15534.    0.2097  
        4.44      0.4466      0.4623      0.0539      0.0520       0.001       0.034       0.021       0.399       0.004       0.093      23.747        0.04      15565.    0.1917  
        4.69      0.4714      0.4613      0.0494      0.0504       0.001       0.033       0.019       0.386       0.004       0.085      22.451        0.04      15597.    0.1735  
        4.93      0.4962      0.4560      0.0448      0.0487       0.001       0.032       0.017       0.373       0.004       0.077      21.081        0.04      15630.    0.1551  
        5.18      0.5210      0.4456      0.0401      0.0469       0.000       0.030       0.016       0.359       0.003       0.069      19.620        0.04      15665.    0.1366  
        5.43      0.5458      0.4294      0.0353      0.0449       0.000       0.029       0.014       0.344       0.003       0.061      18.050        0.04      15701.    0.1179  
        5.67      0.5706      0.4065      0.0305      0.0427       0.000       0.028       0.012       0.327       0.003       0.052      16.343        0.04      15738.    0.0992  
        5.92      0.5954      0.3755      0.0255      0.0405       0.000       0.026       0.010       0.310       0.003       0.044      14.469        0.04      15777.    0.0804  
        6.17      0.6202      0.3348      0.0206      0.0381       0.000       0.025       0.008       0.292       0.003       0.035      12.382        0.04      15817.    0.0618  
