         12x4.5MRF-RH             (12x45MRF-RH.dat)                                                                                                                                 
         v2022-0915                                                                                                                                                                 
         Simulation Date: 09/22/2022                                                                                                                                                
                                                                                                                                                                                    
         AIRFOIL AERO DATA GENERATED USING:  POLAR DIAGRAMS                                                                                                                         
                                                                                                                                                                                    
         ====== PERFORMANCE DATA (versus advance ratio and MPH) ======                                                                                                              
                                                                                                                                                                                    
         DEFINITIONS:                                                                                                                                                               
         J=V/nD (advance ratio)                                                                                                                                                     
         Ct=T/(rho * n**2 * D**4) (thrust coef.)                                                                                                                                    
         Cp=P/(rho * n**3 * D**5) (power coef.)                                                                                                                                     
         Pe=Ct*J/Cp (efficiency)                                                                                                                                                    
         V  (model speed in MPH)                                                                                                                                                    
         Mach (at prop tip)                                                                                                                                                         
         Reyn (at 75% of span)                                                                                                                                                      
         FOM (Figure of Merit)                                                                                                                                                      
                                                                                                                                                                                    
                                                                                                                                                                                    
         PROP RPM =       1000                                                                                                                                                      
                                                                                                                                                                                    
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach      Reyn       FOM    
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)         -         -          -     
        0.00      0.0000      0.0000      0.0874      0.0354       0.001       0.045       0.058       0.529       0.005       0.257      49.474        0.05      17755.    0.5813  
        0.20      0.0172      0.0416      0.0855      0.0354       0.001       0.045       0.056       0.529       0.005       0.251      48.461        0.05      17764.    0.5632  
        0.39      0.0345      0.0815      0.0835      0.0353       0.001       0.045       0.055       0.528       0.005       0.245      47.431        0.05      17774.    0.5448  
        0.59      0.0517      0.1195      0.0815      0.0353       0.001       0.045       0.054       0.527       0.005       0.239      46.380        0.05      17784.    0.5262  
        0.78      0.0690      0.1556      0.0793      0.0351       0.001       0.044       0.052       0.525       0.005       0.233      45.310        0.05      17795.    0.5073  
        0.98      0.0862      0.1899      0.0771      0.0350       0.001       0.044       0.051       0.523       0.005       0.227      44.221        0.05      17806.    0.4881  
        1.18      0.1034      0.2221      0.0748      0.0348       0.001       0.044       0.049       0.520       0.005       0.220      43.109        0.05      17818.    0.4687  
        1.37      0.1207      0.2523      0.0724      0.0346       0.001       0.044       0.048       0.517       0.005       0.213      41.969        0.05      17830.    0.4489  
        1.57      0.1379      0.2803      0.0699      0.0344       0.001       0.043       0.046       0.514       0.005       0.206      40.806        0.05      17843.    0.4289  
        1.76      0.1551      0.3061      0.0673      0.0341       0.001       0.043       0.044       0.509       0.005       0.198      39.603        0.05      17856.    0.4084  
        1.96      0.1724      0.3295      0.0646      0.0338       0.001       0.043       0.043       0.505       0.005       0.190      38.365        0.05      17870.    0.3876  
        2.15      0.1896      0.3504      0.0618      0.0335       0.001       0.042       0.041       0.500       0.005       0.182      37.088        0.05      17884.    0.3666  
        2.35      0.2069      0.3686      0.0590      0.0331       0.001       0.042       0.039       0.494       0.005       0.173      35.769        0.05      17899.    0.3452  
        2.55      0.2241      0.3841      0.0560      0.0327       0.001       0.041       0.037       0.488       0.005       0.165      34.404        0.05      17915.    0.3237  
        2.74      0.2413      0.3966      0.0530      0.0322       0.001       0.041       0.035       0.481       0.005       0.156      32.987        0.05      17931.    0.3018  
        2.94      0.2586      0.4060      0.0499      0.0318       0.001       0.040       0.033       0.474       0.005       0.147      31.515        0.05      17948.    0.2798  
        3.13      0.2758      0.4119      0.0467      0.0313       0.001       0.039       0.031       0.467       0.004       0.137      29.980        0.05      17965.    0.2575  
        3.33      0.2930      0.4143      0.0434      0.0307       0.001       0.039       0.029       0.459       0.004       0.128      28.377        0.05      17983.    0.2351  
        3.53      0.3103      0.4127      0.0401      0.0301       0.001       0.038       0.026       0.450       0.004       0.118      26.700        0.05      18001.    0.2125  
        3.72      0.3275      0.4069      0.0367      0.0295       0.001       0.037       0.024       0.441       0.004       0.108      24.939        0.05      18021.    0.1899  
        3.92      0.3448      0.3965      0.0332      0.0289       0.001       0.036       0.022       0.431       0.004       0.098      23.086        0.05      18040.    0.1673  
        4.11      0.3620      0.3811      0.0297      0.0282       0.001       0.036       0.020       0.421       0.004       0.087      21.131        0.05      18061.    0.1448  
        4.31      0.3792      0.3602      0.0261      0.0275       0.001       0.035       0.017       0.411       0.004       0.077      19.063        0.05      18082.    0.1225  
        4.51      0.3965      0.3332      0.0225      0.0268       0.001       0.034       0.015       0.400       0.004       0.066      16.869        0.05      18104.    0.1006  
        4.70      0.4137      0.2996      0.0188      0.0260       0.001       0.033       0.012       0.388       0.004       0.055      14.535        0.05      18126.    0.0792  
        4.90      0.4310      0.2586      0.0151      0.0252       0.001       0.032       0.010       0.376       0.004       0.044      12.043        0.05      18149.    0.0588  
        5.09      0.4482      0.2093      0.0114      0.0243       0.000       0.031       0.008       0.363       0.003       0.033       9.375        0.05      18173.    0.0397  
        5.29      0.4654      0.1509      0.0076      0.0234       0.000       0.030       0.005       0.350       0.003       0.022       6.509        0.05      18197.    0.0226  
        5.48      0.4827      0.0822      0.0038      0.0225       0.000       0.028       0.003       0.336       0.003       0.011       3.418        0.05      18222.    0.0084  
        5.68      0.4999      0.0013      0.0001      0.0216       0.000       0.027       0.000       0.322       0.003       0.000       0.052        0.05      18247.    0.0000  
                                                                                                                                                                                    
                                                                                                                                                                                    
                                                                                                                                                                                    
         PROP RPM =       2000                                                                                                                                                      
                                                                                                                                                                                    
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach      Reyn       FOM    
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)         -         -          -     
        0.00      0.0000      0.0000      0.0876      0.0323       0.005       0.163       0.232       3.853       0.018       1.030      27.259        0.10      35509.    0.6414  
        0.40      0.0176      0.0469      0.0857      0.0322       0.005       0.163       0.226       3.850       0.018       1.007      26.679        0.10      35528.    0.6208  
        0.80      0.0353      0.0918      0.0837      0.0322       0.005       0.162       0.221       3.844       0.018       0.984      26.093        0.10      35548.    0.6000  
        1.20      0.0529      0.1345      0.0816      0.0321       0.005       0.162       0.216       3.836       0.018       0.959      25.499        0.10      35569.    0.5790  
        1.60      0.0706      0.1751      0.0794      0.0320       0.005       0.162       0.210       3.822       0.018       0.933      24.899        0.10      35591.    0.5577  
        2.01      0.0882      0.2136      0.0771      0.0318       0.005       0.161       0.204       3.804       0.018       0.906      24.294        0.10      35614.    0.5362  
        2.41      0.1059      0.2498      0.0747      0.0317       0.005       0.160       0.198       3.783       0.018       0.879      23.680        0.10      35638.    0.5146  
        2.81      0.1235      0.2838      0.0722      0.0314       0.005       0.159       0.191       3.757       0.018       0.849      23.055        0.10      35664.    0.4926  
        3.21      0.1412      0.3154      0.0697      0.0312       0.005       0.157       0.184       3.726       0.018       0.819      22.421        0.10      35690.    0.4705  
        3.61      0.1588      0.3445      0.0670      0.0309       0.005       0.156       0.177       3.690       0.018       0.788      21.771        0.10      35718.    0.4480  
        4.01      0.1765      0.3711      0.0642      0.0305       0.005       0.154       0.170       3.649       0.017       0.755      21.106        0.10      35746.    0.4252  
        4.41      0.1941      0.3950      0.0614      0.0302       0.005       0.152       0.162       3.602       0.017       0.721      20.424        0.10      35776.    0.4022  
        4.81      0.2118                                                                                                                                                            
        5.21      0.2294      0.4343      0.0554      0.0293       0.005       0.148       0.146       3.494       0.017       0.651      18.999        0.10      35839.    0.3554  
        5.62      0.2471      0.4493      0.0523      0.0287       0.005       0.145       0.138       3.433       0.016       0.614      18.251        0.10      35873.    0.3317  
        6.02      0.2647      0.4609      0.0491      0.0282       0.005       0.142       0.130       3.366       0.016       0.577      17.473        0.10      35907.    0.3077  
        6.42      0.2824      0.4688      0.0458      0.0276       0.004       0.139       0.121       3.294       0.016       0.538      16.663        0.10      35943.    0.2834  
        6.82      0.3000      0.4727      0.0424      0.0269       0.004       0.136       0.112       3.217       0.015       0.499      15.814        0.10      35980.    0.2590  
        7.22      0.3177      0.4723      0.0390      0.0262       0.004       0.132       0.103       3.134       0.015       0.459      14.923        0.10      36019.    0.2343  
        7.62      0.3353      0.4671      0.0355      0.0255       0.004       0.129       0.094       3.045       0.015       0.418      13.981        0.10      36059.    0.2095  
        8.02      0.3530      0.4565      0.0320      0.0247       0.004       0.125       0.084       2.951       0.014       0.376      12.982        0.10      36100.    0.1845  
        8.42      0.3706      0.4400      0.0283      0.0239       0.004       0.121       0.075       2.852       0.014       0.333      11.915        0.10      36143.    0.1595  
        8.82      0.3882      0.4166      0.0247      0.0230       0.004       0.116       0.065       2.747       0.013       0.290      10.770        0.10      36186.    0.1345  
        9.22      0.4059      0.3855      0.0210      0.0221       0.004       0.111       0.055       2.636       0.013       0.246       9.533        0.10      36232.    0.1097  
