         12x10W                   (12x10W.dat)                                                                                                                                      
         v2022-0915                                                                                                                                                                 
         Simulation Date: 09/22/2022                                                                                                                                                
                                                                                                                                                                                    
         AIRFOIL AERO DATA GENERATED USING:  POLAR DIAGRAMS                                                                                                                         
                                                                                                                                                                                    
         ====== PERFORMANCE DATA (versus advance ratio and MPH) ======                                                                                                              
                                                                                                                                                                                    
         DEFINITIONS:                                                                                                                                                               
         J=V/nD (advance ratio)                                                                                                                                                     
         Ct=T/(rho * n**2 * D**4) (thrust coef.)                                                                                                                                    
         Cp=P/(rho * n**3 * D**5) (power coef.)                                                                                                                                     
         Pe=Ct*J/Cp (efficiency)                                                                                                                                                    
         V  (model speed in MPH)                                                                                                                                                    
         Mach (at prop tip)                                                                                                                                                         
         Reyn (at 75% of span)                                                                                                                                                      
         FOM (Figure of Merit)                                                                                                                                                      
                                                                                                                                                                                    
                                                                                                                                                                                    
         PROP RPM =       1000                                                                                                                                                      
                                                                                                                                                                                    
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach      Reyn       FOM    
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)         -         -          -     
        0.00      0.0000      0.0000      0.1399      0.0808       0.002       0.102       0.092       1.206       0.012       0.411      34.766        0.05      22113.    0.5170  
        0.39      0.0342      0.0577      0.1386      0.0821       0.002       0.104       0.092       1.225       0.012       0.407      33.905        0.05      22136.    0.5017  
        0.78      0.0683      0.1124      0.1371      0.0833       0.002       0.105       0.091       1.244       0.012       0.403      33.034        0.05      22162.    0.4862  
        1.16      0.1025      0.1642      0.1354      0.0845       0.002       0.107       0.089       1.262       0.012       0.398      32.159        0.05      22191.    0.4704  
        1.55      0.1367      0.2130      0.1335      0.0857       0.002       0.108       0.088       1.279       0.012       0.393      31.283        0.05      22224.    0.4544  
        1.94      0.1708      0.2588      0.1314      0.0868       0.002       0.109       0.087       1.295       0.012       0.386      30.411        0.05      22259.    0.4383  
        2.33      0.2050      0.3017      0.1291      0.0877       0.002       0.111       0.085       1.310       0.013       0.379      29.546        0.05      22298.    0.4220  
        2.72      0.2391      0.3418      0.1265      0.0885       0.002       0.112       0.084       1.322       0.013       0.372      28.690        0.05      22341.    0.4056  
        3.11      0.2733      0.3791      0.1236      0.0891       0.002       0.112       0.082       1.331       0.013       0.363      27.844        0.05      22386.    0.3892  
        3.49      0.3075      0.4137      0.1205      0.0895       0.002       0.113       0.080       1.337       0.013       0.354      27.008        0.05      22436.    0.3726  
        3.88      0.3416      0.4456      0.1170      0.0897       0.002       0.113       0.077       1.339       0.013       0.344      26.184        0.05      22489.    0.3560  
        4.27      0.3758      0.4749      0.1132      0.0896       0.002       0.113       0.075       1.337       0.013       0.333      25.369        0.05      22546.    0.3393  
        4.66      0.4100      0.5016      0.1091      0.0891       0.002       0.112       0.072       1.331       0.013       0.321      24.562        0.05      22607.    0.3224  
        5.05      0.4441      0.5257      0.1046      0.0883       0.002       0.112       0.069       1.319       0.013       0.307      23.760        0.05      22671.    0.3054  
        5.44      0.4783      0.5471      0.0997      0.0872       0.002       0.110       0.066       1.302       0.012       0.293      22.960        0.05      22738.    0.2882  
        5.82      0.5125      0.5657      0.0945      0.0856       0.002       0.108       0.062       1.278       0.012       0.278      22.158        0.05      22810.    0.2707  
        6.21      0.5466      0.5813      0.0889      0.0836       0.002       0.106       0.059       1.248       0.012       0.261      21.348        0.05      22885.    0.2530  
        6.60      0.5808      0.5939      0.0830      0.0812       0.002       0.102       0.055       1.212       0.012       0.244      20.525        0.05      22963.    0.2351  
        6.99      0.6149      0.6029      0.0769      0.0784       0.002       0.099       0.051       1.171       0.011       0.226      19.681        0.05      23046.    0.2169  
        7.38      0.6491      0.6081      0.0705      0.0752       0.002       0.095       0.047       1.123       0.011       0.207      18.805        0.05      23131.    0.1985  
        7.76      0.6833      0.6088      0.0639      0.0717       0.001       0.091       0.042       1.071       0.010       0.188      17.886        0.05      23220.    0.1797  
        8.15      0.7174      0.6042      0.0572      0.0679       0.001       0.086       0.038       1.014       0.010       0.168      16.906        0.05      23313.    0.1607  
        8.54      0.7516      0.5933      0.0503      0.0638       0.001       0.080       0.033       0.952       0.009       0.148      15.845        0.05      23409.    0.1413  
        8.93      0.7858      0.5743      0.0434      0.0593       0.001       0.075       0.029       0.886       0.008       0.127      14.672        0.05      23509.    0.1214  
        9.32      0.8199      0.5452      0.0363      0.0546       0.001       0.069       0.024       0.815       0.008       0.107      13.346        0.05      23611.    0.1011  
        9.71      0.8541      0.5023      0.0291      0.0495       0.001       0.063       0.019       0.740       0.007       0.086      11.805        0.05      23718.    0.0801  
       10.09      0.8882      0.4403      0.0219      0.0442       0.001       0.056       0.014       0.660       0.006       0.064       9.950        0.05      23827.    0.0586  
       10.48      0.9224      0.3502      0.0147      0.0386       0.001       0.049       0.010       0.577       0.006       0.043       7.621        0.05      23940.    0.0367  
       10.87      0.9566      0.2161      0.0074      0.0328       0.001       0.041       0.005       0.490       0.005       0.022       4.536        0.05      24056.    0.0155  
       11.26      0.9907      0.0068      0.0002      0.0268       0.001       0.034       0.000       0.400       0.004       0.001       0.138        0.05      24175.    0.0001  
                                                                                                                                                                                    
                                                                                                                                                                                    
                                                                                                                                                                                    
         PROP RPM =       2000                                                                                                                                                      
                                                                                                                                                                                    
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach      Reyn       FOM    
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)         -         -          -     
        0.00      0.0000      0.0000      0.1406      0.0726       0.012       0.367       0.372       8.674       0.041       1.653      19.437        0.10      44225.    0.5794  
        0.78      0.0345      0.0649      0.1393      0.0740       0.012       0.373       0.368       8.835       0.042       1.638      18.904        0.10      44272.    0.5609  
        1.57      0.0689      0.1262      0.1378      0.0753       0.012       0.380       0.364       8.996       0.043       1.621      18.369        0.10      44325.    0.5421  
        2.35      0.1034      0.1838      0.1362      0.0766       0.012       0.387       0.360       9.154       0.044       1.601      17.835        0.10      44384.    0.5232  
        3.13      0.1379      0.2377      0.1343      0.0779       0.012       0.393       0.355       9.305       0.044       1.579      17.304        0.10      44450.    0.5041  
        3.92      0.1724      0.2882      0.1322      0.0791       0.013       0.399       0.349       9.446       0.045       1.554      16.780        0.10      44522.    0.4850  
        4.70      0.2068      0.3352      0.1299      0.0801       0.013       0.405       0.343       9.574       0.046       1.527      16.264        0.10      44600.    0.4660  
        5.48      0.2413      0.3789      0.1273      0.0811       0.013       0.409       0.336       9.683       0.046       1.496      15.758        0.10      44686.    0.4469  
        6.27      0.2758      0.4194      0.1244      0.0818       0.013       0.413       0.329       9.771       0.047       1.463      15.263        0.10      44780.    0.4279  
        7.05      0.3102      0.4568      0.1212      0.0823       0.013       0.416       0.320       9.833       0.047       1.425      14.779        0.10      44880.    0.4090  
        7.83      0.3447      0.4913      0.1177      0.0826       0.013       0.417       0.311       9.864       0.047       1.384      14.306        0.10      44988.    0.3902  
        8.62      0.3792      0.5230      0.1139      0.0826       0.013       0.417       0.301       9.861       0.047       1.339      13.844        0.10      45103.    0.3714  
        9.40      0.4137      0.5519      0.1097      0.0822       0.013       0.415       0.290       9.820       0.047       1.290      13.391        0.10      45226.    0.3526  
       10.18      0.4481      0.5781      0.1051      0.0815       0.013       0.411       0.278       9.735       0.046       1.236      12.948        0.10      45357.    0.3338  
       10.97      0.4826      0.6016      0.1002      0.0804       0.013       0.406       0.265       9.602       0.046       1.178      12.512        0.10      45494.    0.3148  
       11.75      0.5171      0.6224      0.0949      0.0788       0.013       0.398       0.251       9.418       0.045       1.116      12.080        0.10      45639.    0.2958  
       12.54      0.5515      0.6403      0.0892      0.0769       0.012       0.388       0.236       9.181       0.044       1.049      11.652        0.10      45792.    0.2767  
       13.32      0.5860      0.6554      0.0833      0.0744       0.012       0.376       0.220       8.892       0.042       0.979      11.224        0.10      45952.    0.2575  
       14.10      0.6205      0.6672      0.0770      0.0716       0.011       0.362       0.204       8.555       0.041       0.905      10.793        0.10      46118.    0.2381  
       14.89      0.6550      0.6756      0.0706      0.0684       0.011       0.345       0.187       8.172       0.039       0.830      10.352        0.10      46292.    0.2186  
       15.67      0.6894      0.6799      0.0639      0.0648       0.010       0.327       0.169       7.744       0.037       0.752       9.897        0.10      46474.    0.1989  
       16.45      0.7239      0.6794      0.0571      0.0609       0.010       0.307       0.151       7.274       0.035       0.672       9.419        0.10      46662.    0.1790  
       17.24      0.7584      0.6730      0.0502      0.0566       0.009       0.286       0.133       6.762       0.032       0.591       8.906        0.10      46857.    0.1587  
       18.02      0.7928      0.6591      0.0432      0.0520       0.008       0.262       0.114       6.209       0.030       0.508       8.343        0.10      47059.    0.1379  
       18.80      0.8273      0.6351      0.0361      0.0470       0.008       0.237       0.095       5.617       0.027       0.424       7.704        0.10      47268.    0.1164  
       19.59      0.8618      0.5969      0.0289      0.0418       0.007       0.211       0.076       4.987       0.024       0.340       6.952        0.10      47484.    0.0940  
       20.37      0.8963      0.5376      0.0217      0.0362       0.006       0.183       0.057       4.321       0.021       0.255       6.020        0.10      47707.    0.0705  
       21.15      0.9307      0.4439      0.0145      0.0303       0.005       0.153       0.038       3.620       0.017       0.170       4.787        0.10      47936.    0.0458  
       21.94      0.9652      0.2883      0.0072      0.0242       0.004       0.122       0.019       2.887       0.014       0.085       2.998        0.10      48172.    0.0202  
       22.72      0.9997      0.0013      0.0000      0.0178       0.003       0.090       0.000       2.125       0.010       0.000       0.013        0.10      48413.    0.0000  
                                                                                                                                                                                    
                                                                                                                                                                                    
                                                                                                                                                                                    
         PROP RPM =       3000                                                                                                                                                      
                                                                                                                                                                                    
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach      Reyn       FOM    
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)         -         -          -     
