         11x6-4                   (11x6-4.dat)                                                                                                                                      
         v2022-0915                                                                                                                                                                 
         Simulation Date: 09/22/2022                                                                                                                                                
                                                                                                                                                                                    
         AIRFOIL AERO DATA GENERATED USING:  POLAR DIAGRAMS                                                                                                                         
                                                                                                                                                                                    
         ====== PERFORMANCE DATA (versus advance ratio and MPH) ======                                                                                                              
                                                                                                                                                                                    
         DEFINITIONS:                                                                                                                                                               
         J=V/nD (advance ratio)                                                                                                                                                     
         Ct=T/(rho * n**2 * D**4) (thrust coef.)                                                                                                                                    
         Cp=P/(rho * n**3 * D**5) (power coef.)                                                                                                                                     
         Pe=Ct*J/Cp (efficiency)                                                                                                                                                    
         V  (model speed in MPH)                                                                                                                                                    
         Mach (at prop tip)                                                                                                                                                         
         Reyn (at 75% of span)                                                                                                                                                      
         FOM (Figure of Merit)                                                                                                                                                      
                                                                                                                                                                                    
                                                                                                                                                                                    
         PROP RPM =       1000                                                                                                                                                      
                                                                                                                                                                                    
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach      Reyn       FOM    
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)         -         -          -     
        0.00      0.0000      0.0000      0.1503      0.0937       0.001       0.077       0.070       0.905       0.009       0.312      35.132        0.04      12832.    0.4963  
        0.25      0.0238      0.0375      0.1476      0.0938       0.001       0.077       0.069       0.907       0.009       0.306      34.449        0.04      12844.    0.4822  
        0.50      0.0477      0.0735      0.1447      0.0939       0.001       0.077       0.068       0.907       0.009       0.300      33.753        0.04      12856.    0.4678  
        0.74      0.0715      0.1079      0.1417      0.0939       0.001       0.077       0.066       0.907       0.009       0.294      33.044        0.04      12869.    0.4532  
        0.99      0.0953      0.1407      0.1384      0.0938       0.001       0.077       0.065       0.906       0.009       0.287      32.322        0.04      12883.    0.4382  
        1.24      0.1192      0.1719      0.1350      0.0936       0.001       0.076       0.063       0.905       0.009       0.280      31.587        0.04      12897.    0.4229  
        1.49      0.1430      0.2014      0.1314      0.0933       0.001       0.076       0.061       0.902       0.009       0.273      30.838        0.04      12913.    0.4074  
        1.74      0.1668      0.2291      0.1276      0.0929       0.001       0.076       0.060       0.898       0.009       0.265      30.075        0.04      12929.    0.3915  
        1.99      0.1906      0.2551      0.1236      0.0924       0.001       0.075       0.058       0.893       0.009       0.257      29.296        0.04      12946.    0.3753  
        2.23      0.2145      0.2791      0.1194      0.0917       0.001       0.075       0.056       0.886       0.008       0.248      28.501        0.04      12963.    0.3588  
        2.48      0.2383      0.3013      0.1149      0.0909       0.001       0.074       0.054       0.878       0.008       0.239      27.687        0.04      12982.    0.3420  
        2.73      0.2621      0.3214      0.1103      0.0899       0.001       0.073       0.051       0.869       0.008       0.229      26.852        0.04      13001.    0.3249  
        2.98      0.2860      0.3395      0.1054      0.0888       0.001       0.073       0.049       0.858       0.008       0.219      25.994        0.04      13021.    0.3075  
        3.23      0.3098      0.3552      0.1004      0.0876       0.001       0.072       0.047       0.846       0.008       0.208      25.109        0.04      13042.    0.2899  
        3.48      0.3336      0.3686      0.0952      0.0862       0.001       0.070       0.044       0.833       0.008       0.198      24.192        0.04      13064.    0.2720  
        3.72      0.3575      0.3794      0.0898      0.0846       0.001       0.069       0.042       0.818       0.008       0.186      23.241        0.04      13087.    0.2538  
        3.97      0.3813      0.3874      0.0843      0.0830       0.001       0.068       0.039       0.802       0.008       0.175      22.250        0.04      13111.    0.2354  
        4.22      0.4051      0.3925      0.0786      0.0812       0.001       0.066       0.037       0.784       0.007       0.163      21.214        0.04      13135.    0.2167  
        4.47      0.4289      0.3942      0.0728      0.0792       0.001       0.065       0.034       0.765       0.007       0.151      20.125        0.04      13161.    0.1978  
        4.72      0.4528      0.3924      0.0668      0.0771       0.001       0.063       0.031       0.745       0.007       0.139      18.976        0.04      13187.    0.1787  
        4.96      0.4766      0.3865      0.0607      0.0748       0.001       0.061       0.028       0.723       0.007       0.126      17.756        0.04      13214.    0.1594  
        5.21      0.5004      0.3760      0.0544      0.0724       0.001       0.059       0.025       0.700       0.007       0.113      16.454        0.04      13243.    0.1398  
        5.46      0.5243      0.3605      0.0480      0.0698       0.001       0.057       0.022       0.675       0.006       0.100      15.056        0.04      13272.    0.1202  
        5.71      0.5481      0.3390      0.0415      0.0671       0.001       0.055       0.019       0.649       0.006       0.086      13.543        0.04      13302.    0.1005  
        5.96      0.5719      0.3106      0.0349      0.0642       0.001       0.052       0.016       0.621       0.006       0.072      11.893        0.04      13333.    0.0809  
        6.21      0.5958      0.2742      0.0282      0.0612       0.001       0.050       0.013       0.592       0.006       0.058      10.079        0.04      13365.    0.0616  
        6.45      0.6196      0.2282      0.0214      0.0580       0.001       0.047       0.010       0.561       0.005       0.044       8.064        0.04      13398.    0.0430  
        6.70      0.6434      0.1705      0.0145      0.0547       0.001       0.045       0.007       0.528       0.005       0.030       5.803        0.04      13432.    0.0255  
        6.95      0.6672      0.0986      0.0076      0.0512       0.001       0.042       0.004       0.495       0.005       0.016       3.235        0.04      13467.    0.0102  
        7.20      0.6911      0.0087      0.0006      0.0476       0.001       0.039       0.000       0.460       0.004       0.001       0.275        0.04      13502.    0.0002  
                                                                                                                                                                                    
                                                                                                                                                                                    
                                                                                                                                                                                    
         PROP RPM =       2000                                                                                                                                                      
                                                                                                                                                                                    
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach      Reyn       FOM    
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)         -         -          -     
        0.00      0.0000      0.0000      0.1515      0.0802       0.008       0.262       0.283       6.202       0.030       1.257      20.676        0.09      25664.    0.5864  
        0.50      0.0242      0.0447      0.1487      0.0804       0.008       0.263       0.278       6.219       0.030       1.235      20.246        0.09      25688.    0.5690  
        1.01      0.0484      0.0875      0.1459      0.0806       0.008       0.263       0.272       6.232       0.030       1.211      19.812        0.09      25713.    0.5514  
        1.51      0.0725      0.1283      0.1428      0.0807       0.008       0.264       0.266       6.239       0.030       1.185      19.374        0.09      25739.    0.5335  
        2.01      0.0967      0.1672      0.1395      0.0807       0.008       0.264       0.260       6.240       0.030       1.158      18.932        0.09      25767.    0.5154  
        2.52      0.1209      0.2041      0.1361      0.0806       0.008       0.263       0.254       6.233       0.030       1.130      18.486        0.09      25797.    0.4970  
        3.02      0.1451      0.2390      0.1325      0.0804       0.008       0.263       0.247       6.217       0.030       1.100      18.036        0.09      25828.    0.4784  
        3.53      0.1692      0.2718      0.1286      0.0801       0.008       0.262       0.240       6.192       0.030       1.068      17.583        0.09      25861.    0.4595  
        4.03      0.1934      0.3025      0.1245      0.0796       0.008       0.260       0.232       6.155       0.029       1.034      17.126        0.09      25895.    0.4404  
        4.53      0.2176      0.3312      0.1202      0.0790       0.008       0.258       0.224       6.107       0.029       0.998      16.664        0.09      25931.    0.4210  
        5.04      0.2418      0.3576      0.1157      0.0782       0.008       0.256       0.216       6.047       0.029       0.960      16.197        0.09      25969.    0.4015  
        5.54      0.2659      0.3819      0.1110      0.0773       0.008       0.252       0.207       5.974       0.029       0.921      15.723        0.09      26008.    0.3817  
        6.04      0.2901      0.4039      0.1060      0.0762       0.008       0.249       0.198       5.890       0.028       0.880      15.241        0.09      26050.    0.3617  
        6.55      0.3143      0.4234      0.1009      0.0749       0.008       0.245       0.188       5.793       0.028       0.838      14.749        0.09      26093.    0.3415  
        7.05      0.3385      0.4404      0.0956      0.0735       0.008       0.240       0.179       5.684       0.027       0.794      14.245        0.09      26137.    0.3210  
        7.56      0.3627      0.4546      0.0902      0.0719       0.007       0.235       0.168       5.562       0.027       0.749      13.726        0.09      26184.    0.3004  
        8.06      0.3868      0.4660      0.0846      0.0702       0.007       0.229       0.158       5.428       0.026       0.702      13.190        0.09      26232.    0.2795  
        8.56      0.4110      0.4742      0.0788      0.0683       0.007       0.223       0.147       5.280       0.025       0.654      12.632        0.09      26283.    0.2584  
        9.07      0.4352      0.4789      0.0729      0.0662       0.007       0.216       0.136       5.120       0.024       0.605      12.048        0.09      26335.    0.2370  
        9.57      0.4594      0.4797      0.0668      0.0640       0.007       0.209       0.125       4.946       0.024       0.555      11.433        0.09      26389.    0.2153  
       10.07      0.4835      0.4760      0.0606      0.0615       0.006       0.201       0.113       4.759       0.023       0.503      10.779        0.09      26445.    0.1934  
       10.58      0.5077      0.4673      0.0543      0.0589       0.006       0.193       0.101       4.557       0.022       0.450      10.078        0.09      26503.    0.1711  
       11.08      0.5319      0.4527      0.0478      0.0562       0.006       0.184       0.089       4.342       0.021       0.397       9.318        0.09      26562.    0.1485  
       11.58      0.5561      0.4309      0.0412      0.0532       0.006       0.174       0.077       4.113       0.020       0.342       8.485        0.09      26624.    0.1255  
       12.09      0.5803      0.4006      0.0345      0.0500       0.005       0.163       0.064       3.869       0.018       0.287       7.558        0.09      26688.    0.1024  
       12.59      0.6044      0.3595      0.0278      0.0467       0.005       0.153       0.052       3.611       0.017       0.231       6.511        0.09      26753.    0.0791  
       13.10      0.6286      0.3047      0.0209      0.0432       0.004       0.141       0.039       3.339       0.016       0.174       5.306        0.09      26821.    0.0559  
       13.60      0.6528      0.2319      0.0140      0.0395       0.004       0.129       0.026       3.053       0.015       0.116       3.889        0.09      26891.    0.0336  
       14.10      0.6770      0.1346      0.0071      0.0356       0.004       0.116       0.013       2.754       0.013       0.059       2.177        0.09      26962.    0.0133  
       14.61      0.7011      0.0026      0.0001      0.0316       0.003       0.103       0.000       2.442       0.012       0.001       0.041        0.09      27035.    0.0000  
                                                                                                                                                                                    
                                                                                                                                                                                    
                                                                                                                                                                                    
         PROP RPM =       3000                                                                                                                                                      
                                                                                                                                                                                    
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach      Reyn       FOM    
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)         -         -          -     
