         10x7SF                   (10x7SF.dat)                                                                                                                                      
         v2022-0915                                                                                                                                                                 
         Simulation Date: 09/22/2022                                                                                                                                                
                                                                                                                                                                                    
         AIRFOIL AERO DATA GENERATED USING:  POLAR DIAGRAMS                                                                                                                         
                                                                                                                                                                                    
         ====== PERFORMANCE DATA (versus advance ratio and MPH) ======                                                                                                              
                                                                                                                                                                                    
         DEFINITIONS:                                                                                                                                                               
         J=V/nD (advance ratio)                                                                                                                                                     
         Ct=T/(rho * n**2 * D**4) (thrust coef.)                                                                                                                                    
         Cp=P/(rho * n**3 * D**5) (power coef.)                                                                                                                                     
         Pe=Ct*J/Cp (efficiency)                                                                                                                                                    
         V  (model speed in MPH)                                                                                                                                                    
         Mach (at prop tip)                                                                                                                                                         
         Reyn (at 75% of span)                                                                                                                                                      
         FOM (Figure of Merit)                                                                                                                                                      
                                                                                                                                                                                    
                                                                                                                                                                                    
         PROP RPM =       1000                                                                                                                                                      
                                                                                                                                                                                    
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach      Reyn       FOM    
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)         -         -          -     
        0.00      0.0000      0.0000      0.1717      0.0839       0.001       0.043       0.055       0.503       0.005       0.243      49.297        0.04      17464.    0.6766  
        0.29      0.0301      0.0602      0.1696      0.0850       0.001       0.043       0.054       0.510       0.005       0.240      48.079        0.04      17483.    0.6558  
        0.57      0.0603      0.1174      0.1672      0.0859       0.001       0.044       0.053       0.516       0.005       0.237      46.880        0.04      17505.    0.6350  
        0.86      0.0904      0.1716      0.1647      0.0868       0.001       0.044       0.052       0.521       0.005       0.233      45.704        0.04      17529.    0.6144  
        1.14      0.1206      0.2231      0.1619      0.0875       0.001       0.044       0.052       0.525       0.005       0.229      44.553        0.04      17554.    0.5938  
        1.43      0.1507      0.2718      0.1588      0.0881       0.001       0.045       0.051       0.529       0.005       0.225      43.427        0.04      17582.    0.5733  
        1.71      0.1809      0.3179      0.1555      0.0885       0.001       0.045       0.050       0.531       0.005       0.220      42.327        0.04      17612.    0.5528  
        2.00      0.2110      0.3614      0.1518      0.0887       0.001       0.045       0.048       0.532       0.005       0.215      41.251        0.04      17643.    0.5324  
        2.28      0.2412      0.4025      0.1479      0.0886       0.001       0.045       0.047       0.532       0.005       0.210      40.197        0.04      17677.    0.5120  
