         20x10.5PN                (20x105PN.dat)                                                                                                                                    
         v2022-0915                                                                                                                                                                 
         Simulation Date: 09/22/2022                                                                                                                                                
                                                                                                                                                                                    
         AIRFOIL AERO DATA GENERATED USING:  POLAR DIAGRAMS                                                                                                                         
                                                                                                                                                                                    
         ====== PERFORMANCE DATA (versus advance ratio and MPH) ======                                                                                                              
                                                                                                                                                                                    
         DEFINITIONS:                                                                                                                                                               
         J=V/nD (advance ratio)                                                                                                                                                     
         Ct=T/(rho * n**2 * D**4) (thrust coef.)                                                                                                                                    
         Cp=P/(rho * n**3 * D**5) (power coef.)                                                                                                                                     
         Pe=Ct*J/Cp (efficiency)                                                                                                                                                    
         V  (model speed in MPH)                                                                                                                                                    
         Mach (at prop tip)                                                                                                                                                         
         Reyn (at 75% of span)                                                                                                                                                      
         FOM (Figure of Merit)                                                                                                                                                      
                                                                                                                                                                                    
                                                                                                                                                                                    
         PROP RPM =       1000                                                                                                                                                      
                                                                                                                                                                                    
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach      Reyn       FOM    
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)         -         -          -     
        0.00      0.0000      0.0000      0.0885      0.0348       0.009       0.565       0.451       6.688       0.064       2.006      30.590        0.08      41723.    0.6027  
        0.45      0.0238      0.0587      0.0871      0.0352       0.009       0.572       0.444       6.767       0.065       1.976      29.771        0.08      41749.    0.5821  
        0.90      0.0475      0.1142      0.0856      0.0356       0.009       0.578       0.437       6.841       0.065       1.942      28.953        0.08      41778.    0.5613  
        1.35      0.0713      0.1665      0.0841      0.0360       0.009       0.584       0.429       6.910       0.066       1.907      28.139        0.08      41809.    0.5405  
        1.80      0.0950      0.2156      0.0824      0.0363       0.009       0.589       0.420       6.970       0.067       1.868      27.330        0.08      41843.    0.5196  
        2.25      0.1188      0.2616      0.0805      0.0366       0.009       0.593       0.411       7.020       0.067       1.826      26.528        0.08      41880.    0.4987  
        2.70      0.1425      0.3045      0.0786      0.0368       0.009       0.597       0.401       7.059       0.067       1.782      25.734        0.08      41919.    0.4778  
        3.15      0.1663      0.3444      0.0764      0.0369       0.010       0.599       0.390       7.085       0.068       1.733      24.949        0.08      41961.    0.4569  
        3.60      0.1900      0.3814      0.0742      0.0369       0.010       0.600       0.378       7.094       0.068       1.682      24.173        0.08      42006.    0.4361  
        4.05      0.2138      0.4154      0.0717      0.0369       0.010       0.599       0.366       7.086       0.068       1.627      23.405        0.08      42054.    0.4152  
        4.50      0.2375      0.4466      0.0691      0.0368       0.009       0.597       0.352       7.059       0.067       1.568      22.646        0.08      42105.    0.3944  
