         8.8x9.75                 (88x975.dat)                                                                                                                                      
         v2022-0915                                                                                                                                                                 
         Simulation Date: 09/22/2022                                                                                                                                                
                                                                                                                                                                                    
         AIRFOIL AERO DATA GENERATED USING:  POLAR DIAGRAMS                                                                                                                         
                                                                                                                                                                                    
         ====== PERFORMANCE DATA (versus advance ratio and MPH) ======                                                                                                              
                                                                                                                                                                                    
         DEFINITIONS:                                                                                                                                                               
         J=V/nD (advance ratio)                                                                                                                                                     
         Ct=T/(rho * n**2 * D**4) (thrust coef.)                                                                                                                                    
         Cp=P/(rho * n**3 * D**5) (power coef.)                                                                                                                                     
         Pe=Ct*J/Cp (efficiency)                                                                                                                                                    
         V  (model speed in MPH)                                                                                                                                                    
         Mach (at prop tip)                                                                                                                                                         
         Reyn (at 75% of span)                                                                                                                                                      
         FOM (Figure of Merit)                                                                                                                                                      
                                                                                                                                                                                    
                                                                                                                                                                                    
         PROP RPM =       1000                                                                                                                                                      
                                                                                                                                                                                    
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach      Reyn       FOM    
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)         -         -          -     
        0.00      0.0000      0.0000      0.1017      0.0754       0.000       0.019       0.019       0.229       0.002       0.084      37.242        0.03       6748.    0.3435  
        0.33      0.0404      0.0536      0.1014      0.0765       0.000       0.020       0.019       0.233       0.002       0.083      36.577        0.03       6755.    0.3367  
        0.67      0.0808      0.1050      0.1010      0.0777       0.000       0.020       0.019       0.236       0.002       0.083      35.864        0.03       6763.    0.3295  
        1.00      0.1212      0.1542      0.1006      0.0790       0.000       0.020       0.019       0.240       0.002       0.083      35.108        0.03       6772.    0.3219  
        1.34      0.1616      0.2009      0.1001      0.0805       0.000       0.021       0.019       0.245       0.002       0.082      34.311        0.03       6782.    0.3139  
        1.67      0.2020      0.2451      0.0996      0.0821       0.000       0.021       0.018       0.250       0.002       0.082      33.478        0.03       6794.    0.3056  
        2.00      0.2424      0.2865      0.0991      0.0838       0.000       0.022       0.018       0.255       0.002       0.082      32.616        0.03       6807.    0.2969  
        2.34      0.2828      0.3252      0.0984      0.0856       0.000       0.022       0.018       0.260       0.002       0.081      31.730        0.03       6822.    0.2879  
        2.67      0.3232      0.3610      0.0977      0.0874       0.000       0.022       0.018       0.266       0.003       0.080      30.825        0.03       6838.    0.2786  
