         15x8E                    (15x8E.dat)                                                                                                                                       
         v2022-0915                                                                                                                                                                 
         Simulation Date: 09/22/2022                                                                                                                                                
                                                                                                                                                                                    
         AIRFOIL AERO DATA GENERATED USING:  POLAR DIAGRAMS                                                                                                                         
                                                                                                                                                                                    
         ====== PERFORMANCE DATA (versus advance ratio and MPH) ======                                                                                                              
                                                                                                                                                                                    
         DEFINITIONS:                                                                                                                                                               
         J=V/nD (advance ratio)                                                                                                                                                     
         Ct=T/(rho * n**2 * D**4) (thrust coef.)                                                                                                                                    
         Cp=P/(rho * n**3 * D**5) (power coef.)                                                                                                                                     
         Pe=Ct*J/Cp (efficiency)                                                                                                                                                    
         V  (model speed in MPH)                                                                                                                                                    
         Mach (at prop tip)                                                                                                                                                         
         Reyn (at 75% of span)                                                                                                                                                      
         FOM (Figure of Merit)                                                                                                                                                      
                                                                                                                                                                                    
                                                                                                                                                                                    
         PROP RPM =       1000                                                                                                                                                      
                                                                                                                                                                                    
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach      Reyn       FOM    
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)         -         -          -     
        0.00      0.0000      0.0000      0.0879      0.0358       0.002       0.138       0.142       1.633       0.016       0.631      39.397        0.06      20945.    0.5804  
        0.33      0.0231      0.0554      0.0866      0.0362       0.002       0.139       0.140       1.648       0.016       0.621      38.452        0.06      20958.    0.5622  
        0.66      0.0463      0.1081      0.0851      0.0365       0.002       0.140       0.137       1.661       0.016       0.611      37.503        0.06      20972.    0.5437  
        0.99      0.0694      0.1580      0.0836      0.0367       0.002       0.141       0.135       1.674       0.016       0.600      36.551        0.06      20987.    0.5251  
        1.31      0.0926      0.2052      0.0819      0.0370       0.002       0.142       0.132       1.684       0.016       0.588      35.599        0.06      21004.    0.5063  
        1.64      0.1157      0.2497      0.0801      0.0371       0.002       0.143       0.129       1.693       0.016       0.575      34.649        0.06      21022.    0.4874  
        1.97      0.1389      0.2914      0.0782      0.0373       0.002       0.144       0.126       1.699       0.016       0.561      33.701        0.06      21041.    0.4683  
        2.30      0.1620      0.3305      0.0762      0.0373       0.002       0.144       0.123       1.702       0.016       0.547      32.758        0.06      21062.    0.4492  
        2.63      0.1851      0.3668      0.0740      0.0373       0.002       0.144       0.119       1.702       0.016       0.531      31.818        0.06      21084.    0.4300  
