         9x4.5MR                  (9x45MR.dat)                                                                                                                                      
         v2022-0915                                                                                                                                                                 
         Simulation Date: 09/22/2022                                                                                                                                                
                                                                                                                                                                                    
         AIRFOIL AERO DATA GENERATED USING:  POLAR DIAGRAMS                                                                                                                         
                                                                                                                                                                                    
         ====== PERFORMANCE DATA (versus advance ratio and MPH) ======                                                                                                              
                                                                                                                                                                                    
         DEFINITIONS:                                                                                                                                                               
         J=V/nD (advance ratio)                                                                                                                                                     
         Ct=T/(rho * n**2 * D**4) (thrust coef.)                                                                                                                                    
         Cp=P/(rho * n**3 * D**5) (power coef.)                                                                                                                                     
         Pe=Ct*J/Cp (efficiency)                                                                                                                                                    
         V  (model speed in MPH)                                                                                                                                                    
         Mach (at prop tip)                                                                                                                                                         
         Reyn (at 75% of span)                                                                                                                                                      
         FOM (Figure of Merit)                                                                                                                                                      
                                                                                                                                                                                    
                                                                                                                                                                                    
         PROP RPM =       1000                                                                                                                                                      
                                                                                                                                                                                    
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach      Reyn       FOM    
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)         -         -          -     
        0.00      0.0000      0.0000      0.1140      0.0543       0.000       0.016       0.024       0.192       0.002       0.106      56.202        0.04      10448.    0.5658  
        0.18      0.0216      0.0445      0.1121      0.0544       0.000       0.016       0.023       0.193       0.002       0.104      55.147        0.04      10455.    0.5505  
        0.37      0.0432      0.0873      0.1101      0.0545       0.000       0.016       0.023       0.193       0.002       0.102      54.078        0.04      10463.    0.5349  
        0.55      0.0648      0.1283      0.1079      0.0545       0.000       0.016       0.023       0.193       0.002       0.100      53.003        0.04      10472.    0.5189  
        0.74      0.0864      0.1676      0.1055      0.0544       0.000       0.016       0.022       0.193       0.002       0.098      51.917        0.04      10481.    0.5028  
        0.92      0.1080      0.2051      0.1030      0.0543       0.000       0.016       0.022       0.192       0.002       0.096      50.813        0.04      10490.    0.4863  
        1.10      0.1296      0.2407      0.1004      0.0541       0.000       0.016       0.021       0.192       0.002       0.093      49.698        0.04      10500.    0.4694  
        1.29      0.1512      0.2744      0.0976      0.0538       0.000       0.016       0.020       0.191       0.002       0.091      48.563        0.04      10511.    0.4523  
        1.47      0.1728      0.3061      0.0947      0.0535       0.000       0.016       0.020       0.189       0.002       0.088      47.402        0.04      10522.    0.4348  
        1.66      0.1944      0.3357      0.0915      0.0530       0.000       0.016       0.019       0.188       0.002       0.085      46.217        0.04      10534.    0.4169  
        1.84      0.2160      0.3632      0.0883      0.0525       0.000       0.016       0.018       0.186       0.002       0.082      44.997        0.04      10546.    0.3986  
        2.03      0.2376      0.3883      0.0849      0.0519       0.000       0.016       0.018       0.184       0.002       0.079      43.739        0.04      10559.    0.3798  
        2.21      0.2592      0.4110      0.0813      0.0513       0.000       0.015       0.017       0.182       0.002       0.076      42.435        0.04      10572.    0.3607  
        2.39      0.2808      0.4310      0.0775      0.0505       0.000       0.015       0.016       0.179       0.002       0.072      41.076        0.04      10586.    0.3410  
        2.58      0.3024      0.4481      0.0736      0.0497       0.000       0.015       0.015       0.176       0.002       0.068      39.655        0.04      10601.    0.3208  
        2.76      0.3240      0.4620      0.0696      0.0488       0.000       0.015       0.015       0.173       0.002       0.065      38.163        0.04      10616.    0.3001  
        2.95      0.3456      0.4723      0.0653      0.0478       0.000       0.014       0.014       0.169       0.002       0.061      36.577        0.04      10632.    0.2787  
        3.13      0.3672      0.4788      0.0609      0.0467       0.000       0.014       0.013       0.166       0.002       0.057      34.893        0.04      10649.    0.2567  
