         14x5N                    (14x5N.dat)                                                                                                                                       
         v2022-0915                                                                                                                                                                 
         Simulation Date: 09/22/2022                                                                                                                                                
                                                                                                                                                                                    
         AIRFOIL AERO DATA GENERATED USING:  POLAR DIAGRAMS                                                                                                                         
                                                                                                                                                                                    
         ====== PERFORMANCE DATA (versus advance ratio and MPH) ======                                                                                                              
                                                                                                                                                                                    
         DEFINITIONS:                                                                                                                                                               
         J=V/nD (advance ratio)                                                                                                                                                     
         Ct=T/(rho * n**2 * D**4) (thrust coef.)                                                                                                                                    
         Cp=P/(rho * n**3 * D**5) (power coef.)                                                                                                                                     
         Pe=Ct*J/Cp (efficiency)                                                                                                                                                    
         V  (model speed in MPH)                                                                                                                                                    
         Mach (at prop tip)                                                                                                                                                         
         Reyn (at 75% of span)                                                                                                                                                      
         FOM (Figure of Merit)                                                                                                                                                      
                                                                                                                                                                                    
                                                                                                                                                                                    
         PROP RPM =       1000                                                                                                                                                      
                                                                                                                                                                                    
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach      Reyn       FOM    
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)         -         -          -     
        0.00      0.0000      0.0000      0.0593      0.0262       0.001       0.071       0.073       0.845       0.008       0.323      38.955        0.06      16617.    0.4399  
        0.23      0.0176      0.0390      0.0581      0.0263       0.001       0.072       0.071       0.848       0.008       0.317      38.064        0.06      16624.    0.4256  
        0.47      0.0353      0.0762      0.0569      0.0263       0.001       0.072       0.070       0.850       0.008       0.310      37.157        0.06      16631.    0.4110  
        0.70      0.0529      0.1114      0.0556      0.0264       0.001       0.072       0.068       0.852       0.008       0.303      36.236        0.06      16639.    0.3962  
        0.94      0.0705      0.1447      0.0542      0.0264       0.001       0.072       0.066       0.853       0.008       0.295      35.301        0.06      16647.    0.3812  
        1.17      0.0882      0.1760      0.0528      0.0264       0.001       0.072       0.065       0.853       0.008       0.287      34.353        0.06      16655.    0.3659  
        1.40      0.1058      0.2053      0.0512      0.0264       0.001       0.072       0.063       0.852       0.008       0.279      33.390        0.06      16665.    0.3505  
        1.64      0.1234      0.2325      0.0496      0.0264       0.001       0.072       0.061       0.850       0.008       0.270      32.413        0.06      16675.    0.3349  
        1.87      0.1411      0.2576      0.0480      0.0263       0.001       0.072       0.059       0.848       0.008       0.261      31.421        0.06      16685.    0.3191  
        2.10      0.1587      0.2805      0.0462      0.0262       0.001       0.071       0.057       0.844       0.008       0.252      30.414        0.06      16696.    0.3032  
        2.34      0.1763      0.3012      0.0444      0.0260       0.001       0.071       0.054       0.839       0.008       0.242      29.389        0.06      16708.    0.2872  
