         11x9-4                   (11x9-4.dat)                                                                                                                                      
         v2022-0915                                                                                                                                                                 
         Simulation Date: 09/22/2022                                                                                                                                                
                                                                                                                                                                                    
         AIRFOIL AERO DATA GENERATED USING:  POLAR DIAGRAMS                                                                                                                         
                                                                                                                                                                                    
         ====== PERFORMANCE DATA (versus advance ratio and MPH) ======                                                                                                              
                                                                                                                                                                                    
         DEFINITIONS:                                                                                                                                                               
         J=V/nD (advance ratio)                                                                                                                                                     
         Ct=T/(rho * n**2 * D**4) (thrust coef.)                                                                                                                                    
         Cp=P/(rho * n**3 * D**5) (power coef.)                                                                                                                                     
         Pe=Ct*J/Cp (efficiency)                                                                                                                                                    
         V  (model speed in MPH)                                                                                                                                                    
         Mach (at prop tip)                                                                                                                                                         
         Reyn (at 75% of span)                                                                                                                                                      
         FOM (Figure of Merit)                                                                                                                                                      
                                                                                                                                                                                    
                                                                                                                                                                                    
         PROP RPM =       1000                                                                                                                                                      
                                                                                                                                                                                    
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach      Reyn       FOM    
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)         -         -          -     
        0.00      0.0000      0.0000      0.1906      0.1302       0.002       0.106       0.089       1.258       0.012       0.396      32.055        0.04      12812.    0.5099  
        0.35      0.0340      0.0487      0.1885      0.1314       0.002       0.107       0.088       1.270       0.012       0.391      31.403        0.04      12829.    0.4968  
        0.71      0.0680      0.0954      0.1862      0.1326       0.002       0.108       0.087       1.282       0.012       0.386      30.737        0.04      12847.    0.4833  
        1.06      0.1020      0.1400      0.1837      0.1338       0.002       0.109       0.086       1.293       0.012       0.381      30.060        0.04      12867.    0.4694  
        1.42      0.1360      0.1824      0.1809      0.1349       0.002       0.110       0.084       1.303       0.012       0.375      29.373        0.04      12888.    0.4552  
        1.77      0.1699      0.2226      0.1779      0.1358       0.002       0.111       0.083       1.313       0.013       0.369      28.678        0.04      12911.    0.4407  
        2.12      0.2039      0.2605      0.1746      0.1366       0.002       0.112       0.081       1.320       0.013       0.362      27.976        0.04      12936.    0.4259  
        2.48      0.2379      0.2963      0.1709      0.1373       0.002       0.112       0.080       1.326       0.013       0.355      27.268        0.04      12963.    0.4108  
        2.83      0.2719      0.3298      0.1669      0.1377       0.002       0.112       0.078       1.330       0.013       0.346      26.556        0.04      12992.    0.3953  
        3.19      0.3059      0.3610      0.1626      0.1378       0.002       0.113       0.076       1.332       0.013       0.337      25.839        0.04      13022.    0.3796  
        3.54      0.3399      0.3899      0.1579      0.1376       0.002       0.112       0.074       1.330       0.013       0.328      25.117        0.04      13055.    0.3636  
        3.89      0.3739      0.4164      0.1527      0.1371       0.002       0.112       0.071       1.325       0.013       0.317      24.390        0.04      13090.    0.3473  
        4.25      0.4079      0.4406      0.1471      0.1362       0.002       0.111       0.069       1.316       0.013       0.305      23.656        0.04      13126.    0.3306  
