         11x4.5MR                 (11x45MR.dat)                                                                                                                                     
         v2022-0915                                                                                                                                                                 
         Simulation Date: 09/22/2022                                                                                                                                                
                                                                                                                                                                                    
         AIRFOIL AERO DATA GENERATED USING:  POLAR DIAGRAMS                                                                                                                         
                                                                                                                                                                                    
         ====== PERFORMANCE DATA (versus advance ratio and MPH) ======                                                                                                              
                                                                                                                                                                                    
         DEFINITIONS:                                                                                                                                                               
         J=V/nD (advance ratio)                                                                                                                                                     
         Ct=T/(rho * n**2 * D**4) (thrust coef.)                                                                                                                                    
         Cp=P/(rho * n**3 * D**5) (power coef.)                                                                                                                                     
         Pe=Ct*J/Cp (efficiency)                                                                                                                                                    
         V  (model speed in MPH)                                                                                                                                                    
         Mach (at prop tip)                                                                                                                                                         
         Reyn (at 75% of span)                                                                                                                                                      
         FOM (Figure of Merit)                                                                                                                                                      
                                                                                                                                                                                    
                                                                                                                                                                                    
         PROP RPM =       1000                                                                                                                                                      
                                                                                                                                                                                    
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach      Reyn       FOM    
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)         -         -          -     
        0.00      0.0000      0.0000      0.0959      0.0406       0.001       0.033       0.045       0.392       0.004       0.199      51.753        0.04      14966.    0.5839  
        0.19      0.0185      0.0429      0.0940      0.0406       0.001       0.033       0.044       0.392       0.004       0.195      50.737        0.04      14975.    0.5667  
        0.39      0.0371      0.0841      0.0919      0.0405       0.001       0.033       0.043       0.391       0.004       0.191      49.708        0.04      14984.    0.5492  
        0.58      0.0556      0.1235      0.0898      0.0404       0.001       0.033       0.042       0.391       0.004       0.186      48.663        0.04      14994.    0.5315  
        0.77      0.0741      0.1611      0.0877      0.0403       0.001       0.033       0.041       0.390       0.004       0.182      47.597        0.04      15004.    0.5135  
        0.96      0.0926      0.1968      0.0853      0.0402       0.001       0.033       0.040       0.388       0.004       0.177      46.512        0.04      15015.    0.4951  
        1.16      0.1112      0.2305      0.0829      0.0400       0.001       0.033       0.039       0.386       0.004       0.172      45.408        0.04      15026.    0.4764  
        1.35      0.1297      0.2622      0.0804      0.0398       0.001       0.032       0.038       0.384       0.004       0.167      44.278        0.04      15038.    0.4575  
        1.54      0.1482      0.2918      0.0778      0.0395       0.001       0.032       0.036       0.382       0.004       0.161      43.120        0.04      15050.    0.4381  
        1.74      0.1667      0.3193      0.0750      0.0392       0.001       0.032       0.035       0.379       0.004       0.156      41.933        0.04      15063.    0.4185  
        1.93      0.1853      0.3444      0.0722      0.0388       0.001       0.032       0.034       0.375       0.004       0.150      40.708        0.04      15076.    0.3985  
        2.12      0.2038      0.3671      0.0692      0.0384       0.000       0.031       0.032       0.371       0.004       0.144      39.446        0.04      15090.    0.3781  
        2.32      0.2223      0.3872      0.0661      0.0380       0.000       0.031       0.031       0.367       0.004       0.137      38.137        0.04      15105.    0.3573  
        2.51      0.2408      0.4045      0.0629      0.0375       0.000       0.031       0.029       0.362       0.003       0.131      36.779        0.04      15120.    0.3362  
        2.70      0.2594      0.4188      0.0596      0.0369       0.000       0.030       0.028       0.357       0.003       0.124      35.357        0.04      15136.    0.3145  
        2.89      0.2779      0.4298      0.0562      0.0363       0.000       0.030       0.026       0.351       0.003       0.117      33.869        0.04      15153.    0.2924  
        3.09      0.2964      0.4374      0.0526      0.0357       0.000       0.029       0.025       0.345       0.003       0.109      32.310        0.04      15170.    0.2700  
        3.28      0.3149      0.4411      0.0490      0.0350       0.000       0.029       0.023       0.338       0.003       0.102      30.670        0.04      15187.    0.2473  
        3.47      0.3335      0.4407      0.0453      0.0342       0.000       0.028       0.021       0.331       0.003       0.094      28.942        0.04      15206.    0.2243  
        3.67      0.3520      0.4359      0.0414      0.0335       0.000       0.027       0.019       0.323       0.003       0.086      27.116        0.04      15224.    0.2011  
        3.86      0.3705      0.4260      0.0375      0.0327       0.000       0.027       0.018       0.316       0.003       0.078      25.179        0.04      15244.    0.1778  
        4.05      0.3890      0.4108      0.0336      0.0318       0.000       0.026       0.016       0.307       0.003       0.070      23.121        0.04      15264.    0.1544  
        4.25      0.4076      0.3895      0.0295      0.0309       0.000       0.025       0.014       0.299       0.003       0.061      20.926        0.04      15285.    0.1310  
        4.44      0.4261      0.3615      0.0254      0.0300       0.000       0.024       0.012       0.290       0.003       0.053      18.579        0.04      15307.    0.1080  
        4.63      0.4446      0.3261      0.0213      0.0290       0.000       0.024       0.010       0.280       0.003       0.044      16.061        0.04      15329.    0.0853  
        4.82      0.4632      0.2824      0.0171      0.0280       0.000       0.023       0.008       0.271       0.003       0.035      13.351        0.04      15352.    0.0635  
        5.02      0.4817      0.2293      0.0128      0.0269       0.000       0.022       0.006       0.260       0.002       0.027      10.426        0.04      15375.    0.0430  
        5.21      0.5002      0.1658      0.0086      0.0259       0.000       0.021       0.004       0.250       0.002       0.018       7.260        0.04      15399.    0.0245  
        5.40      0.5187      0.0906      0.0043      0.0247       0.000       0.020       0.002       0.239       0.002       0.009       3.824        0.04      15424.    0.0092  
        5.60      0.5373      0.0019      0.0001      0.0236       0.000       0.019       0.000       0.228       0.002       0.000       0.079        0.04      15449.    0.0000  
                                                                                                                                                                                    
                                                                                                                                                                                    
                                                                                                                                                                                    
         PROP RPM =       2000                                                                                                                                                      
                                                                                                                                                                                    
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach      Reyn       FOM    
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)         -         -          -     
        0.00      0.0000      0.0000      0.0961      0.0370       0.004       0.121       0.179       2.862       0.014       0.798      28.442        0.09      29932.    0.6427  
        0.40      0.0192      0.0487      0.0942      0.0370       0.004       0.121       0.176       2.863       0.014       0.782      27.843        0.09      29950.    0.6227  
        0.80      0.0383      0.0953      0.0921      0.0370       0.004       0.121       0.172       2.861       0.014       0.764      27.242        0.09      29969.    0.6024  
        1.20      0.0575      0.1398      0.0899      0.0370       0.004       0.121       0.168       2.857       0.014       0.746      26.636        0.09      29989.    0.5820  
        1.60      0.0766      0.1821      0.0876      0.0369       0.004       0.120       0.164       2.851       0.014       0.727      26.023        0.09      30011.    0.5614  
        2.00      0.0958      0.2222      0.0852      0.0367       0.004       0.120       0.159       2.839       0.014       0.707      25.405        0.09      30033.    0.5404  
