         18x12WE                  (18x12WE.dat)                                                                                                                                     
         v2022-0915                                                                                                                                                                 
         Simulation Date: 09/22/2022                                                                                                                                                
                                                                                                                                                                                    
         AIRFOIL AERO DATA GENERATED USING:  POLAR DIAGRAMS                                                                                                                         
                                                                                                                                                                                    
         ====== PERFORMANCE DATA (versus advance ratio and MPH) ======                                                                                                              
                                                                                                                                                                                    
         DEFINITIONS:                                                                                                                                                               
         J=V/nD (advance ratio)                                                                                                                                                     
         Ct=T/(rho * n**2 * D**4) (thrust coef.)                                                                                                                                    
         Cp=P/(rho * n**3 * D**5) (power coef.)                                                                                                                                     
         Pe=Ct*J/Cp (efficiency)                                                                                                                                                    
         V  (model speed in MPH)                                                                                                                                                    
         Mach (at prop tip)                                                                                                                                                         
         Reyn (at 75% of span)                                                                                                                                                      
         FOM (Figure of Merit)                                                                                                                                                      
                                                                                                                                                                                    
                                                                                                                                                                                    
         PROP RPM =       1000                                                                                                                                                      
                                                                                                                                                                                    
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach      Reyn       FOM    
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)         -         -          -     
        0.00      0.0000      0.0000      0.1050      0.0446       0.007       0.427       0.351       5.056       0.048       1.563      31.515        0.07      32617.    0.6089  
        0.48      0.0280      0.0643      0.1038      0.0453       0.007       0.434       0.347       5.135       0.049       1.545      30.673        0.07      32642.    0.5892  
        0.96      0.0561      0.1250      0.1025      0.0460       0.007       0.441       0.343       5.213       0.050       1.525      29.828        0.07      32670.    0.5693  
        1.43      0.0841      0.1822      0.1010      0.0466       0.007       0.447       0.338       5.287       0.050       1.503      28.985        0.07      32701.    0.5492  
        1.91      0.1122      0.2359      0.0994      0.0472       0.007       0.453       0.332       5.357       0.051       1.479      28.148        0.07      32735.    0.5291  
        2.39      0.1402      0.2862      0.0976      0.0478       0.007       0.458       0.327       5.421       0.052       1.452      27.318        0.07      32772.    0.5089  
        2.87      0.1682      0.3332      0.0956      0.0483       0.007       0.463       0.320       5.477       0.052       1.423      26.500        0.07      32812.    0.4886  
        3.35      0.1963      0.3769      0.0935      0.0487       0.007       0.467       0.313       5.522       0.053       1.391      25.695        0.07      32855.    0.4685  
        3.82      0.2243      0.4175      0.0912      0.0490       0.007       0.470       0.305       5.555       0.053       1.357      24.904        0.07      32902.    0.4483  
        4.30      0.2524      0.4550      0.0886      0.0492       0.007       0.471       0.296       5.574       0.053       1.319      24.128        0.07      32952.    0.4283  
        4.78      0.2804      0.4897      0.0859      0.0492       0.007       0.471       0.287       5.576       0.053       1.278      23.368        0.07      33006.    0.4083  
        5.26      0.3084      0.5214      0.0829      0.0490       0.007       0.470       0.277       5.559       0.053       1.233      22.623        0.07      33063.    0.3883  
        5.74      0.3365      0.5505      0.0797      0.0487       0.007       0.467       0.267       5.522       0.053       1.186      21.891        0.07      33123.    0.3684  
        6.21      0.3645      0.5767      0.0762      0.0482       0.007       0.462       0.255       5.464       0.052       1.134      21.171        0.07      33188.    0.3485  
        6.69      0.3926      0.6001      0.0725      0.0475       0.007       0.455       0.243       5.381       0.051       1.080      20.458        0.07      33256.    0.3285  
        7.17      0.4206      0.6207      0.0686      0.0465       0.007       0.446       0.230       5.274       0.050       1.021      19.749        0.07      33327.    0.3085  
        7.65      0.4487      0.6382      0.0645      0.0453       0.007       0.434       0.216       5.140       0.049       0.960      19.037        0.07      33403.    0.2882  
        8.13      0.4767      0.6525      0.0601      0.0439       0.007       0.421       0.201       4.980       0.048       0.895      18.317        0.07      33482.    0.2678  
        8.60      0.5047      0.6631      0.0556      0.0423       0.006       0.405       0.186       4.795       0.046       0.827      17.580        0.07      33564.    0.2470  
        9.08      0.5328      0.6695      0.0508      0.0404       0.006       0.388       0.170       4.586       0.044       0.756      16.816        0.07      33651.    0.2260  
        9.56      0.5608      0.6711      0.0460      0.0384       0.006       0.368       0.154       4.355       0.042       0.684      16.014        0.07      33740.    0.2047  
       10.04      0.5889      0.6670      0.0410      0.0362       0.006       0.347       0.137       4.102       0.039       0.610      15.157        0.07      33834.    0.1829  
       10.52      0.6169      0.6558      0.0359      0.0338       0.005       0.324       0.120       3.830       0.037       0.534      14.225        0.07      33931.    0.1607  
       10.99      0.6449      0.6357      0.0308      0.0312       0.005       0.299       0.103       3.540       0.034       0.458      13.191        0.07      34032.    0.1380  
