         9x4.1SF                  (9x41SF.dat)                                                                                                                                      
         v2022-0915                                                                                                                                                                 
         Simulation Date: 09/22/2022                                                                                                                                                
                                                                                                                                                                                    
         AIRFOIL AERO DATA GENERATED USING:  POLAR DIAGRAMS                                                                                                                         
                                                                                                                                                                                    
         ====== PERFORMANCE DATA (versus advance ratio and MPH) ======                                                                                                              
                                                                                                                                                                                    
         DEFINITIONS:                                                                                                                                                               
         J=V/nD (advance ratio)                                                                                                                                                     
         Ct=T/(rho * n**2 * D**4) (thrust coef.)                                                                                                                                    
         Cp=P/(rho * n**3 * D**5) (power coef.)                                                                                                                                     
         Pe=Ct*J/Cp (efficiency)                                                                                                                                                    
         V  (model speed in MPH)                                                                                                                                                    
         Mach (at prop tip)                                                                                                                                                         
         Reyn (at 75% of span)                                                                                                                                                      
         FOM (Figure of Merit)                                                                                                                                                      
                                                                                                                                                                                    
                                                                                                                                                                                    
         PROP RPM =       1000                                                                                                                                                      
                                                                                                                                                                                    
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach      Reyn       FOM    
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)         -         -          -     
        0.00      0.0000      0.0000      0.1086      0.0406       0.000       0.012       0.023       0.144       0.001       0.101      71.621        0.04       9164.    0.7037  
        0.19      0.0218      0.0569      0.1067      0.0408       0.000       0.012       0.022       0.145       0.001       0.099      69.963        0.04       9170.    0.6814  
        0.37      0.0435      0.1111      0.1047      0.0410       0.000       0.012       0.022       0.145       0.001       0.097      68.314        0.04       9177.    0.6590  
        0.56      0.0653      0.1626      0.1025      0.0412       0.000       0.012       0.021       0.146       0.001       0.095      66.675        0.04       9184.    0.6365  
        0.74      0.0870      0.2115      0.1002      0.0412       0.000       0.012       0.021       0.146       0.001       0.093      65.045        0.04       9192.    0.6139  
        0.93      0.1088      0.2578      0.0977      0.0412       0.000       0.012       0.020       0.146       0.001       0.091      63.424        0.04       9200.    0.5911  
        1.11      0.1306      0.3015      0.0951      0.0412       0.000       0.012       0.020       0.146       0.001       0.088      61.808        0.04       9209.    0.5683  
        1.30      0.1523      0.3426      0.0923      0.0410       0.000       0.012       0.019       0.145       0.001       0.086      60.193        0.04       9218.    0.5452  
        1.48      0.1741      0.3810      0.0893      0.0408       0.000       0.012       0.019       0.145       0.001       0.083      58.576        0.04       9227.    0.5220  
        1.67      0.1959      0.4167      0.0862      0.0405       0.000       0.012       0.018       0.144       0.001       0.080      56.950        0.04       9238.    0.4985  
        1.85      0.2176      0.4497      0.0829      0.0401       0.000       0.012       0.017       0.142       0.001       0.077      55.309        0.04       9248.    0.4748  
        2.04      0.2394      0.4798      0.0794      0.0396       0.000       0.012       0.017       0.140       0.001       0.074      53.643        0.04       9259.    0.4507  
        2.23      0.2611      0.5068      0.0758      0.0391       0.000       0.012       0.016       0.138       0.001       0.070      51.943        0.04       9271.    0.4263  
        2.41      0.2829      0.5306      0.0720      0.0384       0.000       0.011       0.015       0.136       0.001       0.067      50.201        0.04       9283.    0.4016  
        2.60      0.3047      0.5510      0.0681      0.0376       0.000       0.011       0.014       0.133       0.001       0.063      48.407        0.04       9296.    0.3766  
        2.78      0.3264      0.5677      0.0641      0.0368       0.000       0.011       0.013       0.130       0.001       0.060      46.551        0.04       9310.    0.3512  
        2.97      0.3482      0.5805      0.0599      0.0359       0.000       0.011       0.013       0.127       0.001       0.056      44.621        0.04       9323.    0.3256  
