         13x7F                    (13x7F.dat)                                                                                                                                       
         v2022-0915                                                                                                                                                                 
         Simulation Date: 09/22/2022                                                                                                                                                
                                                                                                                                                                                    
         AIRFOIL AERO DATA GENERATED USING:  POLAR DIAGRAMS                                                                                                                         
                                                                                                                                                                                    
         ====== PERFORMANCE DATA (versus advance ratio and MPH) ======                                                                                                              
                                                                                                                                                                                    
         DEFINITIONS:                                                                                                                                                               
         J=V/nD (advance ratio)                                                                                                                                                     
         Ct=T/(rho * n**2 * D**4) (thrust coef.)                                                                                                                                    
         Cp=P/(rho * n**3 * D**5) (power coef.)                                                                                                                                     
         Pe=Ct*J/Cp (efficiency)                                                                                                                                                    
         V  (model speed in MPH)                                                                                                                                                    
         Mach (at prop tip)                                                                                                                                                         
         Reyn (at 75% of span)                                                                                                                                                      
         FOM (Figure of Merit)                                                                                                                                                      
                                                                                                                                                                                    
                                                                                                                                                                                    
         PROP RPM =       1000                                                                                                                                                      
                                                                                                                                                                                    
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach      Reyn       FOM    
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)         -         -          -     
        0.00      0.0000      0.0000      0.0983      0.0429       0.001       0.081       0.089       0.955       0.009       0.398      42.488        0.05      18088.    0.5737  
        0.29      0.0234      0.0525      0.0967      0.0432       0.001       0.081       0.088       0.962       0.009       0.392      41.502        0.05      18100.    0.5558  
        0.58      0.0468      0.1024      0.0950      0.0434       0.001       0.082       0.086       0.968       0.009       0.385      40.515        0.05      18114.    0.5377  
        0.86      0.0703      0.1499      0.0932      0.0437       0.001       0.082       0.085       0.973       0.009       0.377      39.527        0.05      18128.    0.5195  
        1.15      0.0937      0.1948      0.0912      0.0438       0.001       0.083       0.083       0.977       0.009       0.369      38.541        0.05      18143.    0.5011  
        1.44      0.1171      0.2373      0.0891      0.0439       0.001       0.083       0.081       0.979       0.009       0.361      37.556        0.05      18159.    0.4827  
        1.73      0.1405      0.2773      0.0868      0.0440       0.001       0.083       0.079       0.980       0.009       0.351      36.573        0.05      18177.    0.4640  
        2.02      0.1639      0.3149      0.0844      0.0439       0.001       0.083       0.077       0.979       0.009       0.342      35.592        0.05      18195.    0.4453  
        2.31      0.1873      0.3500      0.0819      0.0438       0.001       0.083       0.075       0.976       0.009       0.331      34.612        0.05      18215.    0.4265  
        2.59      0.2108      0.3825      0.0792      0.0436       0.001       0.082       0.072       0.972       0.009       0.320      33.631        0.05      18236.    0.4075  
        2.88      0.2342      0.4126      0.0763      0.0433       0.001       0.082       0.069       0.965       0.009       0.309      32.646        0.05      18258.    0.3883  
        3.17      0.2576      0.4401      0.0733      0.0429       0.001       0.081       0.067       0.956       0.009       0.297      31.655        0.05      18281.    0.3690  
        3.46      0.2810      0.4649      0.0701      0.0424       0.001       0.080       0.064       0.944       0.009       0.284      30.654        0.05      18306.    0.3494  
        3.75      0.3044      0.4869      0.0667      0.0417       0.001       0.079       0.061       0.929       0.009       0.270      29.637        0.05      18331.    0.3296  
        4.04      0.3279      0.5060      0.0632      0.0409       0.001       0.077       0.058       0.912       0.009       0.256      28.599        0.05      18359.    0.3096  
        4.32      0.3513      0.5220      0.0595      0.0401       0.001       0.075       0.054       0.893       0.009       0.241      27.534        0.05      18387.    0.2893  
        4.61      0.3747      0.5345      0.0557      0.0391       0.001       0.074       0.051       0.871       0.008       0.226      26.434        0.05      18417.    0.2688  
        4.90      0.3981      0.5434      0.0518      0.0380       0.001       0.072       0.047       0.846       0.008       0.210      25.289        0.05      18448.    0.2479  
        5.19      0.4215      0.5480      0.0478      0.0368       0.001       0.069       0.044       0.819       0.008       0.194      24.090        0.05      18480.    0.2268  
        5.48      0.4450      0.5481      0.0437      0.0355       0.001       0.067       0.040       0.790       0.008       0.177      22.823        0.05      18514.    0.2054  
        5.77      0.4684      0.5428      0.0395      0.0341       0.001       0.064       0.036       0.759       0.007       0.160      21.473        0.05      18549.    0.1837  
        6.05      0.4918      0.5314      0.0352      0.0326       0.001       0.061       0.032       0.725       0.007       0.142      20.023        0.05      18585.    0.1617  
        6.34      0.5152      0.5130      0.0308      0.0310       0.001       0.058       0.028       0.690       0.007       0.125      18.449        0.05      18623.    0.1395  
        6.63      0.5386      0.4861      0.0264      0.0293       0.001       0.055       0.024       0.652       0.006       0.107      16.723        0.05      18662.    0.1171  
        6.92      0.5620      0.4491      0.0220      0.0275       0.001       0.052       0.020       0.613       0.006       0.089      14.806        0.05      18702.    0.0945  
        7.21      0.5855      0.3997      0.0175      0.0257       0.001       0.048       0.016       0.572       0.005       0.071      12.649        0.05      18744.    0.0721  
        7.50      0.6089      0.3347      0.0131      0.0237       0.001       0.045       0.012       0.529       0.005       0.053      10.187        0.05      18787.    0.0501  
        7.78      0.6323      0.2501      0.0086      0.0218       0.001       0.041       0.008       0.485       0.005       0.035       7.328        0.05      18832.    0.0293  
        8.07      0.6557      0.1396      0.0042      0.0197       0.001       0.037       0.004       0.439       0.004       0.017       3.945        0.05      18878.    0.0110  
        8.36      0.6791     -0.0057     -0.0001      0.0176       0.001       0.033       0.000       0.393       0.004      -0.001      -0.156        0.05      18925.    0.0000  
                                                                                                                                                                                    
                                                                                                                                                                                    
                                                                                                                                                                                    
         PROP RPM =       2000                                                                                                                                                      
                                                                                                                                                                                    
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach      Reyn       FOM    
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)         -         -          -     
        0.00      0.0000      0.0000      0.0987      0.0390       0.009       0.294       0.359       6.959       0.033       1.598      23.411        0.10      36176.    0.6333  
        0.58      0.0235      0.0579      0.0971      0.0394       0.009       0.297       0.353       7.022       0.034       1.572      22.823        0.10      36200.    0.6124  
        1.16      0.0470      0.1129      0.0953      0.0397       0.009       0.299       0.347       7.079       0.034       1.544      22.239        0.10      36227.    0.5914  
        1.74      0.0706      0.1649      0.0935      0.0400       0.010       0.301       0.340       7.128       0.034       1.514      21.658        0.10      36255.    0.5703  
        2.32      0.0941      0.2141      0.0915      0.0402       0.010       0.303       0.333       7.168       0.034       1.482      21.083        0.10      36286.    0.5493  
        2.90      0.1176      0.2604      0.0894      0.0404       0.010       0.304       0.325       7.196       0.034       1.448      20.514        0.10      36319.    0.5282  
        3.47      0.1411      0.3039      0.0871      0.0405       0.010       0.305       0.317       7.212       0.034       1.411      19.951        0.10      36354.    0.5072  
        4.05      0.1646      0.3446      0.0847      0.0405       0.010       0.305       0.308       7.214       0.034       1.372      19.395        0.10      36391.    0.4862  
        4.63      0.1881      0.3827      0.0822      0.0404       0.010       0.304       0.299       7.200       0.034       1.330      18.844        0.10      36431.    0.4652  
        5.21      0.2117      0.4180      0.0794      0.0402       0.010       0.303       0.289       7.169       0.034       1.286      18.297        0.10      36473.    0.4441  
        5.79      0.2352      0.4507      0.0766      0.0399       0.010       0.301       0.279       7.120       0.034       1.240      17.755        0.10      36517.    0.4231  
        6.37      0.2587      0.4807      0.0735      0.0396       0.009       0.298       0.268       7.051       0.034       1.190      17.216        0.10      36564.    0.4020  
        6.95      0.2822      0.5080      0.0703      0.0391       0.009       0.294       0.256       6.961       0.033       1.138      16.677        0.10      36614.    0.3808  
        7.53      0.3057      0.5325      0.0669      0.0384       0.009       0.289       0.244       6.849       0.033       1.084      16.136        0.10      36666.    0.3595  
        8.11      0.3293      0.5541      0.0634      0.0377       0.009       0.284       0.231       6.713       0.032       1.026      15.591        0.10      36720.    0.3381  
        8.69      0.3528      0.5727      0.0597      0.0368       0.009       0.277       0.217       6.555       0.031       0.967      15.039        0.10      36778.    0.3165  
        9.26      0.3763      0.5879      0.0559      0.0358       0.009       0.269       0.203       6.376       0.030       0.905      14.475        0.10      36838.    0.2947  
        9.84      0.3998      0.5996      0.0520      0.0346       0.008       0.261       0.189       6.175       0.029       0.841      13.895        0.10      36900.    0.2728  
       10.42      0.4233      0.6074      0.0479      0.0334       0.008       0.252       0.174       5.953       0.028       0.776      13.292        0.10      36965.    0.2506  
       11.00      0.4469      0.6107      0.0438      0.0320       0.008       0.241       0.159       5.710       0.027       0.709      12.661        0.10      37033.    0.2281  
       11.58      0.4704      0.6088      0.0396      0.0306       0.007       0.230       0.144       5.447       0.026       0.641      11.992        0.10      37104.    0.2054  
       12.16      0.4939      0.6010      0.0353      0.0290       0.007       0.218       0.128       5.165       0.025       0.571      11.274        0.10      37177.    0.1823  
       12.74      0.5174      0.5861      0.0309      0.0273       0.007       0.206       0.113       4.863       0.023       0.501      10.494        0.10      37253.    0.1589  
       13.32      0.5409      0.5624      0.0265      0.0255       0.006       0.192       0.096       4.543       0.022       0.429       9.633        0.10      37332.    0.1351  
       13.90      0.5644      0.5279      0.0221      0.0236       0.006       0.178       0.080       4.206       0.020       0.357       8.664        0.10      37413.    0.1108  
       14.48      0.5880      0.4793      0.0176      0.0216       0.005       0.163       0.064       3.852       0.018       0.285       7.552        0.10      37497.    0.0863  
       15.06      0.6115      0.4121      0.0132      0.0195       0.005       0.147       0.048       3.483       0.017       0.213       6.243        0.11      37584.    0.0617  
       15.63      0.6350      0.3192      0.0087      0.0174       0.004       0.131       0.032       3.100       0.015       0.142       4.657        0.11      37674.    0.0375  
       16.21      0.6585      0.1895      0.0044      0.0152       0.004       0.114       0.016       2.706       0.013       0.071       2.665        0.11      37767.    0.0152  
       16.79      0.6820      0.0031      0.0001      0.0129       0.003       0.097       0.000       2.302       0.011       0.001       0.042        0.11      37861.    0.0000  
                                                                                                                                                                                    
                                                                                                                                                                                    
                                                                                                                                                                                    
         PROP RPM =       3000                                                                                                                                                      
                                                                                                                                                                                    
