         20x8W                    (20x8W.dat)                                                                                                                                       
         v2022-0915                                                                                                                                                                 
         Simulation Date: 09/22/2022                                                                                                                                                
                                                                                                                                                                                    
         AIRFOIL AERO DATA GENERATED USING:  POLAR DIAGRAMS                                                                                                                         
                                                                                                                                                                                    
         ====== PERFORMANCE DATA (versus advance ratio and MPH) ======                                                                                                              
                                                                                                                                                                                    
         DEFINITIONS:                                                                                                                                                               
         J=V/nD (advance ratio)                                                                                                                                                     
         Ct=T/(rho * n**2 * D**4) (thrust coef.)                                                                                                                                    
         Cp=P/(rho * n**3 * D**5) (power coef.)                                                                                                                                     
         Pe=Ct*J/Cp (efficiency)                                                                                                                                                    
         V  (model speed in MPH)                                                                                                                                                    
         Mach (at prop tip)                                                                                                                                                         
         Reyn (at 75% of span)                                                                                                                                                      
         FOM (Figure of Merit)                                                                                                                                                      
                                                                                                                                                                                    
                                                                                                                                                                                    
         PROP RPM =       1000                                                                                                                                                      
                                                                                                                                                                                    
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach      Reyn       FOM    
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)         -         -          -     
        0.00      0.0000      0.0000      0.0804      0.0307       0.008       0.498       0.410       5.895       0.056       1.824      31.542        0.08      47584.    0.5925  
        0.37      0.0195      0.0498      0.0787      0.0308       0.008       0.500       0.401       5.917       0.057       1.786      30.771        0.08      47609.    0.5720  
        0.74      0.0390      0.0971      0.0770      0.0309       0.008       0.502       0.392       5.933       0.057       1.746      29.999        0.08      47636.    0.5514  
        1.11      0.0585      0.1419      0.0751      0.0309       0.008       0.502       0.383       5.943       0.057       1.703      29.229        0.08      47665.    0.5307  
        1.48      0.0779      0.1842      0.0732      0.0310       0.008       0.503       0.373       5.945       0.057       1.659      28.460        0.08      47695.    0.5100  
        1.85      0.0974      0.2240      0.0711      0.0309       0.008       0.502       0.363       5.940       0.057       1.613      27.693        0.08      47727.    0.4893  
        2.21      0.1169      0.2614      0.0690      0.0309       0.008       0.501       0.352       5.925       0.057       1.565      26.927        0.08      47761.    0.4685  
        2.58      0.1364      0.2963      0.0668      0.0307       0.008       0.499       0.340       5.902       0.056       1.514      26.162        0.08      47797.    0.4478  
        2.95      0.1559      0.3287      0.0645      0.0306       0.008       0.496       0.329       5.869       0.056       1.462      25.398        0.08      47835.    0.4272  
