         15x5.5MR                 (15x55MR.dat)                                                                                                                                     
         v2022-0915                                                                                                                                                                 
         Simulation Date: 09/22/2022                                                                                                                                                
                                                                                                                                                                                    
         AIRFOIL AERO DATA GENERATED USING:  POLAR DIAGRAMS                                                                                                                         
                                                                                                                                                                                    
         ====== PERFORMANCE DATA (versus advance ratio and MPH) ======                                                                                                              
                                                                                                                                                                                    
         DEFINITIONS:                                                                                                                                                               
         J=V/nD (advance ratio)                                                                                                                                                     
         Ct=T/(rho * n**2 * D**4) (thrust coef.)                                                                                                                                    
         Cp=P/(rho * n**3 * D**5) (power coef.)                                                                                                                                     
         Pe=Ct*J/Cp (efficiency)                                                                                                                                                    
         V  (model speed in MPH)                                                                                                                                                    
         Mach (at prop tip)                                                                                                                                                         
         Reyn (at 75% of span)                                                                                                                                                      
         FOM (Figure of Merit)                                                                                                                                                      
                                                                                                                                                                                    
                                                                                                                                                                                    
         PROP RPM =       1000                                                                                                                                                      
                                                                                                                                                                                    
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach      Reyn       FOM    
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)         -         -          -     
        0.00      0.0000      0.0000      0.0851      0.0315       0.002       0.121       0.137       1.436       0.014       0.610      43.344        0.06      25599.    0.6281  
        0.24      0.0172      0.0455      0.0833      0.0315       0.002       0.121       0.134       1.436       0.014       0.598      42.451        0.06      25612.    0.6087  
        0.49      0.0344      0.0890      0.0815      0.0315       0.002       0.121       0.131       1.435       0.014       0.585      41.541        0.06      25626.    0.5892  
        0.73      0.0516      0.1305      0.0795      0.0314       0.002       0.121       0.128       1.433       0.014       0.571      40.621        0.06      25641.    0.5692  
        0.98      0.0688      0.1701      0.0775      0.0314       0.002       0.121       0.125       1.429       0.014       0.556      39.690        0.06      25656.    0.5490  
        1.22      0.0860      0.2075      0.0754      0.0313       0.002       0.120       0.122       1.424       0.014       0.541      38.746        0.06      25672.    0.5287  
        1.47      0.1032      0.2428      0.0732      0.0311       0.002       0.120       0.118       1.418       0.014       0.525      37.783        0.06      25689.    0.5080  
        1.71      0.1204      0.2760      0.0709      0.0309       0.002       0.119       0.114       1.410       0.013       0.509      36.804        0.06      25706.    0.4870  
        1.95      0.1376      0.3068      0.0686      0.0307       0.002       0.118       0.111       1.401       0.013       0.492      35.805        0.06      25725.    0.4658  
        2.20      0.1548      0.3353      0.0661      0.0305       0.002       0.117       0.107       1.390       0.013       0.474      34.782        0.06      25744.    0.4442  
        2.44      0.1720      0.3613      0.0635      0.0302       0.002       0.116       0.102       1.377       0.013       0.456      33.733        0.06      25764.    0.4223  
        2.69      0.1892      0.3848      0.0608      0.0299       0.002       0.115       0.098       1.363       0.013       0.436      32.656        0.06      25784.    0.4001  
        2.93      0.2064      0.4054      0.0580      0.0295       0.002       0.114       0.094       1.346       0.013       0.416      31.541        0.06      25806.    0.3775  
        3.18      0.2236      0.4231      0.0551      0.0291       0.002       0.112       0.089       1.328       0.013       0.396      30.385        0.06      25828.    0.3545  
        3.42      0.2408      0.4377      0.0522      0.0287       0.002       0.111       0.084       1.308       0.012       0.374      29.187        0.06      25852.    0.3312  
        3.67      0.2580      0.4489      0.0491      0.0282       0.002       0.109       0.079       1.286       0.012       0.352      27.939        0.06      25876.    0.3076  
        3.91      0.2752      0.4565      0.0459      0.0277       0.002       0.107       0.074       1.262       0.012       0.330      26.637        0.06      25901.    0.2837  
        4.15      0.2924      0.4602      0.0427      0.0271       0.002       0.105       0.069       1.237       0.012       0.307      25.274        0.06      25927.    0.2596  
        4.40      0.3096      0.4597      0.0394      0.0266       0.002       0.102       0.064       1.210       0.012       0.283      23.843        0.06      25954.    0.2352  
        4.64      0.3268      0.4545      0.0360      0.0259       0.002       0.100       0.058       1.181       0.011       0.259      22.334        0.06      25982.    0.2107  
        4.89      0.3440      0.4443      0.0326      0.0253       0.002       0.097       0.053       1.151       0.011       0.234      20.738        0.06      26011.    0.1861  
        5.13      0.3612      0.4284      0.0291      0.0245       0.001       0.095       0.047       1.119       0.011       0.209      19.043        0.06      26041.    0.1614  
        5.38      0.3784      0.4062      0.0255      0.0238       0.001       0.092       0.041       1.085       0.010       0.183      17.237        0.06      26071.    0.1369  
        5.62      0.3956      0.3770      0.0219      0.0230       0.001       0.089       0.035       1.049       0.010       0.157      15.304        0.06      26103.    0.1126  
        5.86      0.4128      0.3400      0.0183      0.0222       0.001       0.086       0.029       1.012       0.010       0.131      13.226        0.06      26136.    0.0889  
        6.11      0.4300      0.2941      0.0146      0.0213       0.001       0.082       0.024       0.973       0.009       0.105      10.983        0.06      26169.    0.0659  
        6.35      0.4472      0.2382      0.0109      0.0205       0.001       0.079       0.018       0.932       0.009       0.078       8.551        0.06      26204.    0.0443  
        6.60      0.4644      0.1708      0.0072      0.0195       0.001       0.075       0.012       0.890       0.008       0.052       5.905        0.06      26240.    0.0249  
        6.84      0.4816      0.0905      0.0035      0.0186       0.001       0.072       0.006       0.846       0.008       0.025       3.017        0.06      26276.    0.0089  
        7.09      0.4988     -0.0053     -0.0002      0.0176       0.001       0.068       0.000       0.801       0.008      -0.001      -0.170        0.06      26312.    0.0000  
                                                                                                                                                                                    
                                                                                                                                                                                    
                                                                                                                                                                                    
         PROP RPM =       2000                                                                                                                                                      
                                                                                                                                                                                    
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach      Reyn       FOM    
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)         -         -          -     
