         4x4E-3                   (4x4E-3.dat)                                                                                                                                      
         v2022-0915                                                                                                                                                                 
         Simulation Date: 09/22/2022                                                                                                                                                
                                                                                                                                                                                    
         AIRFOIL AERO DATA GENERATED USING:  POLAR DIAGRAMS                                                                                                                         
                                                                                                                                                                                    
         ====== PERFORMANCE DATA (versus advance ratio and MPH) ======                                                                                                              
                                                                                                                                                                                    
         DEFINITIONS:                                                                                                                                                               
         J=V/nD (advance ratio)                                                                                                                                                     
         Ct=T/(rho * n**2 * D**4) (thrust coef.)                                                                                                                                    
         Cp=P/(rho * n**3 * D**5) (power coef.)                                                                                                                                     
         Pe=Ct*J/Cp (efficiency)                                                                                                                                                    
         V  (model speed in MPH)                                                                                                                                                    
         Mach (at prop tip)                                                                                                                                                         
         Reyn (at 75% of span)                                                                                                                                                      
         FOM (Figure of Merit)                                                                                                                                                      
                                                                                                                                                                                    
                                                                                                                                                                                    
         PROP RPM =       1000                                                                                                                                                      
                                                                                                                                                                                    
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach      Reyn       FOM    
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)         -         -          -     
        0.00      0.0000      0.0000      0.2945      0.2688       0.000       0.001       0.002       0.017       0.000       0.011      65.977        0.02       3269.    0.4744  
        0.13      0.0340      0.0367      0.2918      0.2706       0.000       0.001       0.002       0.017       0.000       0.011      64.945        0.02       3274.    0.4648  
        0.26      0.0680      0.0721      0.2889      0.2722       0.000       0.001       0.002       0.017       0.000       0.010      63.897        0.02       3280.    0.4550  
        0.39      0.1020      0.1064      0.2856      0.2737       0.000       0.001       0.002       0.017       0.000       0.010      62.838        0.02       3287.    0.4450  
        0.52      0.1360      0.1395      0.2820      0.2749       0.000       0.001       0.002       0.017       0.000       0.010      61.771        0.02       3293.    0.4346  
        0.64      0.1700      0.1713      0.2779      0.2757       0.000       0.001       0.002       0.017       0.000       0.010      60.699        0.02       3301.    0.4240  
        0.77      0.2040      0.2019      0.2734      0.2761       0.000       0.001       0.002       0.017       0.000       0.010      59.625        0.02       3309.    0.4131  
        0.90      0.2379      0.2314      0.2683      0.2760       0.000       0.001       0.002       0.017       0.000       0.010      58.551        0.02       3317.    0.4019  
        1.03      0.2719      0.2596      0.2627      0.2752       0.000       0.001       0.002       0.017       0.000       0.010      57.478        0.02       3326.    0.3903  
        1.16      0.3059      0.2865      0.2563      0.2737       0.000       0.001       0.002       0.017       0.000       0.009      56.400        0.02       3335.    0.3783  
        1.29      0.3399      0.3122      0.2494      0.2715       0.000       0.001       0.002       0.017       0.000       0.009      55.310        0.02       3345.    0.3660  
        1.42      0.3739      0.3365      0.2418      0.2686       0.000       0.001       0.002       0.017       0.000       0.009      54.198        0.02       3356.    0.3531  
        1.55      0.4079      0.3593      0.2336      0.2651       0.000       0.001       0.002       0.016       0.000       0.008      53.051        0.02       3367.    0.3397  
        1.67      0.4419      0.3805      0.2248      0.2611       0.000       0.001       0.002       0.016       0.000       0.008      51.853        0.02       3378.    0.3258  
        1.80      0.4759      0.3998      0.2155      0.2565       0.000       0.001       0.002       0.016       0.000       0.008      50.589        0.02       3390.    0.3112  
        1.93      0.5099      0.4170      0.2057      0.2515       0.000       0.001       0.002       0.015       0.000       0.007      49.244        0.02       3402.    0.2959  
