         10x4.7SF                 (10x47SF.dat)                                                                                                                                     
         v2022-0915                                                                                                                                                                 
         Simulation Date: 09/22/2022                                                                                                                                                
                                                                                                                                                                                    
         AIRFOIL AERO DATA GENERATED USING:  POLAR DIAGRAMS                                                                                                                         
                                                                                                                                                                                    
         ====== PERFORMANCE DATA (versus advance ratio and MPH) ======                                                                                                              
                                                                                                                                                                                    
         DEFINITIONS:                                                                                                                                                               
         J=V/nD (advance ratio)                                                                                                                                                     
         Ct=T/(rho * n**2 * D**4) (thrust coef.)                                                                                                                                    
         Cp=P/(rho * n**3 * D**5) (power coef.)                                                                                                                                     
         Pe=Ct*J/Cp (efficiency)                                                                                                                                                    
         V  (model speed in MPH)                                                                                                                                                    
         Mach (at prop tip)                                                                                                                                                         
         Reyn (at 75% of span)                                                                                                                                                      
         FOM (Figure of Merit)                                                                                                                                                      
                                                                                                                                                                                    
                                                                                                                                                                                    
         PROP RPM =       1000                                                                                                                                                      
                                                                                                                                                                                    
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach      Reyn       FOM    
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)         -         -          -     
        0.00      0.0000      0.0000      0.1342      0.0549       0.000       0.028       0.043       0.330       0.003       0.190      58.856        0.04      17530.    0.7143  
        0.21      0.0225      0.0537      0.1315      0.0550       0.000       0.028       0.042       0.330       0.003       0.186      57.581        0.04      17545.    0.6915  
        0.43      0.0449      0.1051      0.1285      0.0550       0.000       0.028       0.041       0.330       0.003       0.182      56.305        0.04      17561.    0.6686  
        0.64      0.0674      0.1540      0.1254      0.0549       0.000       0.028       0.040       0.329       0.003       0.178      55.027        0.04      17578.    0.6455  
        0.85      0.0899      0.2006      0.1221      0.0547       0.000       0.028       0.039       0.328       0.003       0.173      53.748        0.04      17596.    0.6222  
        1.06      0.1124      0.2447      0.1187      0.0545       0.000       0.028       0.038       0.327       0.003       0.168      52.464        0.04      17615.    0.5987  
        1.28      0.1348      0.2864      0.1151      0.0542       0.000       0.027       0.037       0.325       0.003       0.163      51.173        0.04      17634.    0.5750  
        1.49      0.1573      0.3257      0.1113      0.0537       0.000       0.027       0.035       0.323       0.003       0.158      49.872        0.04      17655.    0.5511  
        1.70      0.1798      0.3624      0.1073      0.0532       0.000       0.027       0.034       0.319       0.003       0.152      48.555        0.04      17676.    0.5268  
        1.92      0.2022      0.3964      0.1031      0.0526       0.000       0.027       0.033       0.316       0.003       0.146      47.217        0.04      17698.    0.5021  
        2.13      0.2247      0.4277      0.0987      0.0518       0.000       0.026       0.031       0.311       0.003       0.140      45.850        0.04      17722.    0.4771  
