         18x10                    (18x10.dat)                                                                                                                                       
         v2022-0915                                                                                                                                                                 
         Simulation Date: 09/22/2022                                                                                                                                                
                                                                                                                                                                                    
         AIRFOIL AERO DATA GENERATED USING:  POLAR DIAGRAMS                                                                                                                         
                                                                                                                                                                                    
         ====== PERFORMANCE DATA (versus advance ratio and MPH) ======                                                                                                              
                                                                                                                                                                                    
         DEFINITIONS:                                                                                                                                                               
         J=V/nD (advance ratio)                                                                                                                                                     
         Ct=T/(rho * n**2 * D**4) (thrust coef.)                                                                                                                                    
         Cp=P/(rho * n**3 * D**5) (power coef.)                                                                                                                                     
         Pe=Ct*J/Cp (efficiency)                                                                                                                                                    
         V  (model speed in MPH)                                                                                                                                                    
         Mach (at prop tip)                                                                                                                                                         
         Reyn (at 75% of span)                                                                                                                                                      
         FOM (Figure of Merit)                                                                                                                                                      
                                                                                                                                                                                    
                                                                                                                                                                                    
         PROP RPM =       1000                                                                                                                                                      
                                                                                                                                                                                    
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach      Reyn       FOM    
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)         -         -          -     
        0.00      0.0000      0.0000      0.0810      0.0332       0.005       0.318       0.271       3.768       0.036       1.205      32.606        0.07      25362.    0.5532  
        0.43      0.0253      0.0599      0.0800      0.0338       0.005       0.324       0.268       3.830       0.037       1.190      31.683        0.07      25378.    0.5342  
        0.86      0.0506      0.1164      0.0789      0.0343       0.005       0.329       0.264       3.889       0.037       1.173      30.762        0.07      25395.    0.5150  
        1.29      0.0760      0.1694      0.0776      0.0348       0.005       0.333       0.260       3.946       0.038       1.155      29.846        0.07      25414.    0.4957  
        1.73      0.1013      0.2190      0.0762      0.0352       0.005       0.338       0.255       3.997       0.038       1.134      28.938        0.07      25435.    0.4764  
        2.16      0.1266      0.2653      0.0747      0.0356       0.005       0.342       0.250       4.042       0.039       1.112      28.042        0.07      25458.    0.4570  
        2.59      0.1519      0.3083      0.0730      0.0360       0.005       0.345       0.244       4.079       0.039       1.086      27.157        0.07      25482.    0.4375  
        3.02      0.1772      0.3481      0.0712      0.0362       0.006       0.347       0.238       4.108       0.039       1.059      26.287        0.07      25509.    0.4181  
        3.45      0.2026      0.3849      0.0691      0.0364       0.006       0.349       0.231       4.125       0.039       1.029      25.430        0.07      25537.    0.3987  
        3.88      0.2279      0.4187      0.0669      0.0364       0.006       0.349       0.224       4.131       0.039       0.996      24.588        0.07      25568.    0.3793  
        4.32      0.2532      0.4495      0.0646      0.0364       0.006       0.349       0.216       4.124       0.039       0.961      23.758        0.07      25601.    0.3600  
        4.75      0.2785      0.4774      0.0621      0.0362       0.006       0.347       0.208       4.104       0.039       0.923      22.940        0.07      25636.    0.3407  
        5.18      0.3038      0.5025      0.0594      0.0359       0.005       0.344       0.199       4.071       0.039       0.883      22.131        0.07      25673.    0.3215  
        5.61      0.3291      0.5246      0.0566      0.0355       0.005       0.340       0.189       4.023       0.038       0.842      21.329        0.07      25712.    0.3024  
        6.04      0.3545      0.5438      0.0536      0.0349       0.005       0.335       0.179       3.962       0.038       0.798      20.529        0.07      25754.    0.2834  
        6.47      0.3798      0.5599      0.0505      0.0343       0.005       0.329       0.169       3.887       0.037       0.752      19.729        0.07      25798.    0.2644  
        6.91      0.4051      0.5728      0.0474      0.0335       0.005       0.321       0.158       3.797       0.036       0.705      18.923        0.07      25844.    0.2455  
        7.34      0.4304      0.5823      0.0441      0.0326       0.005       0.312       0.147       3.693       0.035       0.656      18.105        0.07      25892.    0.2266  
        7.77      0.4557      0.5882      0.0407      0.0315       0.005       0.302       0.136       3.575       0.034       0.606      17.271        0.07      25943.    0.2077  
        8.20      0.4811      0.5899      0.0372      0.0304       0.005       0.291       0.125       3.443       0.033       0.554      16.410        0.07      25996.    0.1888  
        8.63      0.5064      0.5870      0.0337      0.0291       0.004       0.279       0.113       3.296       0.031       0.501      15.514        0.07      26051.    0.1698  
