         9x6.5                    (9x65.dat)                                                                                                                                        
         v2022-0915                                                                                                                                                                 
         Simulation Date: 09/22/2022                                                                                                                                                
                                                                                                                                                                                    
         AIRFOIL AERO DATA GENERATED USING:  POLAR DIAGRAMS                                                                                                                         
                                                                                                                                                                                    
         ====== PERFORMANCE DATA (versus advance ratio and MPH) ======                                                                                                              
                                                                                                                                                                                    
         DEFINITIONS:                                                                                                                                                               
         J=V/nD (advance ratio)                                                                                                                                                     
         Ct=T/(rho * n**2 * D**4) (thrust coef.)                                                                                                                                    
         Cp=P/(rho * n**3 * D**5) (power coef.)                                                                                                                                     
         Pe=Ct*J/Cp (efficiency)                                                                                                                                                    
         V  (model speed in MPH)                                                                                                                                                    
         Mach (at prop tip)                                                                                                                                                         
         Reyn (at 75% of span)                                                                                                                                                      
         FOM (Figure of Merit)                                                                                                                                                      
                                                                                                                                                                                    
                                                                                                                                                                                    
         PROP RPM =       1000                                                                                                                                                      
                                                                                                                                                                                    
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach      Reyn       FOM    
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)         -         -          -     
        0.00      0.0000      0.0000      0.1224      0.0753       0.000       0.023       0.026       0.267       0.003       0.114      43.489        0.04      10342.    0.4535  
        0.25      0.0298      0.0473      0.1210      0.0762       0.000       0.023       0.025       0.270       0.003       0.113      42.532        0.04      10352.    0.4411  
        0.51      0.0596      0.0925      0.1195      0.0770       0.000       0.023       0.025       0.273       0.003       0.111      41.560        0.04      10362.    0.4284  
        0.76      0.0894      0.1355      0.1179      0.0778       0.000       0.023       0.025       0.276       0.003       0.110      40.577        0.04      10373.    0.4153  
        1.02      0.1191      0.1762      0.1160      0.0785       0.000       0.023       0.024       0.278       0.003       0.108      39.588        0.04      10385.    0.4020  
        1.27      0.1489      0.2148      0.1140      0.0791       0.000       0.024       0.024       0.280       0.003       0.106      38.593        0.04      10398.    0.3885  
        1.52      0.1787      0.2511      0.1117      0.0795       0.000       0.024       0.023       0.282       0.003       0.104      37.596        0.04      10413.    0.3747  
        1.78      0.2085      0.2851      0.1093      0.0799       0.000       0.024       0.023       0.283       0.003       0.102      36.596        0.04      10428.    0.3606  
        2.03      0.2383      0.3169      0.1065      0.0801       0.000       0.024       0.022       0.284       0.003       0.099      35.595        0.04      10445.    0.3463  
        2.28      0.2681      0.3465      0.1035      0.0801       0.000       0.024       0.022       0.284       0.003       0.096      34.592        0.04      10463.    0.3318  
