         27x13E                   (27x13E.dat)                                                                                                                                      
         v2022-0915                                                                                                                                                                 
         Simulation Date: 09/22/2022                                                                                                                                                
                                                                                                                                                                                    
         AIRFOIL AERO DATA GENERATED USING:  POLAR DIAGRAMS                                                                                                                         
                                                                                                                                                                                    
         ====== PERFORMANCE DATA (versus advance ratio and MPH) ======                                                                                                              
                                                                                                                                                                                    
         DEFINITIONS:                                                                                                                                                               
         J=V/nD (advance ratio)                                                                                                                                                     
         Ct=T/(rho * n**2 * D**4) (thrust coef.)                                                                                                                                    
         Cp=P/(rho * n**3 * D**5) (power coef.)                                                                                                                                     
         Pe=Ct*J/Cp (efficiency)                                                                                                                                                    
         V  (model speed in MPH)                                                                                                                                                    
         Mach (at prop tip)                                                                                                                                                         
         Reyn (at 75% of span)                                                                                                                                                      
         FOM (Figure of Merit)                                                                                                                                                      
                                                                                                                                                                                    
                                                                                                                                                                                    
         PROP RPM =       1000                                                                                                                                                      
                                                                                                                                                                                    
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach      Reyn       FOM    
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)         -         -          -     
        0.00      0.0000      0.0000      0.0805      0.0271       0.031       1.975       1.364      23.372       0.223       6.066      26.464        0.11      66888.    0.6716  
        0.55      0.0216      0.0624      0.0791      0.0274       0.032       1.995       1.340      23.608       0.225       5.960      25.743        0.11      66926.    0.6476  
        1.11      0.0433      0.1214      0.0776      0.0277       0.032       2.013       1.314      23.821       0.227       5.846      25.028        0.11      66967.    0.6236  
        1.66      0.0649      0.1770      0.0760      0.0279       0.032       2.029       1.287      24.006       0.229       5.725      24.321        0.11      67011.    0.5997  
        2.21      0.0866      0.2292      0.0743      0.0281       0.032       2.042       1.258      24.158       0.231       5.596      23.623        0.11      67058.    0.5758  
        2.77      0.1082      0.2782      0.0725      0.0282       0.033       2.052       1.227      24.273       0.232       5.459      22.935        0.11      67108.    0.5522  
        3.32      0.1298      0.3239      0.0705      0.0283       0.033       2.058       1.195      24.344       0.232       5.313      22.256        0.11      67162.    0.5286  
        3.87      0.1515      0.3666      0.0685      0.0283       0.033       2.060       1.160      24.366       0.233       5.159      21.588        0.11      67219.    0.5052  
        4.43      0.1731      0.4062      0.0663      0.0283       0.033       2.057       1.123      24.335       0.232       4.995      20.930        0.11      67280.    0.4820  
        4.98      0.1948      0.4428      0.0640      0.0282       0.033       2.049       1.084      24.243       0.232       4.822      20.282        0.11      67344.    0.4589  
        5.53      0.2164      0.4765      0.0616      0.0280       0.032       2.036       1.043      24.086       0.230       4.639      19.642        0.11      67413.    0.4359  
        6.09      0.2381      0.5072      0.0590      0.0277       0.032       2.016       1.000      23.857       0.228       4.447      19.009        0.11      67485.    0.4131  
        6.64      0.2597      0.5351      0.0564      0.0274       0.032       1.991       0.954      23.551       0.225       4.245      18.381        0.11      67561.    0.3903  
        7.19      0.2813      0.5600      0.0536      0.0269       0.031       1.958       0.907      23.167       0.221       4.034      17.757        0.11      67642.    0.3675  
        7.75      0.3030      0.5819      0.0506      0.0264       0.030       1.919       0.858      22.703       0.217       3.815      17.134        0.11      67726.    0.3448  
        8.30      0.3246      0.6007      0.0476      0.0257       0.030       1.873       0.807      22.159       0.212       3.587      16.508        0.11      67815.    0.3222  
        8.85      0.3463      0.6162      0.0445      0.0250       0.029       1.820       0.754      21.536       0.206       3.353      15.876        0.11      67907.    0.2995  
        9.41      0.3679      0.6281      0.0413      0.0242       0.028       1.761       0.700      20.833       0.199       3.112      15.232        0.11      68004.    0.2769  
        9.96      0.3895      0.6362      0.0380      0.0233       0.027       1.695       0.644      20.050       0.191       2.865      14.570        0.11      68105.    0.2541  
       10.51      0.4112      0.6399      0.0347      0.0223       0.026       1.622       0.587      19.188       0.183       2.613      13.885        0.11      68211.    0.2313  
       11.07      0.4328      0.6387      0.0313      0.0212       0.024       1.542       0.530      18.248       0.174       2.356      13.165        0.11      68320.    0.2082  
       11.62      0.4545      0.6317      0.0278      0.0200       0.023       1.456       0.471      17.231       0.165       2.096      12.401        0.11      68435.    0.1850  
       12.17      0.4761      0.6178      0.0243      0.0187       0.022       1.364       0.412      16.140       0.154       1.832      11.576        0.11      68553.    0.1615  
       12.73      0.4977      0.5952      0.0208      0.0174       0.020       1.266       0.352      14.976       0.143       1.567      10.668        0.11      68676.    0.1376  
       13.28      0.5194      0.5617      0.0173      0.0160       0.018       1.162       0.292      13.743       0.131       1.300       9.648        0.11      68803.    0.1134  
       13.83      0.5410      0.5137      0.0137      0.0145       0.017       1.052       0.232      12.445       0.119       1.034       8.470        0.11      68935.    0.0887  
       14.39      0.5627      0.4457      0.0102      0.0129       0.015       0.937       0.173      11.088       0.106       0.768       7.066        0.11      69071.    0.0638  
       14.94      0.5843      0.3488      0.0067      0.0112       0.013       0.818       0.114       9.679       0.092       0.506       5.326        0.11      69212.    0.0390  
       15.49      0.6060      0.2076      0.0033      0.0096       0.011       0.695       0.055       8.224       0.079       0.247       3.057        0.11      69357.    0.0156  
       16.05      0.6276     -0.0087     -0.0001      0.0078       0.009       0.569      -0.002       6.727       0.064      -0.008      -0.124        0.11      69503.    0.0000  
                                                                                                                                                                                    
                                                                                                                                                                                    
                                                                                                                                                                                    
         PROP RPM =       2000                                                                                                                                                      
                                                                                                                                                                                    
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach      Reyn       FOM    
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)         -         -          -     
        0.00      0.0000      0.0000      0.0810      0.0256       0.236       7.442       5.486     176.084       0.841      24.401      14.131        0.21     133773.    0.7193  
        1.11      0.0217      0.0667      0.0796      0.0259       0.239       7.527       5.390     178.116       0.850      23.977      13.727        0.21     133849.    0.6926  
        2.22      0.0434      0.1296      0.0781      0.0261       0.241       7.606       5.288     179.966       0.859      23.522      13.328        0.21     133931.    0.6661  
        3.33      0.0651      0.1887      0.0765      0.0264       0.244       7.674       5.179     181.591       0.867      23.037      12.936        0.21     134019.    0.6398  
        4.44      0.0867      0.2441      0.0747      0.0266       0.245       7.732       5.063     182.951       0.874      22.519      12.552        0.21     134113.    0.6137  
        5.54      0.1084      0.2959      0.0729      0.0267       0.247       7.776       4.939     184.001       0.879      21.968      12.174        0.21     134214.    0.5880  
        6.65      0.1301      0.3444      0.0710      0.0268       0.248       7.806       4.807     184.697       0.882      21.381      11.805        0.21     134322.    0.5625  
        7.76      0.1518      0.3894      0.0689      0.0269       0.248       7.818       4.667     184.992       0.883      20.760      11.443        0.21     134437.    0.5372  
        8.87      0.1735      0.4313      0.0667      0.0268       0.248       7.812       4.519     184.842       0.883      20.101      11.089        0.21     134559.    0.5123  
        9.98      0.1952      0.4700      0.0644      0.0267       0.247       7.784       4.363     184.198       0.879      19.405      10.743        0.21     134689.    0.4876  
       11.09      0.2169      0.5058      0.0620      0.0266       0.245       7.734       4.198     183.011       0.874      18.671      10.403        0.21     134827.    0.4632  
       12.20      0.2386      0.5385      0.0594      0.0263       0.243       7.659       4.024     181.227       0.865      17.897      10.070        0.21     134972.    0.4390  
       13.31      0.2602      0.5684      0.0567      0.0260       0.240       7.557       3.841     178.806       0.854      17.084       9.743        0.21     135125.    0.4149  
       14.42      0.2819      0.5954      0.0539      0.0255       0.236       7.426       3.650     175.727       0.839      16.234       9.420        0.22     135286.    0.3911  
       15.53      0.3036      0.6195      0.0509      0.0250       0.231       7.268       3.451     171.981       0.821      15.350       9.101        0.22     135456.    0.3674  
       16.63      0.3253      0.6406      0.0479      0.0243       0.225       7.081       3.245     167.565       0.800      14.434       8.784        0.22     135634.    0.3439  
       17.74      0.3470      0.6586      0.0448      0.0236       0.218       6.866       3.033     162.474       0.776      13.489       8.466        0.22     135820.    0.3204  
       18.85      0.3687      0.6733      0.0415      0.0227       0.210       6.623       2.814     156.707       0.748      12.519       8.146        0.22     136015.    0.2970  
       19.96      0.3904      0.6844      0.0382      0.0218       0.202       6.350       2.591     150.263       0.717      11.525       7.821        0.22     136218.    0.2736  
       21.07      0.4120      0.6916      0.0349      0.0208       0.192       6.050       2.363     143.147       0.683      10.510       7.487        0.22     136430.    0.2501  
       22.18      0.4337      0.6942      0.0315      0.0197       0.182       5.721       2.131     135.363       0.646       9.477       7.139        0.22     136650.    0.2265  
       23.29      0.4554      0.6914      0.0280      0.0184       0.170       5.364       1.895     126.923       0.606       8.430       6.772        0.22     136879.    0.2026  
       24.40      0.4771      0.6822      0.0245      0.0171       0.158       4.980       1.657     117.842       0.563       7.371       6.378        0.22     137117.    0.1784  
