         13x4.5EP(F2B)            (13x45EP(F2B).dat)                                                                                                                                
         v2022-0915                                                                                                                                                                 
         Simulation Date: 09/22/2022                                                                                                                                                
                                                                                                                                                                                    
         AIRFOIL AERO DATA GENERATED USING:  POLAR DIAGRAMS                                                                                                                         
                                                                                                                                                                                    
         ====== PERFORMANCE DATA (versus advance ratio and MPH) ======                                                                                                              
                                                                                                                                                                                    
         DEFINITIONS:                                                                                                                                                               
         J=V/nD (advance ratio)                                                                                                                                                     
         Ct=T/(rho * n**2 * D**4) (thrust coef.)                                                                                                                                    
         Cp=P/(rho * n**3 * D**5) (power coef.)                                                                                                                                     
         Pe=Ct*J/Cp (efficiency)                                                                                                                                                    
         V  (model speed in MPH)                                                                                                                                                    
         Mach (at prop tip)                                                                                                                                                         
         Reyn (at 75% of span)                                                                                                                                                      
         FOM (Figure of Merit)                                                                                                                                                      
                                                                                                                                                                                    
                                                                                                                                                                                    
         PROP RPM =       1000                                                                                                                                                      
                                                                                                                                                                                    
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach      Reyn       FOM    
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)         -         -          -     
        0.00      0.0000      0.0000      0.0680      0.0272       0.001       0.050       0.061       0.594       0.006       0.271      46.533        0.05      16698.    0.5205  
        0.20      0.0165      0.0404      0.0666      0.0272       0.001       0.050       0.060       0.595       0.006       0.265      45.510        0.05      16706.    0.5037  
        0.40      0.0330      0.0789      0.0651      0.0272       0.001       0.050       0.058       0.595       0.006       0.259      44.470        0.05      16713.    0.4866  
        0.61      0.0495      0.1155      0.0635      0.0272       0.001       0.050       0.057       0.594       0.006       0.253      43.414        0.05      16721.    0.4693  
        0.81      0.0660      0.1502      0.0619      0.0272       0.001       0.050       0.055       0.594       0.006       0.247      42.343        0.05      16730.    0.4517  
        1.01      0.0825      0.1829      0.0601      0.0271       0.001       0.050       0.054       0.593       0.006       0.240      41.255        0.05      16738.    0.4340  
        1.21      0.0990      0.2136      0.0584      0.0270       0.001       0.050       0.052       0.591       0.006       0.233      40.149        0.05      16748.    0.4160  
        1.42      0.1155      0.2422      0.0565      0.0269       0.001       0.050       0.051       0.588       0.006       0.225      39.023        0.05      16758.    0.3979  
        1.62      0.1320      0.2687      0.0546      0.0268       0.001       0.049       0.049       0.586       0.006       0.217      37.876        0.05      16768.    0.3795  
