         7x6SF                    (7x6SF.dat)                                                                                                                                       
         v2022-0915                                                                                                                                                                 
         Simulation Date: 09/22/2022                                                                                                                                                
                                                                                                                                                                                    
         AIRFOIL AERO DATA GENERATED USING:  POLAR DIAGRAMS                                                                                                                         
                                                                                                                                                                                    
         ====== PERFORMANCE DATA (versus advance ratio and MPH) ======                                                                                                              
                                                                                                                                                                                    
         DEFINITIONS:                                                                                                                                                               
         J=V/nD (advance ratio)                                                                                                                                                     
         Ct=T/(rho * n**2 * D**4) (thrust coef.)                                                                                                                                    
         Cp=P/(rho * n**3 * D**5) (power coef.)                                                                                                                                     
         Pe=Ct*J/Cp (efficiency)                                                                                                                                                    
         V  (model speed in MPH)                                                                                                                                                    
         Mach (at prop tip)                                                                                                                                                         
         Reyn (at 75% of span)                                                                                                                                                      
         FOM (Figure of Merit)                                                                                                                                                      
                                                                                                                                                                                    
                                                                                                                                                                                    
         PROP RPM =       1000                                                                                                                                                      
                                                                                                                                                                                    
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach      Reyn       FOM    
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)         -         -          -     
        0.00      0.0000      0.0000      0.1570      0.0822       0.000       0.007       0.012       0.083       0.001       0.053      65.758        0.03       6625.    0.6042  
        0.24      0.0359      0.0668      0.1560      0.0839       0.000       0.007       0.012       0.085       0.001       0.053      64.002        0.03       6632.    0.5861  
        0.48      0.0719      0.1300      0.1549      0.0857       0.000       0.007       0.012       0.086       0.001       0.053      62.229        0.03       6641.    0.5679  
        0.71      0.1078      0.1894      0.1537      0.0875       0.000       0.007       0.012       0.088       0.001       0.052      60.453        0.03       6651.    0.5495  
        0.95      0.1437      0.2451      0.1524      0.0894       0.000       0.008       0.012       0.090       0.001       0.052      58.684        0.03       6661.    0.5312  
        1.19      0.1797      0.2973      0.1509      0.0912       0.000       0.008       0.012       0.092       0.001       0.051      56.934        0.03       6673.    0.5128  
        1.43      0.2156      0.3460      0.1493      0.0930       0.000       0.008       0.011       0.094       0.001       0.051      55.213        0.03       6686.    0.4946  
        1.67      0.2516      0.3913      0.1473      0.0947       0.000       0.008       0.011       0.096       0.001       0.050      53.533        0.03       6700.    0.4765  
        1.91      0.2875      0.4336      0.1451      0.0962       0.000       0.008       0.011       0.097       0.001       0.049      51.903        0.03       6715.    0.4584  
        2.14      0.3234      0.4730      0.1425      0.0974       0.000       0.008       0.011       0.098       0.001       0.049      50.330        0.03       6732.    0.4406  
        2.38      0.3594      0.5098      0.1395      0.0983       0.000       0.008       0.011       0.099       0.001       0.047      48.816        0.03       6750.    0.4227  
        2.62      0.3953      0.5441      0.1360      0.0988       0.000       0.008       0.010       0.100       0.001       0.046      47.364        0.03       6769.    0.4050  
        2.86      0.4312      0.5761      0.1319      0.0988       0.000       0.008       0.010       0.100       0.001       0.045      45.968        0.03       6790.    0.3871  
        3.10      0.4672      0.6058      0.1273      0.0982       0.000       0.008       0.010       0.099       0.001       0.043      44.621        0.03       6812.    0.3692  
        3.33      0.5031      0.6332      0.1221      0.0970       0.000       0.008       0.009       0.098       0.001       0.042      43.311        0.03       6835.    0.3510  
        3.57      0.5390      0.6583      0.1164      0.0953       0.000       0.008       0.009       0.096       0.001       0.040      42.023        0.03       6859.    0.3324  
        3.81      0.5750      0.6807      0.1101      0.0930       0.000       0.008       0.008       0.094       0.001       0.037      40.739        0.03       6885.    0.3135  
        4.05      0.6109      0.7002      0.1034      0.0902       0.000       0.008       0.008       0.091       0.001       0.035      39.439        0.03       6912.    0.2940  
        4.29      0.6468      0.7162      0.0962      0.0869       0.000       0.007       0.007       0.088       0.001       0.033      38.098        0.03       6940.    0.2739  
        4.53      0.6828      0.7280      0.0885      0.0830       0.000       0.007       0.007       0.084       0.001       0.030      36.691        0.03       6969.    0.2532  
        4.76      0.7187      0.7349      0.0806      0.0788       0.000       0.007       0.006       0.079       0.001       0.027      35.188        0.03       7000.    0.2316  
        5.00      0.7547      0.7358      0.0724      0.0742       0.000       0.006       0.006       0.075       0.001       0.025      33.551        0.03       7031.    0.2093  
        5.24      0.7906      0.7291      0.0639      0.0693       0.000       0.006       0.005       0.070       0.001       0.022      31.736        0.03       7064.    0.1861  
        5.48      0.8265      0.7129      0.0553      0.0641       0.000       0.005       0.004       0.065       0.001       0.019      29.682        0.03       7097.    0.1619  
        5.72      0.8625      0.6842      0.0465      0.0587       0.000       0.005       0.004       0.059       0.001       0.016      27.300        0.03       7132.    0.1366  
        5.96      0.8984      0.6387      0.0376      0.0529       0.000       0.005       0.003       0.053       0.001       0.013      24.464        0.03       7168.    0.1100  
        6.19      0.9343      0.5695      0.0286      0.0470       0.000       0.004       0.002       0.047       0.000       0.010      20.975        0.03       7205.    0.0823  
        6.43      0.9703      0.4656      0.0196      0.0408       0.000       0.003       0.001       0.041       0.000       0.007      16.514        0.03       7243.    0.0536  
        6.67      1.0062      0.3080      0.0105      0.0345       0.000       0.003       0.001       0.035       0.000       0.004      10.532        0.03       7282.    0.0251  
        6.91      1.0421      0.0603      0.0016      0.0280       0.000       0.002       0.000       0.028       0.000       0.001       1.991        0.03       7322.    0.0019  
                                                                                                                                                                                    
                                                                                                                                                                                    
                                                                                                                                                                                    
         PROP RPM =       2000                                                                                                                                                      
                                                                                                                                                                                    
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach      Reyn       FOM    
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)         -         -          -     
        0.00      0.0000      0.0000      0.1572      0.0804       0.001       0.027       0.048       0.649       0.003       0.214      33.643        0.06      13249.    0.6185  
        0.48      0.0362      0.0688      0.1562      0.0821       0.001       0.028       0.048       0.663       0.003       0.213      32.715        0.06      13265.    0.5995  
        0.96      0.0723      0.1336      0.1551      0.0840       0.001       0.029       0.047       0.677       0.003       0.211      31.780        0.06      13282.    0.5803  
        1.44      0.1085      0.1945      0.1539      0.0858       0.001       0.029       0.047       0.693       0.003       0.209      30.844        0.06      13302.    0.5611  
        1.92      0.1447      0.2515      0.1526      0.0877       0.001       0.030       0.047       0.708       0.003       0.208      29.913        0.06      13323.    0.5418  
        2.40      0.1808      0.3047      0.1511      0.0897       0.001       0.031       0.046       0.723       0.003       0.206      28.993        0.06      13347.    0.5226  
        2.88      0.2170      0.3543      0.1494      0.0915       0.001       0.031       0.046       0.738       0.004       0.203      28.091        0.06      13373.    0.5035  
        3.36      0.2532      0.4004      0.1475      0.0932       0.001       0.032       0.045       0.752       0.004       0.201      27.211        0.06      13401.    0.4846  
        3.84      0.2893      0.4433      0.1452      0.0948       0.001       0.032       0.044       0.765       0.004       0.198      26.359        0.06      13432.    0.4658  
        4.32      0.3255      0.4832      0.1426      0.0961       0.001       0.033       0.044       0.775       0.004       0.194      25.538        0.06      13466.    0.4472  
        4.80      0.3617      0.5203      0.1395      0.0970       0.001       0.033       0.043       0.783       0.004       0.190      24.750        0.06      13502.    0.4287  
        5.27      0.3979      0.5549      0.1360      0.0975       0.001       0.033       0.042       0.787       0.004       0.185      23.996        0.06      13541.    0.4103  
        5.75      0.4340      0.5871      0.1318      0.0975       0.001       0.033       0.040       0.786       0.004       0.179      23.273        0.06      13583.    0.3919  
        6.23      0.4702      0.6170      0.1272      0.0969       0.001       0.033       0.039       0.782       0.004       0.173      22.577        0.06      13627.    0.3733  
        6.71      0.5064      0.6446      0.1219      0.0957       0.001       0.033       0.037       0.773       0.004       0.166      21.904        0.06      13674.    0.3546  
        7.19      0.5425      0.6699      0.1161      0.0940       0.001       0.032       0.036       0.758       0.004       0.158      21.245        0.06      13723.    0.3356  
        7.67      0.5787      0.6926      0.1097      0.0917       0.001       0.031       0.034       0.740       0.004       0.149      20.592        0.06      13775.    0.3163  
        8.15      0.6149      0.7124      0.1028      0.0888       0.001       0.030       0.031       0.716       0.003       0.140      19.935        0.06      13830.    0.2965  
        8.63      0.6510      0.7289      0.0955      0.0853       0.001       0.029       0.029       0.689       0.003       0.130      19.262        0.06      13887.    0.2761  
        9.11      0.6872      0.7413      0.0878      0.0814       0.001       0.028       0.027       0.657       0.003       0.120      18.561        0.06      13946.    0.2551  
        9.59      0.7234      0.7491      0.0798      0.0771       0.001       0.026       0.024       0.622       0.003       0.109      17.817        0.06      14007.    0.2334  
       10.07      0.7595      0.7510      0.0715      0.0723       0.001       0.025       0.022       0.584       0.003       0.097      17.012        0.06      14071.    0.2110  
       10.55      0.7957      0.7457      0.0630      0.0673       0.001       0.023       0.019       0.543       0.003       0.086      16.123        0.06      14137.    0.1877  
       11.03      0.8319      0.7310      0.0544      0.0619       0.001       0.021       0.017       0.499       0.002       0.074      15.118        0.06      14205.    0.1635  
       11.51      0.8680      0.7038      0.0455      0.0562       0.001       0.019       0.014       0.453       0.002       0.062      13.951        0.06      14276.    0.1381  
       11.99      0.9042      0.6595      0.0366      0.0502       0.001       0.017       0.011       0.405       0.002       0.050      12.550        0.06      14348.    0.1114  
       12.47      0.9404      0.5904      0.0276      0.0439       0.000       0.015       0.008       0.355       0.002       0.038      10.802        0.06      14423.    0.0832  
       12.95      0.9766      0.4832      0.0185      0.0375       0.000       0.013       0.006       0.302       0.001       0.025       8.513        0.06      14500.    0.0538  
       13.43      1.0127      0.3134      0.0095      0.0308       0.000       0.011       0.003       0.249       0.001       0.013       5.324        0.06      14579.    0.0241  
       13.91      1.0489      0.0295      0.0007      0.0241       0.000       0.008       0.000       0.194       0.001       0.001       0.484        0.06      14660.    0.0006  
                                                                                                                                                                                    
                                                                                                                                                                                    
                                                                                                                                                                                    
         PROP RPM =       3000                                                                                                                                                      
                                                                                                                                                                                    
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach      Reyn       FOM    
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)         -         -          -     
        0.00      0.0000      0.0000      0.1573      0.0795       0.003       0.061       0.108       2.164       0.007       0.482      22.700        0.08      19874.    0.6262  
        0.72      0.0363      0.0698      0.1563      0.0812       0.003       0.062       0.108       2.212       0.007       0.479      22.064        0.08      19897.    0.6067  
        1.44      0.0726      0.1355      0.1552      0.0831       0.003       0.064       0.107       2.262       0.007       0.475      21.423        0.08      19923.    0.5870  
        2.16      0.1088      0.1972      0.1540      0.0850       0.003       0.065       0.106       2.314       0.007       0.472      20.781        0.08      19952.    0.5672  
        2.89      0.1451      0.2548      0.1527      0.0869       0.003       0.067       0.105       2.367       0.008       0.468      20.144        0.08      19985.    0.5475  
        3.61      0.1814      0.3086      0.1512      0.0889       0.003       0.068       0.104       2.420       0.008       0.463      19.516        0.08      20020.    0.5278  
        4.33      0.2177      0.3586      0.1495      0.0907       0.003       0.070       0.103       2.471       0.008       0.458      18.899        0.08      20060.    0.5083  
        5.05      0.2539      0.4051      0.1476      0.0925       0.003       0.071       0.102       2.519       0.008       0.452      18.298        0.08      20102.    0.4890  
        5.77      0.2902      0.4483      0.1453      0.0941       0.003       0.072       0.100       2.562       0.008       0.445      17.717        0.08      20149.    0.4698  
        6.49      0.3265      0.4884      0.1427      0.0954       0.003       0.073       0.098       2.597       0.008       0.437      17.157        0.08      20200.    0.4508  
        7.21      0.3628      0.5257      0.1396      0.0963       0.004       0.074       0.096       2.623       0.008       0.428      16.621        0.08      20255.    0.4320  
        7.94      0.3991      0.5604      0.1360      0.0968       0.004       0.074       0.094       2.637       0.008       0.417      16.108        0.08      20313.    0.4132  
