         22x12WE                  (22x12WE.dat)                                                                                                                                     
         v2022-0915                                                                                                                                                                 
         Simulation Date: 09/22/2022                                                                                                                                                
                                                                                                                                                                                    
         AIRFOIL AERO DATA GENERATED USING:  POLAR DIAGRAMS                                                                                                                         
                                                                                                                                                                                    
         ====== PERFORMANCE DATA (versus advance ratio and MPH) ======                                                                                                              
                                                                                                                                                                                    
         DEFINITIONS:                                                                                                                                                               
         J=V/nD (advance ratio)                                                                                                                                                     
         Ct=T/(rho * n**2 * D**4) (thrust coef.)                                                                                                                                    
         Cp=P/(rho * n**3 * D**5) (power coef.)                                                                                                                                     
         Pe=Ct*J/Cp (efficiency)                                                                                                                                                    
         V  (model speed in MPH)                                                                                                                                                    
         Mach (at prop tip)                                                                                                                                                         
         Reyn (at 75% of span)                                                                                                                                                      
         FOM (Figure of Merit)                                                                                                                                                      
                                                                                                                                                                                    
                                                                                                                                                                                    
         PROP RPM =       1000                                                                                                                                                      
                                                                                                                                                                                    
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach      Reyn       FOM    
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)         -         -          -     
        0.00      0.0000      0.0000      0.1004      0.0386       0.016       1.009       0.749      11.938       0.114       3.333      28.471        0.09      55834.    0.6573  
        0.50      0.0240      0.0607      0.0987      0.0390       0.016       1.019       0.737      12.053       0.115       3.277      27.726        0.09      55873.    0.6348  
        1.00      0.0480      0.1182      0.0969      0.0393       0.016       1.028       0.723      12.157       0.116       3.217      26.986        0.09      55915.    0.6121  
        1.50      0.0719      0.1725      0.0950      0.0396       0.016       1.035       0.709      12.248       0.117       3.153      26.254        0.09      55960.    0.5896  
        2.00      0.0959      0.2237      0.0929      0.0398       0.017       1.041       0.694      12.321       0.118       3.085      25.530        0.09      56009.    0.5670  
        2.50      0.1199      0.2718      0.0907      0.0400       0.017       1.046       0.677      12.375       0.118       3.012      24.815        0.09      56061.    0.5446  
        3.00      0.1439      0.3169      0.0883      0.0401       0.017       1.049       0.660      12.408       0.118       2.934      24.111        0.09      56116.    0.5222  
        3.50      0.1679      0.3590      0.0859      0.0401       0.017       1.049       0.641      12.415       0.119       2.851      23.416        0.09      56175.    0.5000  
        4.00      0.1919      0.3983      0.0832      0.0401       0.017       1.048       0.621      12.394       0.118       2.763      22.731        0.09      56238.    0.4778  
        4.50      0.2158      0.4348      0.0804      0.0399       0.017       1.043       0.600      12.343       0.118       2.670      22.056        0.09      56305.    0.4557  
        5.00      0.2398      0.4685      0.0774      0.0396       0.016       1.036       0.578      12.258       0.117       2.571      21.389        0.09      56376.    0.4337  
        5.50      0.2638      0.4994      0.0743      0.0392       0.016       1.026       0.555      12.136       0.116       2.467      20.728        0.09      56450.    0.4117  
        6.00      0.2878      0.5276      0.0710      0.0387       0.016       1.012       0.530      11.975       0.114       2.357      20.073        0.09      56529.    0.3897  
        6.50      0.3118      0.5530      0.0675      0.0381       0.016       0.995       0.504      11.772       0.112       2.242      19.420        0.09      56611.    0.3677  
        6.99      0.3358      0.5755      0.0639      0.0373       0.015       0.974       0.477      11.527       0.110       2.121      18.767        0.09      56698.    0.3457  
        7.49      0.3597      0.5950      0.0601      0.0363       0.015       0.950       0.449      11.240       0.107       1.996      18.110        0.09      56789.    0.3236  
        7.99      0.3837      0.6114      0.0562      0.0353       0.015       0.922       0.420      10.913       0.104       1.867      17.444        0.09      56884.    0.3014  
        8.49      0.4077      0.6242      0.0522      0.0341       0.014       0.891       0.390      10.545       0.101       1.733      16.764        0.09      56984.    0.2791  
        8.99      0.4317      0.6333      0.0481      0.0328       0.014       0.857       0.359      10.137       0.097       1.597      16.062        0.09      57087.    0.2567  
        9.49      0.4557      0.6381      0.0439      0.0313       0.013       0.819       0.328       9.690       0.093       1.457      15.331        0.09      57195.    0.2340  
        9.99      0.4797      0.6379      0.0396      0.0298       0.012       0.778       0.296       9.205       0.088       1.314      14.561        0.09      57307.    0.2111  
       10.49      0.5036      0.6319      0.0352      0.0281       0.012       0.734       0.263       8.682       0.083       1.170      13.738        0.09      57423.    0.1879  
       10.99      0.5276      0.6190      0.0308      0.0263       0.011       0.687       0.230       8.124       0.078       1.023      12.845        0.09      57544.    0.1643  
       11.49      0.5516      0.5974      0.0264      0.0243       0.010       0.636       0.197       7.530       0.072       0.876      11.857        0.09      57669.    0.1403  
       11.99      0.5756      0.5646      0.0219      0.0223       0.009       0.583       0.163       6.903       0.066       0.727      10.740        0.09      57798.    0.1158  
       12.49      0.5996      0.5172      0.0174      0.0202       0.008       0.528       0.130       6.245       0.060       0.578       9.444        0.09      57932.    0.0908  
       12.99      0.6236      0.4494      0.0130      0.0180       0.007       0.470       0.097       5.559       0.053       0.430       7.891        0.09      58070.    0.0654  
       13.49      0.6475      0.3523      0.0085      0.0157       0.007       0.410       0.064       4.847       0.046       0.283       5.956        0.09      58213.    0.0401  
       13.99      0.6715      0.2099      0.0042      0.0133       0.006       0.348       0.031       4.114       0.039       0.138       3.423        0.09      58360.    0.0161  
       14.49      0.6955     -0.0085     -0.0001      0.0109       0.005       0.284      -0.001       3.363       0.032      -0.004      -0.134        0.09      58509.    0.0000  
                                                                                                                                                                                    
                                                                                                                                                                                    
                                                                                                                                                                                    
         PROP RPM =       2000                                                                                                                                                      
                                                                                                                                                                                    
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach      Reyn       FOM    
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)         -         -          -     
        0.00      0.0000      0.0000      0.1008      0.0363       0.121       3.800       3.010      89.917       0.429      13.390      15.185        0.17     111665.    0.7027  
        1.00      0.0240      0.0648      0.0991      0.0367       0.122       3.842       2.960      90.918       0.434      13.167      14.767        0.17     111744.    0.6776  
        2.00      0.0481      0.1260      0.0973      0.0371       0.123       3.881       2.906      91.828       0.438      12.927      14.355        0.17     111828.    0.6527  
        3.00      0.0721      0.1837      0.0954      0.0374       0.124       3.914       2.848      92.626       0.442      12.670      13.948        0.17     111919.    0.6279  
        4.01      0.0961      0.2379      0.0933      0.0377       0.125       3.943       2.787      93.290       0.445      12.395      13.549        0.17     112016.    0.6032  
        5.01      0.1202      0.2888      0.0911      0.0379       0.126       3.964       2.721      93.797       0.448      12.102      13.157        0.17     112121.    0.5788  
        6.01      0.1442      0.3364      0.0888      0.0380       0.126       3.978       2.651      94.125       0.449      11.789      12.772        0.17     112232.    0.5546  
        7.01      0.1682      0.3809      0.0863      0.0381       0.126       3.983       2.576      94.248       0.450      11.457      12.396        0.17     112351.    0.5306  
        8.01      0.1923      0.4224      0.0836      0.0381       0.126       3.979       2.496      94.144       0.450      11.104      12.027        0.17     112477.    0.5068  
        9.01      0.2163      0.4609      0.0808      0.0379       0.126       3.964       2.412      93.787       0.448      10.729      11.666        0.17     112611.    0.4832  
       10.01      0.2403      0.4966      0.0778      0.0377       0.125       3.937       2.323      93.155       0.445      10.333      11.311        0.18     112753.    0.4598  
       11.02      0.2644      0.5294      0.0746      0.0373       0.124       3.897       2.229      92.221       0.440       9.915      10.963        0.18     112902.    0.4366  
       12.02      0.2884      0.5595      0.0713      0.0368       0.122       3.844       2.130      90.957       0.434       9.474      10.621        0.18     113060.    0.4134  
       13.02      0.3124      0.5869      0.0678      0.0361       0.120       3.776       2.026      89.346       0.427       9.010      10.283        0.18     113226.    0.3904  
       14.02      0.3365      0.6115      0.0642      0.0353       0.117       3.693       1.917      87.383       0.417       8.526       9.949        0.18     113401.    0.3674  
       15.02      0.3605      0.6332      0.0604      0.0344       0.114       3.595       1.804      85.072       0.406       8.022       9.616        0.18     113583.    0.3444  
       16.02      0.3845      0.6520      0.0565      0.0333       0.111       3.483       1.687      82.414       0.393       7.502       9.282        0.18     113774.    0.3215  
       17.02      0.4086      0.6675      0.0524      0.0321       0.106       3.356       1.566      79.415       0.379       6.966       8.945        0.18     113974.    0.2986  
       18.02      0.4326      0.6796      0.0483      0.0307       0.102       3.215       1.443      76.077       0.363       6.417       8.601        0.18     114182.    0.2755  
       19.03      0.4566      0.6878      0.0441      0.0293       0.097       3.060       1.316      72.405       0.346       5.855       8.246        0.18     114398.    0.2523  
       20.03      0.4807      0.6915      0.0398      0.0276       0.092       2.891       1.188      68.405       0.327       5.283       7.876        0.18     114623.    0.2289  
       21.03      0.5047      0.6898      0.0354      0.0259       0.086       2.708       1.057      64.083       0.306       4.703       7.483        0.18     114857.    0.2052  
       22.03      0.5287      0.6817      0.0310      0.0240       0.080       2.512       0.925      59.449       0.284       4.115       7.059        0.18     115099.    0.1811  
       23.03      0.5528      0.6654      0.0265      0.0220       0.073       2.304       0.792      54.513       0.260       3.523       6.590        0.18     115350.    0.1564  
       24.03      0.5768      0.6381      0.0220      0.0199       0.066       2.083       0.658      49.292       0.235       2.928       6.057        0.18     115610.    0.1311  
       25.03      0.6008      0.5960      0.0176      0.0177       0.059       1.851       0.524      43.803       0.209       2.333       5.430        0.18     115879.    0.1049  
       26.04      0.6249      0.5319      0.0131      0.0154       0.051       1.609       0.391      38.070       0.182       1.740       4.660        0.18     116156.    0.0777  
       27.04      0.6489      0.4335      0.0087      0.0130       0.043       1.358       0.259      32.122       0.153       1.152       3.657        0.18     116442.    0.0496  
       28.04      0.6729      0.2763      0.0043      0.0105       0.035       1.098       0.129      25.991       0.124       0.573       2.248        0.18     116737.    0.0215  
       29.04      0.6969      0.0026      0.0000      0.0080       0.026       0.832       0.001      19.697       0.094       0.004       0.021        0.18     117035.    0.0000  
                                                                                                                                                                                    
                                                                                                                                                                                    
                                                                                                                                                                                    
         PROP RPM =       3000                                                                                                                                                      
                                                                                                                                                                                    
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach      Reyn       FOM    
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)         -         -          -     
        0.00      0.0000      0.0000      0.1014      0.0355       0.398       8.356       6.810     296.588       0.944      30.289      10.414        0.26     167491.    0.7248  
        1.51      0.0241      0.0668      0.0997      0.0359       0.402       8.455       6.696     300.093       0.955      29.786      10.121        0.26     167609.    0.6986  
        3.01      0.0482      0.1298      0.0979      0.0363       0.407       8.545       6.575     303.292       0.965      29.245       9.833        0.26     167737.    0.6725  
        4.52      0.0722      0.1890      0.0959      0.0367       0.410       8.624       6.445     306.108       0.974      28.666       9.549        0.26     167873.    0.6466  
        6.02      0.0963      0.2447      0.0938      0.0369       0.414       8.691       6.305     308.465       0.982      28.045       9.271        0.26     168020.    0.6209  
        7.53      0.1204      0.2969      0.0916      0.0372       0.416       8.742       6.156     310.285       0.988      27.383       8.999        0.26     168178.    0.5955  
        9.03      0.1445      0.3457      0.0893      0.0373       0.418       8.776       5.997     311.486       0.991      26.676       8.733        0.26     168345.    0.5704  
       10.54      0.1686      0.3913      0.0867      0.0374       0.418       8.790       5.828     311.986       0.993      25.923       8.473        0.26     168524.    0.5456  
       12.04      0.1926      0.4339      0.0841      0.0373       0.418       8.782       5.648     311.702       0.992      25.124       8.219        0.26     168715.    0.5210  
       13.55      0.2167      0.4734      0.0812      0.0372       0.416       8.749       5.458     310.549       0.989      24.276       7.971        0.26     168916.    0.4967  
       15.05      0.2408      0.5100      0.0782      0.0369       0.414       8.690       5.256     308.445       0.982      23.379       7.729        0.26     169130.    0.4726  
       16.56      0.2649      0.5438      0.0751      0.0366       0.409       8.602       5.043     305.299       0.972      22.432       7.492        0.26     169356.    0.4488  
       18.06      0.2890      0.5749      0.0717      0.0360       0.404       8.481       4.818     301.012       0.958      21.432       7.260        0.26     169593.    0.4251  
       19.57      0.3131      0.6032      0.0682      0.0354       0.396       8.326       4.582     295.523       0.941      20.381       7.032        0.26     169844.    0.4015  
       21.07      0.3371      0.6289      0.0645      0.0346       0.387       8.137       4.335     288.815       0.919      19.282       6.808        0.26     170106.    0.3780  
       22.58      0.3612      0.6518      0.0607      0.0336       0.377       7.914       4.078     280.895       0.894      18.141       6.585        0.26     170382.    0.3547  
       24.08      0.3853      0.6718      0.0568      0.0325       0.364       7.657       3.813     271.770       0.865      16.960       6.364        0.26     170670.    0.3314  
