         9.3x3                    (93x3.dat)                                                                                                                                        
         v2022-0915                                                                                                                                                                 
         Simulation Date: 09/22/2022                                                                                                                                                
                                                                                                                                                                                    
         AIRFOIL AERO DATA GENERATED USING:  POLAR DIAGRAMS                                                                                                                         
                                                                                                                                                                                    
         ====== PERFORMANCE DATA (versus advance ratio and MPH) ======                                                                                                              
                                                                                                                                                                                    
         DEFINITIONS:                                                                                                                                                               
         J=V/nD (advance ratio)                                                                                                                                                     
         Ct=T/(rho * n**2 * D**4) (thrust coef.)                                                                                                                                    
         Cp=P/(rho * n**3 * D**5) (power coef.)                                                                                                                                     
         Pe=Ct*J/Cp (efficiency)                                                                                                                                                    
         V  (model speed in MPH)                                                                                                                                                    
         Mach (at prop tip)                                                                                                                                                         
         Reyn (at 75% of span)                                                                                                                                                      
         FOM (Figure of Merit)                                                                                                                                                      
                                                                                                                                                                                    
                                                                                                                                                                                    
         PROP RPM =       1000                                                                                                                                                      
                                                                                                                                                                                    
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach      Reyn       FOM    
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)         -         -          -     
        0.00      0.0000      0.0000      0.0729      0.0428       0.000       0.015       0.017       0.179       0.002       0.077      44.146        0.04      10960.    0.3673  
        0.15      0.0167      0.0278      0.0713      0.0428       0.000       0.015       0.017       0.179       0.002       0.076      43.194        0.04      10965.    0.3554  
        0.29      0.0334      0.0544      0.0696      0.0427       0.000       0.015       0.017       0.178       0.002       0.074      42.219        0.04      10970.    0.3432  
        0.44      0.0500      0.0796      0.0679      0.0426       0.000       0.015       0.016       0.178       0.002       0.072      41.222        0.04      10975.    0.3308  
        0.59      0.0667      0.1036      0.0660      0.0425       0.000       0.015       0.016       0.178       0.002       0.070      40.201        0.04      10981.    0.3182  
        0.73      0.0834      0.1261      0.0641      0.0424       0.000       0.015       0.015       0.177       0.002       0.068      39.158        0.04      10987.    0.3055  
        0.88      0.1001      0.1472      0.0622      0.0423       0.000       0.015       0.015       0.176       0.002       0.066      38.090        0.04      10993.    0.2925  
        1.03      0.1168      0.1668      0.0601      0.0421       0.000       0.015       0.014       0.176       0.002       0.064      36.997        0.04      11000.    0.2794  
        1.18      0.1334      0.1848      0.0580      0.0419       0.000       0.015       0.014       0.175       0.002       0.062      35.878        0.04      11007.    0.2662  
        1.32      0.1501      0.2013      0.0558      0.0416       0.000       0.015       0.013       0.174       0.002       0.059      34.730        0.04      11014.    0.2528  
        1.47      0.1668      0.2161      0.0536      0.0414       0.000       0.015       0.013       0.173       0.002       0.057      33.554        0.04      11022.    0.2393  
        1.62      0.1835      0.2291      0.0513      0.0411       0.000       0.014       0.012       0.172       0.002       0.054      32.346        0.04      11029.    0.2257  
        1.76      0.2002      0.2404      0.0490      0.0408       0.000       0.014       0.012       0.170       0.002       0.052      31.105        0.04      11038.    0.2120  
        1.91      0.2168      0.2497      0.0465      0.0404       0.000       0.014       0.011       0.169       0.002       0.049      29.829        0.04      11046.    0.1982  
        2.06      0.2335      0.2571      0.0441      0.0400       0.000       0.014       0.011       0.167       0.002       0.047      28.515        0.04      11055.    0.1844  
        2.20      0.2502      0.2624      0.0415      0.0396       0.000       0.014       0.010       0.165       0.002       0.044      27.161        0.04      11064.    0.1705  
