         9x4.5E                   (9x45E.dat)                                                                                                                                       
         v2022-0915                                                                                                                                                                 
         Simulation Date: 09/22/2022                                                                                                                                                
                                                                                                                                                                                    
         AIRFOIL AERO DATA GENERATED USING:  POLAR DIAGRAMS                                                                                                                         
                                                                                                                                                                                    
         ====== PERFORMANCE DATA (versus advance ratio and MPH) ======                                                                                                              
                                                                                                                                                                                    
         DEFINITIONS:                                                                                                                                                               
         J=V/nD (advance ratio)                                                                                                                                                     
         Ct=T/(rho * n**2 * D**4) (thrust coef.)                                                                                                                                    
         Cp=P/(rho * n**3 * D**5) (power coef.)                                                                                                                                     
         Pe=Ct*J/Cp (efficiency)                                                                                                                                                    
         V  (model speed in MPH)                                                                                                                                                    
         Mach (at prop tip)                                                                                                                                                         
         Reyn (at 75% of span)                                                                                                                                                      
         FOM (Figure of Merit)                                                                                                                                                      
                                                                                                                                                                                    
                                                                                                                                                                                    
         PROP RPM =       1000                                                                                                                                                      
                                                                                                                                                                                    
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach      Reyn       FOM    
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)         -         -          -     
        0.00      0.0000      0.0000      0.1083      0.0537       0.000       0.016       0.023       0.190       0.002       0.101      53.954        0.04      10696.    0.5294  
        0.19      0.0217      0.0429      0.1063      0.0538       0.000       0.016       0.022       0.191       0.002       0.099      52.867        0.04      10704.    0.5139  
        0.37      0.0435      0.0840      0.1042      0.0539       0.000       0.016       0.022       0.191       0.002       0.097      51.765        0.04      10712.    0.4981  
        0.56      0.0652      0.1234      0.1019      0.0539       0.000       0.016       0.021       0.191       0.002       0.095      50.651        0.04      10720.    0.4821  
        0.74      0.0869      0.1608      0.0995      0.0538       0.000       0.016       0.021       0.191       0.002       0.093      49.524        0.04      10729.    0.4658  
        0.93      0.1086      0.1964      0.0970      0.0537       0.000       0.016       0.020       0.190       0.002       0.090      48.382        0.04      10739.    0.4493  
        1.11      0.1304      0.2300      0.0944      0.0535       0.000       0.016       0.020       0.190       0.002       0.088      47.225        0.04      10749.    0.4325  
        1.30      0.1521      0.2617      0.0916      0.0532       0.000       0.016       0.019       0.189       0.002       0.085      46.050        0.04      10759.    0.4155  
        1.48      0.1738      0.2913      0.0887      0.0529       0.000       0.016       0.019       0.187       0.002       0.082      44.855        0.04      10770.    0.3982  
        1.67      0.1955      0.3188      0.0856      0.0525       0.000       0.016       0.018       0.186       0.002       0.080      43.638        0.04      10782.    0.3806  
        1.85      0.2173      0.3442      0.0824      0.0520       0.000       0.016       0.017       0.184       0.002       0.077      42.394        0.04      10795.    0.3628  
        2.04      0.2390      0.3672      0.0791      0.0515       0.000       0.015       0.017       0.182       0.002       0.074      41.119        0.04      10807.    0.3447  
        2.22      0.2607      0.3878      0.0756      0.0508       0.000       0.015       0.016       0.180       0.002       0.070      39.808        0.04      10821.    0.3263  
        2.41      0.2825      0.4058      0.0720      0.0501       0.000       0.015       0.015       0.177       0.002       0.067      38.454        0.04      10835.    0.3075  
        2.59      0.3042      0.4211      0.0682      0.0492       0.000       0.015       0.014       0.174       0.002       0.063      37.049        0.04      10850.    0.2884  
        2.78      0.3259      0.4333      0.0643      0.0483       0.000       0.014       0.013       0.171       0.002       0.060      35.586        0.04      10865.    0.2689  
        2.96      0.3476      0.4423      0.0602      0.0473       0.000       0.014       0.013       0.168       0.002       0.056      34.056        0.04      10881.    0.2491  
        3.15      0.3694      0.4478      0.0560      0.0462       0.000       0.014       0.012       0.164       0.002       0.052      32.450        0.04      10898.    0.2290  
        3.33      0.3911      0.4494      0.0518      0.0451       0.000       0.013       0.011       0.160       0.002       0.048      30.756        0.04      10915.    0.2086  
        3.52      0.4128      0.4467      0.0474      0.0438       0.000       0.013       0.010       0.155       0.001       0.044      28.962        0.04      10933.    0.1880  
        3.70      0.4345      0.4392      0.0429      0.0425       0.000       0.013       0.009       0.151       0.001       0.040      27.052        0.04      10952.    0.1671  
        3.89      0.4563      0.4264      0.0384      0.0411       0.000       0.012       0.008       0.146       0.001       0.036      25.011        0.04      10971.    0.1461  
