         12x12                    (12x12.dat)                                                                                                                                       
         v2022-0915                                                                                                                                                                 
         Simulation Date: 09/22/2022                                                                                                                                                
                                                                                                                                                                                    
         AIRFOIL AERO DATA GENERATED USING:  POLAR DIAGRAMS                                                                                                                         
                                                                                                                                                                                    
         ====== PERFORMANCE DATA (versus advance ratio and MPH) ======                                                                                                              
                                                                                                                                                                                    
         DEFINITIONS:                                                                                                                                                               
         J=V/nD (advance ratio)                                                                                                                                                     
         Ct=T/(rho * n**2 * D**4) (thrust coef.)                                                                                                                                    
         Cp=P/(rho * n**3 * D**5) (power coef.)                                                                                                                                     
         Pe=Ct*J/Cp (efficiency)                                                                                                                                                    
         V  (model speed in MPH)                                                                                                                                                    
         Mach (at prop tip)                                                                                                                                                         
         Reyn (at 75% of span)                                                                                                                                                      
         FOM (Figure of Merit)                                                                                                                                                      
                                                                                                                                                                                    
                                                                                                                                                                                    
         PROP RPM =       1000                                                                                                                                                      
                                                                                                                                                                                    
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach      Reyn       FOM    
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)         -         -          -     
        0.00      0.0000      0.0000      0.1275      0.0787       0.002       0.099       0.084       1.176       0.011       0.375      32.492        0.05      18504.    0.4611  
        0.45      0.0399      0.0631      0.1269      0.0803       0.002       0.101       0.084       1.199       0.011       0.373      31.732        0.05      18524.    0.4493  
        0.91      0.0799      0.1231      0.1263      0.0819       0.002       0.103       0.083       1.223       0.012       0.371      30.936        0.05      18548.    0.4370  
        1.36      0.1198      0.1797      0.1256      0.0837       0.002       0.106       0.083       1.250       0.012       0.369      30.111        0.05      18575.    0.4241  
        1.82      0.1597      0.2329      0.1247      0.0855       0.002       0.108       0.082       1.277       0.012       0.367      29.266        0.05      18605.    0.4108  
        2.27      0.1997      0.2826      0.1237      0.0874       0.002       0.110       0.082       1.305       0.012       0.364      28.406        0.05      18640.    0.3972  
        2.72      0.2396      0.3288      0.1225      0.0893       0.002       0.113       0.081       1.334       0.013       0.360      27.542        0.05      18678.    0.3832  
        3.18      0.2795      0.3715      0.1211      0.0911       0.002       0.115       0.080       1.361       0.013       0.356      26.679        0.05      18720.    0.3691  
        3.63      0.3195      0.4110      0.1195      0.0929       0.002       0.117       0.079       1.386       0.013       0.351      25.824        0.05      18767.    0.3548  
        4.08      0.3594      0.4473      0.1175      0.0944       0.002       0.119       0.078       1.409       0.013       0.345      24.981        0.05      18818.    0.3403  
        4.54      0.3994      0.4805      0.1151      0.0957       0.002       0.121       0.076       1.429       0.014       0.338      24.153        0.05      18874.    0.3257  
        4.99      0.4393      0.5108      0.1124      0.0966       0.002       0.122       0.074       1.443       0.014       0.330      23.341        0.05      18934.    0.3110  
        5.45      0.4792      0.5383      0.1092      0.0972       0.002       0.123       0.072       1.452       0.014       0.321      22.547        0.05      18998.    0.2962  
        5.90      0.5192      0.5630      0.1056      0.0974       0.002       0.123       0.070       1.454       0.014       0.310      21.768        0.05      19067.    0.2811  
        6.35      0.5591      0.5850      0.1014      0.0970       0.002       0.122       0.067       1.448       0.014       0.298      21.003        0.05      19141.    0.2659  
        6.81      0.5990      0.6042      0.0968      0.0960       0.002       0.121       0.064       1.433       0.014       0.284      20.247        0.05      19219.    0.2504  
        7.26      0.6390      0.6206      0.0916      0.0943       0.002       0.119       0.061       1.408       0.013       0.269      19.496        0.05      19301.    0.2345  
        7.71      0.6789      0.6340      0.0859      0.0920       0.002       0.116       0.057       1.374       0.013       0.253      18.745        0.05      19388.    0.2184  
        8.17      0.7188      0.6441      0.0798      0.0891       0.002       0.112       0.053       1.330       0.013       0.235      17.986        0.05      19479.    0.2020  
        8.62      0.7588      0.6505      0.0734      0.0856       0.002       0.108       0.048       1.278       0.012       0.216      17.209        0.05      19574.    0.1853  
        9.08      0.7987      0.6526      0.0667      0.0816       0.002       0.103       0.044       1.218       0.012       0.196      16.401        0.05      19673.    0.1683  
        9.53      0.8386      0.6496      0.0597      0.0771       0.002       0.097       0.039       1.152       0.011       0.176      15.547        0.05      19776.    0.1511  
        9.98      0.8786      0.6402      0.0526      0.0722       0.001       0.091       0.035       1.078       0.010       0.155      14.627        0.05      19883.    0.1334  
       10.44      0.9185      0.6229      0.0454      0.0669       0.001       0.084       0.030       0.999       0.010       0.133      13.613        0.05      19994.    0.1153  
       10.89      0.9584      0.5952      0.0380      0.0612       0.001       0.077       0.025       0.914       0.009       0.112      12.465        0.05      20108.    0.0966  
       11.35      0.9984      0.5531      0.0305      0.0551       0.001       0.070       0.020       0.823       0.008       0.090      11.121        0.05      20227.    0.0772  
       11.80      1.0383      0.4905      0.0230      0.0486       0.001       0.061       0.015       0.726       0.007       0.068       9.483        0.05      20349.    0.0571  
       12.25      1.0782      0.3966      0.0154      0.0418       0.001       0.053       0.010       0.625       0.006       0.045       7.384        0.05      20475.    0.0364  
       12.71      1.1182      0.2510      0.0078      0.0347       0.001       0.044       0.005       0.519       0.005       0.023       4.505        0.05      20604.    0.0158  
       13.16      1.1581      0.0097      0.0002      0.0273       0.001       0.035       0.000       0.408       0.004       0.001       0.168        0.05      20737.    0.0001  
                                                                                                                                                                                    
                                                                                                                                                                                    
                                                                                                                                                                                    
         PROP RPM =       2000                                                                                                                                                      
                                                                                                                                                                                    
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach      Reyn       FOM    
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)         -         -          -     
