         7x5E                     (7x5E.dat)                                                                                                                                        
         v2022-0915                                                                                                                                                                 
         Simulation Date: 09/22/2022                                                                                                                                                
                                                                                                                                                                                    
         AIRFOIL AERO DATA GENERATED USING:  POLAR DIAGRAMS                                                                                                                         
                                                                                                                                                                                    
         ====== PERFORMANCE DATA (versus advance ratio and MPH) ======                                                                                                              
                                                                                                                                                                                    
         DEFINITIONS:                                                                                                                                                               
         J=V/nD (advance ratio)                                                                                                                                                     
         Ct=T/(rho * n**2 * D**4) (thrust coef.)                                                                                                                                    
         Cp=P/(rho * n**3 * D**5) (power coef.)                                                                                                                                     
         Pe=Ct*J/Cp (efficiency)                                                                                                                                                    
         V  (model speed in MPH)                                                                                                                                                    
         Mach (at prop tip)                                                                                                                                                         
         Reyn (at 75% of span)                                                                                                                                                      
         FOM (Figure of Merit)                                                                                                                                                      
                                                                                                                                                                                    
                                                                                                                                                                                    
         PROP RPM =       1000                                                                                                                                                      
                                                                                                                                                                                    
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach      Reyn       FOM    
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)         -         -          -     
        0.00      0.0000      0.0000      0.1379      0.0824       0.000       0.007       0.011       0.083       0.001       0.047      57.571        0.03       6612.    0.4957  
        0.19      0.0289      0.0474      0.1363      0.0831       0.000       0.007       0.010       0.084       0.001       0.046      56.429        0.03       6618.    0.4831  
        0.38      0.0578      0.0929      0.1346      0.0838       0.000       0.007       0.010       0.085       0.001       0.046      55.274        0.03       6625.    0.4702  
        0.57      0.0867      0.1364      0.1327      0.0844       0.000       0.007       0.010       0.085       0.001       0.045      54.112        0.03       6632.    0.4571  
        0.77      0.1156      0.1779      0.1307      0.0849       0.000       0.007       0.010       0.086       0.001       0.044      52.945        0.03       6640.    0.4437  
        0.96      0.1445      0.2175      0.1284      0.0853       0.000       0.007       0.010       0.086       0.001       0.044      51.776        0.03       6649.    0.4301  
        1.15      0.1734      0.2551      0.1259      0.0856       0.000       0.007       0.010       0.086       0.001       0.043      50.607        0.03       6658.    0.4163  
        1.34      0.2023      0.2907      0.1231      0.0857       0.000       0.007       0.009       0.086       0.001       0.042      49.438        0.03       6668.    0.4023  
        1.53      0.2313      0.3244      0.1202      0.0857       0.000       0.007       0.009       0.086       0.001       0.041      48.270        0.03       6679.    0.3880  
        1.72      0.2602      0.3561      0.1169      0.0854       0.000       0.007       0.009       0.086       0.001       0.040      47.100        0.03       6691.    0.3735  
        1.92      0.2891      0.3858      0.1134      0.0850       0.000       0.007       0.009       0.086       0.001       0.039      45.925        0.03       6703.    0.3586  
        2.11      0.3180      0.4134      0.1097      0.0843       0.000       0.007       0.008       0.085       0.001       0.037      44.740        0.03       6716.    0.3435  
        2.30      0.3469      0.4389      0.1056      0.0835       0.000       0.007       0.008       0.084       0.001       0.036      43.538        0.03       6730.    0.3280  
        2.49      0.3758      0.4621      0.1013      0.0824       0.000       0.007       0.008       0.083       0.001       0.034      42.310        0.03       6744.    0.3122  
        2.68      0.4047      0.4827      0.0966      0.0810       0.000       0.007       0.007       0.082       0.001       0.033      41.047        0.03       6760.    0.2959  
        2.87      0.4336      0.5007      0.0917      0.0795       0.000       0.007       0.007       0.080       0.001       0.031      39.735        0.03       6776.    0.2791  
        3.07      0.4625      0.5156      0.0866      0.0777       0.000       0.007       0.007       0.078       0.001       0.029      38.360        0.03       6792.    0.2617  
        3.26      0.4914      0.5270      0.0811      0.0756       0.000       0.006       0.006       0.076       0.001       0.028      36.904        0.03       6810.    0.2437  
        3.45      0.5203      0.5345      0.0754      0.0734       0.000       0.006       0.006       0.074       0.001       0.026      35.349        0.03       6828.    0.2250  
        3.64      0.5492      0.5374      0.0694      0.0709       0.000       0.006       0.005       0.072       0.001       0.024      33.673        0.03       6847.    0.2057  
        3.83      0.5781      0.5351      0.0632      0.0683       0.000       0.006       0.005       0.069       0.001       0.022      31.852        0.03       6867.    0.1857  
        4.02      0.6070      0.5268      0.0569      0.0656       0.000       0.006       0.004       0.066       0.001       0.019      29.861        0.03       6887.    0.1652  
        4.22      0.6359      0.5113      0.0504      0.0627       0.000       0.005       0.004       0.063       0.001       0.017      27.667        0.03       6908.    0.1440  
        4.41      0.6649      0.4875      0.0438      0.0597       0.000       0.005       0.003       0.060       0.001       0.015      25.232        0.03       6930.    0.1224  
        4.60      0.6938      0.4538      0.0370      0.0566       0.000       0.005       0.003       0.057       0.001       0.013      22.511        0.03       6952.    0.1004  
        4.79      0.7227      0.4085      0.0302      0.0534       0.000       0.005       0.002       0.054       0.001       0.010      19.449        0.03       6976.    0.0783  
        4.98      0.7516      0.3489      0.0232      0.0501       0.000       0.004       0.002       0.050       0.000       0.008      15.977        0.03       7000.    0.0565  
        5.17      0.7805      0.2723      0.0163      0.0467       0.000       0.004       0.001       0.047       0.000       0.006      12.006        0.03       7024.    0.0355  
        5.37      0.8094      0.1746      0.0093      0.0432       0.000       0.004       0.001       0.044       0.000       0.003       7.424        0.03       7050.    0.0166  
        5.56      0.8383      0.0508      0.0024      0.0398       0.000       0.003       0.000       0.040       0.000       0.001       2.087        0.03       7076.    0.0024  
                                                                                                                                                                                    
                                                                                                                                                                                    
                                                                                                                                                                                    
         PROP RPM =       2000                                                                                                                                                      
                                                                                                                                                                                    
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach      Reyn       FOM    
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)         -         -          -     
        0.00      0.0000      0.0000      0.1385      0.0742       0.001       0.025       0.042       0.599       0.003       0.189      32.128        0.06      13224.    0.5546  
        0.39      0.0294      0.0537      0.1370      0.0750       0.001       0.026       0.042       0.605       0.003       0.186      31.407        0.06      13237.    0.5391  
        0.78      0.0588      0.1049      0.1352      0.0758       0.001       0.026       0.041       0.612       0.003       0.184      30.684        0.06      13250.    0.5233  
        1.17      0.0883      0.1537      0.1333      0.0766       0.001       0.026       0.041       0.618       0.003       0.182      29.960        0.06      13266.    0.5073  
