         5.7x3                    (57x3.dat)                                                                                                                                        
         v2022-0915                                                                                                                                                                 
         Simulation Date: 09/22/2022                                                                                                                                                
                                                                                                                                                                                    
         AIRFOIL AERO DATA GENERATED USING:  POLAR DIAGRAMS                                                                                                                         
                                                                                                                                                                                    
         ====== PERFORMANCE DATA (versus advance ratio and MPH) ======                                                                                                              
                                                                                                                                                                                    
         DEFINITIONS:                                                                                                                                                               
         J=V/nD (advance ratio)                                                                                                                                                     
         Ct=T/(rho * n**2 * D**4) (thrust coef.)                                                                                                                                    
         Cp=P/(rho * n**3 * D**5) (power coef.)                                                                                                                                     
         Pe=Ct*J/Cp (efficiency)                                                                                                                                                    
         V  (model speed in MPH)                                                                                                                                                    
         Mach (at prop tip)                                                                                                                                                         
         Reyn (at 75% of span)                                                                                                                                                      
         FOM (Figure of Merit)                                                                                                                                                      
                                                                                                                                                                                    
                                                                                                                                                                                    
         PROP RPM =       1000                                                                                                                                                      
                                                                                                                                                                                    
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach      Reyn       FOM    
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)         -         -          -     
        0.00      0.0000      0.0000      0.0976      0.0776       0.000       0.002       0.003       0.028       0.000       0.015      53.170        0.02       4058.    0.3136  
        0.11      0.0209      0.0258      0.0959      0.0775       0.000       0.002       0.003       0.028       0.000       0.014      52.272        0.02       4060.    0.3056  
        0.23      0.0418      0.0508      0.0941      0.0775       0.000       0.002       0.003       0.028       0.000       0.014      51.343        0.02       4063.    0.2974  
        0.34      0.0627      0.0747      0.0922      0.0774       0.000       0.002       0.003       0.028       0.000       0.014      50.383        0.02       4066.    0.2889  
        0.45      0.0835      0.0976      0.0902      0.0772       0.000       0.002       0.003       0.028       0.000       0.014      49.391        0.02       4069.    0.2801  
        0.56      0.1044      0.1195      0.0881      0.0770       0.000       0.002       0.003       0.028       0.000       0.013      48.365        0.02       4072.    0.2711  
        0.68      0.1253      0.1403      0.0859      0.0768       0.000       0.002       0.003       0.028       0.000       0.013      47.305        0.02       4076.    0.2618  
        0.79      0.1462      0.1599      0.0836      0.0765       0.000       0.002       0.003       0.028       0.000       0.013      46.208        0.02       4079.    0.2523  
        0.90      0.1671      0.1782      0.0812      0.0761       0.000       0.002       0.003       0.027       0.000       0.012      45.073        0.02       4083.    0.2424  
        1.01      0.1880      0.1953      0.0786      0.0757       0.000       0.002       0.003       0.027       0.000       0.012      43.896        0.02       4087.    0.2324  
        1.13      0.2089      0.2109      0.0759      0.0752       0.000       0.002       0.003       0.027       0.000       0.011      42.675        0.02       4091.    0.2220  
        1.24      0.2298      0.2251      0.0731      0.0746       0.000       0.002       0.002       0.027       0.000       0.011      41.407        0.02       4096.    0.2114  
