         26x15E                   (26x15E.dat)                                                                                                                                      
         v2022-0915                                                                                                                                                                 
         Simulation Date: 09/22/2022                                                                                                                                                
                                                                                                                                                                                    
         AIRFOIL AERO DATA GENERATED USING:  POLAR DIAGRAMS                                                                                                                         
                                                                                                                                                                                    
         ====== PERFORMANCE DATA (versus advance ratio and MPH) ======                                                                                                              
                                                                                                                                                                                    
         DEFINITIONS:                                                                                                                                                               
         J=V/nD (advance ratio)                                                                                                                                                     
         Ct=T/(rho * n**2 * D**4) (thrust coef.)                                                                                                                                    
         Cp=P/(rho * n**3 * D**5) (power coef.)                                                                                                                                     
         Pe=Ct*J/Cp (efficiency)                                                                                                                                                    
         V  (model speed in MPH)                                                                                                                                                    
         Mach (at prop tip)                                                                                                                                                         
         Reyn (at 75% of span)                                                                                                                                                      
         FOM (Figure of Merit)                                                                                                                                                      
                                                                                                                                                                                    
                                                                                                                                                                                    
         PROP RPM =       1000                                                                                                                                                      
                                                                                                                                                                                    
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach      Reyn       FOM    
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)         -         -          -     
        0.00      0.0000      0.0000      0.0898      0.0325       0.031       1.957       1.307      23.155       0.221       5.816      25.611        0.10      61813.    0.6609  
        0.62      0.0250      0.0672      0.0885      0.0330       0.032       1.987       1.289      23.504       0.224       5.733      24.873        0.10      61854.    0.6373  
        1.23      0.0501      0.1305      0.0871      0.0334       0.032       2.015       1.269      23.838       0.228       5.643      24.141        0.10      61899.    0.6137  
        1.85      0.0751      0.1899      0.0856      0.0339       0.032       2.041       1.247      24.150       0.231       5.546      23.417        0.10      61947.    0.5901  
        2.47      0.1002      0.2454      0.0840      0.0343       0.033       2.065       1.223      24.433       0.233       5.440      22.704        0.10      62000.    0.5666  
        3.08      0.1252      0.2973      0.0822      0.0346       0.033       2.086       1.197      24.680       0.236       5.325      22.002        0.10      62057.    0.5433  
        3.70      0.1502      0.3456      0.0803      0.0349       0.033       2.103       1.169      24.883       0.238       5.201      21.314        0.10      62119.    0.5201  
        4.32      0.1753      0.3905      0.0782      0.0351       0.034       2.116       1.139      25.034       0.239       5.067      20.641        0.10      62185.    0.4972  
        4.93      0.2003      0.4320      0.0760      0.0352       0.034       2.124       1.107      25.126       0.240       4.924      19.982        0.10      62256.    0.4744  
