         12x5.8SF                 (12x58SF.dat)                                                                                                                                     
         v2022-0915                                                                                                                                                                 
         Simulation Date: 09/22/2022                                                                                                                                                
                                                                                                                                                                                    
         AIRFOIL AERO DATA GENERATED USING:  POLAR DIAGRAMS                                                                                                                         
                                                                                                                                                                                    
         ====== PERFORMANCE DATA (versus advance ratio and MPH) ======                                                                                                              
                                                                                                                                                                                    
         DEFINITIONS:                                                                                                                                                               
         J=V/nD (advance ratio)                                                                                                                                                     
         Ct=T/(rho * n**2 * D**4) (thrust coef.)                                                                                                                                    
         Cp=P/(rho * n**3 * D**5) (power coef.)                                                                                                                                     
         Pe=Ct*J/Cp (efficiency)                                                                                                                                                    
         V  (model speed in MPH)                                                                                                                                                    
         Mach (at prop tip)                                                                                                                                                         
         Reyn (at 75% of span)                                                                                                                                                      
         FOM (Figure of Merit)                                                                                                                                                      
                                                                                                                                                                                    
                                                                                                                                                                                    
         PROP RPM =       1000                                                                                                                                                      
                                                                                                                                                                                    
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach      Reyn       FOM    
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)         -         -          -     
        0.00      0.0000      0.0000      0.1049      0.0379       0.001       0.048       0.069       0.566       0.005       0.308      55.558        0.05      15213.    0.7152  
        0.25      0.0221      0.0597      0.1032      0.0382       0.001       0.048       0.068       0.570       0.005       0.303      54.203        0.05      15224.    0.6920  
        0.50      0.0442      0.1164      0.1013      0.0385       0.001       0.049       0.067       0.574       0.005       0.298      52.860        0.05      15235.    0.6688  
        0.75      0.0663      0.1702      0.0993      0.0387       0.001       0.049       0.066       0.578       0.006       0.292      51.532        0.05      15246.    0.6455  
        1.00      0.0884      0.2212      0.0971      0.0388       0.001       0.049       0.064       0.580       0.006       0.286      50.219        0.05      15259.    0.6222  
        1.26      0.1105      0.2693      0.0948      0.0389       0.001       0.049       0.063       0.581       0.006       0.279      48.919        0.05      15273.    0.5988  
        1.51      0.1326      0.3147      0.0924      0.0389       0.001       0.049       0.061       0.581       0.006       0.271      47.631        0.05      15287.    0.5754  
        1.76      0.1547      0.3572      0.0897      0.0388       0.001       0.049       0.059       0.580       0.006       0.264      46.354        0.05      15302.    0.5519  
        2.01      0.1768      0.3971      0.0869      0.0387       0.001       0.049       0.057       0.578       0.006       0.255      45.083        0.05      15318.    0.5282  
        2.26      0.1989      0.4342      0.0839      0.0384       0.001       0.049       0.055       0.574       0.005       0.247      43.815        0.05      15335.    0.5044  
        2.51      0.2210      0.4684      0.0807      0.0381       0.001       0.048       0.053       0.569       0.005       0.237      42.544        0.05      15353.    0.4804  
        2.76      0.2431      0.4997      0.0774      0.0376       0.001       0.047       0.051       0.562       0.005       0.227      41.264        0.05      15372.    0.4562  
        3.01      0.2652      0.5280      0.0738      0.0371       0.001       0.047       0.049       0.554       0.005       0.217      39.967        0.05      15392.    0.4317  
        3.26      0.2873      0.5531      0.0702      0.0364       0.001       0.046       0.046       0.544       0.005       0.206      38.646        0.05      15413.    0.4069  
        3.52      0.3094      0.5748      0.0663      0.0357       0.001       0.045       0.044       0.533       0.005       0.195      37.293        0.05      15434.    0.3818  
        3.77      0.3315      0.5929      0.0624      0.0349       0.001       0.044       0.041       0.521       0.005       0.183      35.901        0.05      15457.    0.3565  
        4.02      0.3536      0.6070      0.0583      0.0340       0.001       0.043       0.039       0.508       0.005       0.171      34.459        0.05      15480.    0.3309  
        4.27      0.3757      0.6168      0.0542      0.0330       0.001       0.042       0.036       0.493       0.005       0.159      32.957        0.05      15505.    0.3049  
        4.52      0.3978      0.6219      0.0499      0.0319       0.001       0.040       0.033       0.477       0.005       0.147      31.380        0.05      15530.    0.2787  
        4.77      0.4199      0.6216      0.0455      0.0308       0.001       0.039       0.030       0.459       0.004       0.134      29.713        0.05      15557.    0.2521  
        5.02      0.4420      0.6152      0.0411      0.0295       0.001       0.037       0.027       0.441       0.004       0.121      27.936        0.05      15584.    0.2251  
        5.27      0.4641      0.6017      0.0366      0.0282       0.001       0.036       0.024       0.421       0.004       0.107      26.025        0.05      15612.    0.1978  
        5.53      0.4862      0.5801      0.0320      0.0268       0.001       0.034       0.021       0.400       0.004       0.094      23.949        0.05      15642.    0.1702  
        5.78      0.5083      0.5488      0.0273      0.0253       0.001       0.032       0.018       0.378       0.004       0.080      21.673        0.05      15672.    0.1424  
        6.03      0.5304      0.5061      0.0227      0.0238       0.000       0.030       0.015       0.355       0.003       0.067      19.153        0.05      15704.    0.1146  
        6.28      0.5525      0.4496      0.0180      0.0221       0.000       0.028       0.012       0.331       0.003       0.053      16.334        0.05      15736.    0.0871  
        6.53      0.5746      0.3760      0.0134      0.0205       0.000       0.026       0.009       0.306       0.003       0.039      13.136        0.05      15770.    0.0604  
        6.78      0.5967      0.2808      0.0088      0.0188       0.000       0.024       0.006       0.280       0.003       0.026       9.445        0.05      15804.    0.0353  
        7.03      0.6188      0.1573      0.0043      0.0170       0.000       0.021       0.003       0.254       0.002       0.013       5.101        0.05      15840.    0.0133  
        7.28      0.6409     -0.0049     -0.0001      0.0152       0.000       0.019       0.000       0.227       0.002       0.000      -0.154        0.05      15875.    0.0000  
                                                                                                                                                                                    
                                                                                                                                                                                    
                                                                                                                                                                                    
         PROP RPM =       2000                                                                                                                                                      
                                                                                                                                                                                    
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach      Reyn       FOM    
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)         -         -          -     
        0.00      0.0000      0.0000      0.1050      0.0371       0.006       0.187       0.278       4.429       0.021       1.235      28.433        0.10      30426.    0.7326  
        0.50      0.0221      0.0611      0.1033      0.0374       0.006       0.189       0.273       4.468       0.021       1.215      27.722        0.10      30447.    0.7084  
        1.01      0.0442      0.1191      0.1015      0.0377       0.006       0.190       0.268       4.502       0.021       1.193      27.020        0.10      30469.    0.6842  
        1.51      0.0664      0.1741      0.0994      0.0379       0.006       0.191       0.263       4.529       0.022       1.169      26.326        0.10      30493.    0.6600  
