         16x14                    (16x14.dat)                                                                                                                                       
         v2022-0915                                                                                                                                                                 
         Simulation Date: 09/22/2022                                                                                                                                                
                                                                                                                                                                                    
         AIRFOIL AERO DATA GENERATED USING:  POLAR DIAGRAMS                                                                                                                         
                                                                                                                                                                                    
         ====== PERFORMANCE DATA (versus advance ratio and MPH) ======                                                                                                              
                                                                                                                                                                                    
         DEFINITIONS:                                                                                                                                                               
         J=V/nD (advance ratio)                                                                                                                                                     
         Ct=T/(rho * n**2 * D**4) (thrust coef.)                                                                                                                                    
         Cp=P/(rho * n**3 * D**5) (power coef.)                                                                                                                                     
         Pe=Ct*J/Cp (efficiency)                                                                                                                                                    
         V  (model speed in MPH)                                                                                                                                                    
         Mach (at prop tip)                                                                                                                                                         
         Reyn (at 75% of span)                                                                                                                                                      
         FOM (Figure of Merit)                                                                                                                                                      
                                                                                                                                                                                    
                                                                                                                                                                                    
         PROP RPM =       1000                                                                                                                                                      
                                                                                                                                                                                    
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach      Reyn       FOM    
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)         -         -          -     
        0.00      0.0000      0.0000      0.1200      0.0620       0.005       0.330       0.251       3.904       0.037       1.115      29.123        0.06      30398.    0.5347  
        0.54      0.0359      0.0676      0.1194      0.0634       0.005       0.337       0.249       3.992       0.038       1.109      28.333        0.06      30428.    0.5189  
        1.09      0.0718      0.1313      0.1187      0.0649       0.005       0.345       0.248       4.085       0.039       1.102      27.522        0.06      30462.    0.5025  
        1.63      0.1078      0.1911      0.1178      0.0664       0.006       0.353       0.246       4.181       0.040       1.095      26.699        0.06      30500.    0.4857  
        2.18      0.1437      0.2469      0.1168      0.0680       0.006       0.362       0.244       4.278       0.041       1.085      25.870        0.06      30543.    0.4687  
        2.72      0.1796      0.2988      0.1157      0.0695       0.006       0.370       0.242       4.375       0.042       1.075      25.042        0.06      30592.    0.4514  
        3.27      0.2155      0.3468      0.1143      0.0710       0.006       0.378       0.239       4.470       0.043       1.062      24.221        0.06      30645.    0.4340  
        3.81      0.2515      0.3911      0.1127      0.0724       0.006       0.385       0.235       4.559       0.044       1.047      23.412        0.06      30704.    0.4165  
        4.35      0.2874      0.4318      0.1108      0.0737       0.006       0.392       0.231       4.639       0.044       1.029      22.619        0.06      30768.    0.3990  
        4.90      0.3233      0.4691      0.1086      0.0748       0.006       0.398       0.227       4.708       0.045       1.009      21.844        0.06      30838.    0.3815  
        5.44      0.3592      0.5032      0.1060      0.0757       0.006       0.403       0.221       4.762       0.045       0.985      21.089        0.06      30914.    0.3639  
        5.99      0.3952      0.5343      0.1031      0.0763       0.006       0.406       0.215       4.798       0.046       0.958      20.355        0.06      30996.    0.3464  
        6.53      0.4311      0.5624      0.0998      0.0765       0.006       0.407       0.208       4.812       0.046       0.927      19.640        0.06      31084.    0.3288  
        7.08      0.4670      0.5876      0.0960      0.0763       0.006       0.406       0.200       4.799       0.046       0.892      18.944        0.06      31178.    0.3110  
        7.62      0.5029      0.6101      0.0917      0.0756       0.006       0.402       0.192       4.758       0.045       0.852      18.264        0.06      31278.    0.2932  
        8.16      0.5388      0.6299      0.0870      0.0745       0.006       0.396       0.182       4.685       0.045       0.809      17.599        0.06      31383.    0.2752  
        8.71      0.5748      0.6469      0.0820      0.0728       0.006       0.387       0.171       4.583       0.044       0.761      16.943        0.06      31494.    0.2571  
        9.25      0.6107      0.6608      0.0766      0.0708       0.006       0.376       0.160       4.452       0.043       0.711      16.291        0.06      31611.    0.2389  
        9.80      0.6466      0.6716      0.0709      0.0683       0.006       0.363       0.148       4.295       0.041       0.659      15.637        0.06      31734.    0.2207  
       10.34      0.6825      0.6788      0.0650      0.0654       0.006       0.348       0.136       4.112       0.039       0.604      14.972        0.06      31862.    0.2023  
       10.89      0.7185      0.6818      0.0589      0.0621       0.005       0.330       0.123       3.906       0.037       0.547      14.286        0.07      31995.    0.1838  
       11.43      0.7544      0.6798      0.0527      0.0584       0.005       0.311       0.110       3.677       0.035       0.489      13.566        0.07      32134.    0.1650  
       11.97      0.7903      0.6718      0.0463      0.0545       0.005       0.290       0.097       3.426       0.033       0.430      12.797        0.07      32278.    0.1459  
       12.52      0.8262      0.6560      0.0398      0.0501       0.004       0.267       0.083       3.154       0.030       0.370      11.954        0.07      32428.    0.1264  
       13.06      0.8622      0.6300      0.0332      0.0455       0.004       0.242       0.069       2.862       0.027       0.309      11.001        0.07      32583.    0.1063  
       13.61      0.8981      0.5896      0.0266      0.0405       0.003       0.216       0.056       2.550       0.024       0.247       9.884        0.07      32743.    0.0854  
       14.15      0.9340      0.5279      0.0199      0.0353       0.003       0.188       0.042       2.219       0.021       0.185       8.509        0.07      32908.    0.0637  
       14.70      0.9699      0.4322      0.0133      0.0297       0.003       0.158       0.028       1.871       0.018       0.123       6.708        0.07      33078.    0.0409  
       15.24      1.0059      0.2768      0.0066      0.0240       0.002       0.127       0.014       1.508       0.014       0.061       4.143        0.07      33253.    0.0178  
       15.78      1.0418     -0.0003      0.0000      0.0180       0.002       0.096       0.000       1.131       0.011       0.000      -0.005        0.07      33432.    0.0000  
                                                                                                                                                                                    
                                                                                                                                                                                    
                                                                                                                                                                                    
         PROP RPM =       2000                                                                                                                                                      
                                                                                                                                                                                    
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach      Reyn       FOM    
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)         -         -          -     
        0.00      0.0000      0.0000      0.1205      0.0565       0.038       1.202       1.006      28.444       0.136       4.477      16.049        0.13      60796.    0.5905  
        1.10      0.0362      0.0748      0.1199      0.0580       0.039       1.233       1.002      29.172       0.139       4.455      15.572        0.13      60856.    0.5715  
        2.19      0.0723      0.1449      0.1192      0.0595       0.040       1.265       0.996      29.940       0.143       4.429      15.085        0.13      60924.    0.5520  
        3.29      0.1085      0.2103      0.1184      0.0611       0.041       1.299       0.989      30.738       0.147       4.399      14.592        0.13      61002.    0.5322  
        4.38      0.1446      0.2709      0.1174      0.0627       0.042       1.333       0.981      31.553       0.151       4.363      14.100        0.13      61089.    0.5121  
        5.48      0.1808      0.3269      0.1163      0.0643       0.043       1.368       0.971      32.367       0.155       4.320      13.611        0.13      61186.    0.4919  
        6.57      0.2169      0.3784      0.1149      0.0659       0.044       1.401       0.960      33.163       0.158       4.270      13.129        0.13      61294.    0.4717  
        7.67      0.2531      0.4256      0.1133      0.0674       0.045       1.433       0.947      33.917       0.162       4.210      12.658        0.13      61412.    0.4516  
        8.76      0.2892      0.4688      0.1114      0.0687       0.046       1.462       0.931      34.605       0.165       4.140      12.199        0.13      61543.    0.4316  
        9.86      0.3254      0.5081      0.1092      0.0699       0.047       1.488       0.912      35.203       0.168       4.058      11.755        0.13      61685.    0.4118  
       10.96      0.3616      0.5440      0.1067      0.0709       0.048       1.508       0.891      35.682       0.170       3.963      11.326        0.13      61838.    0.3921  
       12.05      0.3977      0.5765      0.1037      0.0715       0.048       1.522       0.866      36.012       0.172       3.854      10.912        0.13      62004.    0.3725  
       13.15      0.4339      0.6060      0.1003      0.0718       0.048       1.528       0.838      36.163       0.173       3.729      10.514        0.13      62182.    0.3530  
       14.24      0.4700      0.6325      0.0965      0.0717       0.048       1.526       0.806      36.100       0.172       3.586      10.130        0.13      62372.    0.3336  
       15.34      0.5062      0.6563      0.0922      0.0711       0.048       1.513       0.770      35.799       0.171       3.427       9.760        0.13      62573.    0.3142  
       16.43      0.5423      0.6775      0.0875      0.0700       0.047       1.490       0.731      35.246       0.168       3.250       9.403        0.13      62787.    0.2948  
       17.53      0.5785      0.6960      0.0823      0.0684       0.046       1.456       0.688      34.445       0.164       3.059       9.057        0.13      63012.    0.2754  
       18.63      0.6146      0.7118      0.0769      0.0664       0.045       1.412       0.642      33.409       0.160       2.856       8.718        0.13      63248.    0.2562  
       19.72      0.6508      0.7248      0.0711      0.0639       0.043       1.359       0.594      32.148       0.153       2.643       8.383        0.13      63496.    0.2370  
       20.82      0.6869      0.7346      0.0652      0.0609       0.041       1.296       0.544      30.677       0.146       2.422       8.050        0.13      63755.    0.2178  
       21.91      0.7231      0.7408      0.0590      0.0576       0.039       1.226       0.493      29.004       0.138       2.193       7.712        0.13      64025.    0.1986  
       23.01      0.7593      0.7428      0.0527      0.0539       0.036       1.147       0.441      27.136       0.130       1.960       7.364        0.13      64306.    0.1793  
       24.10      0.7954      0.7395      0.0463      0.0498       0.034       1.060       0.387      25.080       0.120       1.721       6.998        0.13      64598.    0.1596  
       25.20      0.8316      0.7294      0.0398      0.0454       0.031       0.965       0.333      22.842       0.109       1.479       6.603        0.13      64901.    0.1396  
       26.29      0.8677      0.7100      0.0332      0.0406       0.027       0.863       0.277      20.429       0.098       1.234       6.160        0.13      65214.    0.1190  
       27.39      0.9039      0.6771      0.0266      0.0355       0.024       0.754       0.222      17.847       0.085       0.987       5.639        0.13      65538.    0.0974  
       28.49      0.9400      0.6229      0.0199      0.0300       0.020       0.638       0.166      15.105       0.072       0.739       4.988        0.13      65872.    0.0746  
       29.58      0.9762      0.5313      0.0132      0.0243       0.016       0.516       0.110      12.217       0.058       0.491       4.097        0.13      66216.    0.0499  
       30.68      1.0123      0.3642      0.0066      0.0183       0.012       0.389       0.055       9.196       0.044       0.244       2.708        0.13      66570.    0.0233  
       31.77      1.0485     -0.0003      0.0000      0.0120       0.008       0.256       0.000       6.055       0.029       0.000      -0.002        0.13      66930.    0.0000  
                                                                                                                                                                                    
                                                                                                                                                                                    
                                                                                                                                                                                    
         PROP RPM =       3000                                                                                                                                                      
                                                                                                                                                                                    
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach      Reyn       FOM    
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)         -         -          -     
        0.00      0.0000      0.0000      0.1208      0.0543       0.124       2.598       2.270      92.225       0.294      10.096      11.163        0.19      91193.    0.6168  
        1.65      0.0363      0.0782      0.1202      0.0558       0.127       2.669       2.259      94.721       0.302      10.048      10.818        0.19      91283.    0.5963  
