         13x6.5E                  (13x65E.dat)                                                                                                                                      
         v2022-0915                                                                                                                                                                 
         Simulation Date: 09/22/2022                                                                                                                                                
                                                                                                                                                                                    
         AIRFOIL AERO DATA GENERATED USING:  POLAR DIAGRAMS                                                                                                                         
                                                                                                                                                                                    
         ====== PERFORMANCE DATA (versus advance ratio and MPH) ======                                                                                                              
                                                                                                                                                                                    
         DEFINITIONS:                                                                                                                                                               
         J=V/nD (advance ratio)                                                                                                                                                     
         Ct=T/(rho * n**2 * D**4) (thrust coef.)                                                                                                                                    
         Cp=P/(rho * n**3 * D**5) (power coef.)                                                                                                                                     
         Pe=Ct*J/Cp (efficiency)                                                                                                                                                    
         V  (model speed in MPH)                                                                                                                                                    
         Mach (at prop tip)                                                                                                                                                         
         Reyn (at 75% of span)                                                                                                                                                      
         FOM (Figure of Merit)                                                                                                                                                      
                                                                                                                                                                                    
                                                                                                                                                                                    
         PROP RPM =       1000                                                                                                                                                      
                                                                                                                                                                                    
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach      Reyn       FOM    
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)         -         -          -     
        0.00      0.0000      0.0000      0.0889      0.0376       0.001       0.069       0.080       0.822       0.008       0.354      43.969        0.05      16634.    0.5624  
        0.27      0.0219      0.0506      0.0875      0.0379       0.001       0.070       0.078       0.827       0.008       0.349      42.980        0.05      16644.    0.5453  
        0.54      0.0438      0.0989      0.0859      0.0381       0.001       0.070       0.077       0.832       0.008       0.342      41.984        0.05      16655.    0.5278  
        0.81      0.0657      0.1448      0.0842      0.0382       0.001       0.071       0.075       0.835       0.008       0.336      40.983        0.05      16666.    0.5102  
        1.07      0.0876      0.1884      0.0824      0.0384       0.001       0.071       0.074       0.838       0.008       0.329      39.978        0.05      16679.    0.4924  
        1.34      0.1096      0.2295      0.0805      0.0384       0.001       0.071       0.072       0.840       0.008       0.321      38.969        0.05      16693.    0.4744  
        1.61      0.1315      0.2683      0.0785      0.0385       0.001       0.071       0.070       0.841       0.008       0.313      37.958        0.05      16707.    0.4562  
        1.88      0.1534      0.3046      0.0764      0.0384       0.001       0.071       0.068       0.840       0.008       0.304      36.944        0.05      16722.    0.4379  
        2.15      0.1753      0.3386      0.0741      0.0383       0.001       0.071       0.066       0.838       0.008       0.295      35.927        0.05      16738.    0.4194  
        2.42      0.1972      0.3700      0.0716      0.0382       0.001       0.071       0.064       0.834       0.008       0.286      34.904        0.05      16756.    0.4007  
        2.69      0.2191      0.3990      0.0691      0.0379       0.001       0.070       0.062       0.829       0.008       0.275      33.874        0.05      16774.    0.3819  
        2.96      0.2410      0.4255      0.0664      0.0376       0.001       0.069       0.059       0.822       0.008       0.265      32.834        0.05      16793.    0.3629  
        3.22      0.2629      0.4492      0.0635      0.0372       0.001       0.069       0.057       0.813       0.008       0.253      31.780        0.05      16814.    0.3436  
        3.49      0.2849      0.4702      0.0606      0.0367       0.001       0.068       0.054       0.802       0.008       0.241      30.707        0.05      16835.    0.3241  
        3.76      0.3068      0.4883      0.0574      0.0361       0.001       0.067       0.051       0.788       0.008       0.229      29.611        0.05      16857.    0.3044  
        4.03      0.3287      0.5033      0.0542      0.0354       0.001       0.065       0.049       0.773       0.007       0.216      28.482        0.05      16881.    0.2843  
        4.30      0.3506      0.5148      0.0508      0.0346       0.001       0.064       0.045       0.756       0.007       0.202      27.313        0.05      16905.    0.2640  
        4.57      0.3725      0.5226      0.0472      0.0337       0.001       0.062       0.042       0.736       0.007       0.188      26.096        0.05      16931.    0.2433  
        4.84      0.3944      0.5262      0.0436      0.0327       0.001       0.060       0.039       0.714       0.007       0.174      24.818        0.05      16958.    0.2223  
        5.11      0.4163      0.5253      0.0399      0.0316       0.001       0.058       0.036       0.691       0.007       0.159      23.469        0.05      16986.    0.2011  
        5.37      0.4382      0.5191      0.0361      0.0305       0.001       0.056       0.032       0.666       0.006       0.144      22.033        0.05      17015.    0.1795  
        5.64      0.4601      0.5069      0.0322      0.0292       0.001       0.054       0.029       0.639       0.006       0.128      20.493        0.05      17045.    0.1577  
        5.91      0.4821      0.4879      0.0282      0.0279       0.001       0.052       0.025       0.610       0.006       0.113      18.827        0.05      17076.    0.1357  
        6.18      0.5040      0.4608      0.0243      0.0265       0.001       0.049       0.022       0.580       0.006       0.097      17.008        0.05      17109.    0.1136  
        6.45      0.5259      0.4242      0.0202      0.0251       0.001       0.046       0.018       0.548       0.005       0.081      15.003        0.05      17142.    0.0915  
        6.72      0.5478      0.3761      0.0162      0.0235       0.001       0.043       0.014       0.514       0.005       0.064      12.770        0.05      17177.    0.0696  
