         5.5x7.0                  (55x70.dat)                                                                                                                                       
         v2022-0915                                                                                                                                                                 
         Simulation Date: 09/22/2022                                                                                                                                                
                                                                                                                                                                                    
         AIRFOIL AERO DATA GENERATED USING:  POLAR DIAGRAMS                                                                                                                         
                                                                                                                                                                                    
         ====== PERFORMANCE DATA (versus advance ratio and MPH) ======                                                                                                              
                                                                                                                                                                                    
         DEFINITIONS:                                                                                                                                                               
         J=V/nD (advance ratio)                                                                                                                                                     
         Ct=T/(rho * n**2 * D**4) (thrust coef.)                                                                                                                                    
         Cp=P/(rho * n**3 * D**5) (power coef.)                                                                                                                                     
         Pe=Ct*J/Cp (efficiency)                                                                                                                                                    
         V  (model speed in MPH)                                                                                                                                                    
         Mach (at prop tip)                                                                                                                                                         
         Reyn (at 75% of span)                                                                                                                                                      
         FOM (Figure of Merit)                                                                                                                                                      
                                                                                                                                                                                    
                                                                                                                                                                                    
         PROP RPM =       1000                                                                                                                                                      
                                                                                                                                                                                    
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach      Reyn       FOM    
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)         -         -          -     
        0.00      0.0000      0.0000      0.1331      0.1387       0.000       0.004       0.004       0.042       0.000       0.017      42.035        0.02       3639.    0.2794  
        0.24      0.0462      0.0438      0.1325      0.1400       0.000       0.004       0.004       0.042       0.000       0.017      41.470        0.02       3644.    0.2750  
        0.48      0.0925      0.0862      0.1320      0.1414       0.000       0.004       0.004       0.043       0.000       0.017      40.856        0.02       3649.    0.2704  
        0.72      0.1387      0.1273      0.1314      0.1432       0.000       0.004       0.004       0.043       0.000       0.017      40.194        0.02       3656.    0.2654  
        0.96      0.1849      0.1667      0.1308      0.1451       0.000       0.004       0.004       0.044       0.000       0.017      39.484        0.02       3663.    0.2602  
        1.20      0.2311      0.2044      0.1302      0.1472       0.000       0.004       0.004       0.044       0.000       0.017      38.730        0.02       3671.    0.2546  
        1.44      0.2774      0.2402      0.1296      0.1496       0.000       0.004       0.004       0.045       0.000       0.017      37.934        0.02       3681.    0.2488  
        1.69      0.3236      0.2741      0.1289      0.1522       0.000       0.004       0.004       0.046       0.000       0.017      37.100        0.02       3691.    0.2427  
        1.93      0.3698      0.3060      0.1282      0.1549       0.000       0.004       0.004       0.047       0.000       0.017      36.234        0.02       3703.    0.2363  
