         20x12WE                  (20x12WE.dat)                                                                                                                                     
         v2022-0915                                                                                                                                                                 
         Simulation Date: 09/22/2022                                                                                                                                                
                                                                                                                                                                                    
         AIRFOIL AERO DATA GENERATED USING:  POLAR DIAGRAMS                                                                                                                         
                                                                                                                                                                                    
         ====== PERFORMANCE DATA (versus advance ratio and MPH) ======                                                                                                              
                                                                                                                                                                                    
         DEFINITIONS:                                                                                                                                                               
         J=V/nD (advance ratio)                                                                                                                                                     
         Ct=T/(rho * n**2 * D**4) (thrust coef.)                                                                                                                                    
         Cp=P/(rho * n**3 * D**5) (power coef.)                                                                                                                                     
         Pe=Ct*J/Cp (efficiency)                                                                                                                                                    
         V  (model speed in MPH)                                                                                                                                                    
         Mach (at prop tip)                                                                                                                                                         
         Reyn (at 75% of span)                                                                                                                                                      
         FOM (Figure of Merit)                                                                                                                                                      
                                                                                                                                                                                    
                                                                                                                                                                                    
         PROP RPM =       1000                                                                                                                                                      
                                                                                                                                                                                    
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach      Reyn       FOM    
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)         -         -          -     
        0.00      0.0000      0.0000      0.0984      0.0390       0.010       0.633       0.502       7.487       0.071       2.231      30.384        0.08      39956.    0.6313  
        0.49      0.0258      0.0633      0.0970      0.0395       0.010       0.641       0.495       7.588       0.072       2.200      29.560        0.08      39985.    0.6099  
        0.98      0.0516      0.1231      0.0955      0.0400       0.010       0.649       0.487       7.683       0.073       2.165      28.739        0.08      40016.    0.5883  
        1.47      0.0774      0.1794      0.0938      0.0405       0.010       0.657       0.478       7.772       0.074       2.128      27.925        0.08      40050.    0.5667  
        1.95      0.1031      0.2322      0.0921      0.0409       0.011       0.664       0.469       7.851       0.075       2.088      27.119        0.08      40087.    0.5451  
        2.44      0.1289      0.2818      0.0901      0.0412       0.011       0.669       0.460       7.919       0.076       2.044      26.324        0.08      40127.    0.5236  
        2.93      0.1547      0.3281      0.0880      0.0415       0.011       0.674       0.449       7.973       0.076       1.997      25.541        0.08      40170.    0.5021  
        3.42      0.1805      0.3712      0.0858      0.0417       0.011       0.677       0.437       8.011       0.076       1.946      24.771        0.08      40216.    0.4807  
        3.91      0.2063      0.4113      0.0834      0.0418       0.011       0.679       0.425       8.031       0.077       1.891      24.014        0.08      40265.    0.4594  
        4.40      0.2321      0.4484      0.0808      0.0418       0.011       0.679       0.412       8.030       0.077       1.832      23.270        0.08      40318.    0.4382  
        4.88      0.2578      0.4825      0.0780      0.0417       0.011       0.677       0.398       8.006       0.076       1.770      22.539        0.08      40374.    0.4171  
        5.37      0.2836      0.5138      0.0751      0.0414       0.011       0.672       0.383       7.956       0.076       1.702      21.820        0.08      40434.    0.3960  
        5.86      0.3094      0.5423      0.0719      0.0410       0.011       0.666       0.367       7.879       0.075       1.631      21.110        0.08      40497.    0.3750  
        6.35      0.3352      0.5680      0.0686      0.0405       0.010       0.657       0.350       7.772       0.074       1.555      20.407        0.08      40564.    0.3540  
        6.84      0.3610      0.5907      0.0650      0.0398       0.010       0.645       0.332       7.633       0.073       1.475      19.709        0.08      40634.    0.3330  
        7.33      0.3868      0.6105      0.0613      0.0389       0.010       0.631       0.313       7.461       0.071       1.391      19.010        0.08      40708.    0.3119  
        7.81      0.4126      0.6271      0.0574      0.0378       0.010       0.613       0.293       7.256       0.069       1.303      18.307        0.08      40786.    0.2907  
        8.30      0.4383      0.6403      0.0534      0.0366       0.009       0.593       0.272       7.021       0.067       1.211      17.593        0.08      40867.    0.2693  
        8.79      0.4641      0.6497      0.0492      0.0352       0.009       0.571       0.251       6.754       0.065       1.117      16.860        0.08      40952.    0.2479  
        9.28      0.4899      0.6549      0.0450      0.0336       0.009       0.546       0.229       6.459       0.062       1.020      16.100        0.08      41041.    0.2262  
        9.77      0.5157      0.6551      0.0406      0.0320       0.008       0.519       0.207       6.135       0.059       0.921      15.301        0.08      41134.    0.2042  
       10.26      0.5415      0.6496      0.0361      0.0301       0.008       0.489       0.184       5.784       0.055       0.820      14.449        0.08      41230.    0.1820  
       10.74      0.5673      0.6370      0.0316      0.0282       0.007       0.457       0.161       5.407       0.052       0.717      13.525        0.08      41329.    0.1593  
       11.23      0.5930      0.6157      0.0271      0.0261       0.007       0.423       0.138       5.004       0.048       0.614      12.504        0.08      41433.    0.1363  
       11.72      0.6188      0.5831      0.0225      0.0238       0.006       0.387       0.115       4.579       0.044       0.510      11.348        0.08      41540.    0.1127  
       12.21      0.6446      0.5355      0.0179      0.0215       0.006       0.349       0.091       4.131       0.039       0.405      10.004        0.08      41651.    0.0886  
       12.70      0.6704      0.4670      0.0133      0.0191       0.005       0.310       0.068       3.665       0.035       0.302       8.389        0.08      41765.    0.0641  
       13.19      0.6962      0.3680      0.0088      0.0166       0.004       0.269       0.045       3.182       0.030       0.199       6.366        0.08      41883.    0.0395  
       13.67      0.7220      0.2217      0.0043      0.0140       0.004       0.227       0.022       2.685       0.026       0.097       3.698        0.08      42005.    0.0161  
       14.16      0.7478     -0.0051     -0.0001      0.0113       0.003       0.184       0.000       2.178       0.021      -0.002      -0.083        0.08      42130.    0.0000  
                                                                                                                                                                                    
                                                                                                                                                                                    
                                                                                                                                                                                    
         PROP RPM =       2000                                                                                                                                                      
                                                                                                                                                                                    
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach      Reyn       FOM    
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)         -         -          -     
        0.00      0.0000      0.0000      0.0987      0.0364       0.075       2.365       2.014      55.956       0.267       8.958      16.325        0.16      79911.    0.6797  
        0.98      0.0259      0.0681      0.0974      0.0370       0.076       2.401       1.986      56.820       0.271       8.833      15.852        0.16      79969.    0.6554  
        1.96      0.0518      0.1322      0.0959      0.0375       0.077       2.436       1.955      57.646       0.275       8.697      15.384        0.16      80031.    0.6311  
        2.94      0.0776      0.1924      0.0942      0.0380       0.078       2.469       1.922      58.415       0.279       8.548      14.921        0.16      80100.    0.6069  
        3.92      0.1035      0.2487      0.0924      0.0385       0.079       2.498       1.885      59.113       0.282       8.386      14.466        0.16      80174.    0.5828  
        4.90      0.1294      0.3013      0.0905      0.0389       0.080       2.524       1.846      59.719       0.285       8.211      14.020        0.16      80254.    0.5589  
        5.88      0.1553      0.3503      0.0884      0.0392       0.081       2.545       1.803      60.216       0.288       8.021      13.583        0.16      80340.    0.5352  
        6.86      0.1812      0.3958      0.0862      0.0394       0.081       2.560       1.757      60.582       0.289       7.816      13.157        0.16      80433.    0.5117  
        7.84      0.2071      0.4381      0.0837      0.0396       0.082       2.569       1.708      60.799       0.290       7.596      12.740        0.16      80532.    0.4885  
        8.82      0.2329      0.4771      0.0811      0.0396       0.082       2.571       1.655      60.846       0.291       7.360      12.334        0.16      80638.    0.4655  
