         8.75x8.5N                (875x85N.dat)                                                                                                                                     
         v2022-0915                                                                                                                                                                 
         Simulation Date: 09/22/2022                                                                                                                                                
                                                                                                                                                                                    
         AIRFOIL AERO DATA GENERATED USING:  POLAR DIAGRAMS                                                                                                                         
                                                                                                                                                                                    
         ====== PERFORMANCE DATA (versus advance ratio and MPH) ======                                                                                                              
                                                                                                                                                                                    
         DEFINITIONS:                                                                                                                                                               
         J=V/nD (advance ratio)                                                                                                                                                     
         Ct=T/(rho * n**2 * D**4) (thrust coef.)                                                                                                                                    
         Cp=P/(rho * n**3 * D**5) (power coef.)                                                                                                                                     
         Pe=Ct*J/Cp (efficiency)                                                                                                                                                    
         V  (model speed in MPH)                                                                                                                                                    
         Mach (at prop tip)                                                                                                                                                         
         Reyn (at 75% of span)                                                                                                                                                      
         FOM (Figure of Merit)                                                                                                                                                      
                                                                                                                                                                                    
                                                                                                                                                                                    
         PROP RPM =       1000                                                                                                                                                      
                                                                                                                                                                                    
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach      Reyn       FOM    
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)         -         -          -     
        0.00      0.0000      0.0000      0.1068      0.0748       0.000       0.019       0.020       0.230       0.002       0.089      39.278        0.03       7312.    0.3719  
        0.32      0.0381      0.0533      0.1064      0.0760       0.000       0.020       0.020       0.234       0.002       0.088      38.512        0.03       7319.    0.3640  
        0.63      0.0762      0.1044      0.1059      0.0774       0.000       0.020       0.020       0.238       0.002       0.088      37.701        0.03       7327.    0.3556  
        0.95      0.1143      0.1530      0.1054      0.0788       0.000       0.020       0.020       0.242       0.002       0.088      36.850        0.03       7337.    0.3468  
        1.26      0.1524      0.1991      0.1049      0.0803       0.000       0.021       0.020       0.247       0.002       0.087      35.965        0.03       7347.    0.3376  
        1.58      0.1905      0.2426      0.1042      0.0819       0.000       0.021       0.019       0.252       0.002       0.087      35.052        0.03       7359.    0.3280  
        1.89      0.2286      0.2833      0.1035      0.0835       0.000       0.022       0.019       0.257       0.002       0.086      34.116        0.03       7373.    0.3181  
        2.21      0.2668      0.3213      0.1026      0.0852       0.000       0.022       0.019       0.262       0.003       0.085      33.164        0.03       7387.    0.3078  
        2.53      0.3049      0.3566      0.1015      0.0867       0.000       0.023       0.019       0.267       0.003       0.084      32.203        0.03       7404.    0.2973  
        2.84      0.3430      0.3892      0.1001      0.0882       0.000       0.023       0.019       0.272       0.003       0.083      31.238        0.03       7421.    0.2865  
        3.16      0.3811      0.4191      0.0985      0.0896       0.000       0.023       0.018       0.276       0.003       0.082      30.274        0.03       7441.    0.2754  
        3.47      0.4192      0.4463      0.0965      0.0906       0.000       0.024       0.018       0.279       0.003       0.080      29.314        0.04       7462.    0.2639  
        3.79      0.4573      0.4711      0.0941      0.0913       0.000       0.024       0.018       0.281       0.003       0.078      28.360        0.04       7484.    0.2521  
        4.10      0.4954      0.4933      0.0912      0.0916       0.000       0.024       0.017       0.282       0.003       0.076      27.413        0.04       7509.    0.2399  
        4.42      0.5335      0.5129      0.0878      0.0913       0.000       0.024       0.016       0.281       0.003       0.073      26.469        0.04       7535.    0.2273  
        4.74      0.5716      0.5300      0.0839      0.0905       0.000       0.024       0.016       0.279       0.003       0.070      25.526        0.04       7562.    0.2143  
