         12x7E-3                  (12x7E-3.dat)                                                                                                                                     
         v2022-0915                                                                                                                                                                 
         Simulation Date: 09/22/2022                                                                                                                                                
                                                                                                                                                                                    
         AIRFOIL AERO DATA GENERATED USING:  POLAR DIAGRAMS                                                                                                                         
                                                                                                                                                                                    
         ====== PERFORMANCE DATA (versus advance ratio and MPH) ======                                                                                                              
                                                                                                                                                                                    
         DEFINITIONS:                                                                                                                                                               
         J=V/nD (advance ratio)                                                                                                                                                     
         Ct=T/(rho * n**2 * D**4) (thrust coef.)                                                                                                                                    
         Cp=P/(rho * n**3 * D**5) (power coef.)                                                                                                                                     
         Pe=Ct*J/Cp (efficiency)                                                                                                                                                    
         V  (model speed in MPH)                                                                                                                                                    
         Mach (at prop tip)                                                                                                                                                         
         Reyn (at 75% of span)                                                                                                                                                      
         FOM (Figure of Merit)                                                                                                                                                      
                                                                                                                                                                                    
                                                                                                                                                                                    
         PROP RPM =       1000                                                                                                                                                      
                                                                                                                                                                                    
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach      Reyn       FOM    
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)         -         -          -     
        0.00      0.0000      0.0000      0.1413      0.0706       0.001       0.089       0.093       1.054       0.010       0.415      40.203        0.05      15441.    0.6007  
        0.28      0.0247      0.0484      0.1389      0.0708       0.001       0.089       0.092       1.057       0.010       0.408      39.371        0.05      15455.    0.5831  
        0.56      0.0494      0.0948      0.1362      0.0710       0.001       0.090       0.090       1.060       0.010       0.400      38.533        0.05      15470.    0.5653  
        0.84      0.0741      0.1391      0.1334      0.0711       0.001       0.090       0.088       1.061       0.010       0.392      37.691        0.05      15485.    0.5472  
        1.12      0.0987      0.1813      0.1304      0.0711       0.001       0.090       0.086       1.061       0.010       0.383      36.845        0.05      15502.    0.5289  
        1.40      0.1234      0.2213      0.1272      0.0710       0.001       0.090       0.084       1.060       0.010       0.374      35.996        0.05      15520.    0.5104  
        1.68      0.1481      0.2593      0.1239      0.0708       0.001       0.089       0.082       1.057       0.010       0.364      35.141        0.05      15539.    0.4916  
        1.96      0.1728      0.2951      0.1203      0.0704       0.001       0.089       0.080       1.052       0.010       0.354      34.282        0.05      15559.    0.4726  
        2.24      0.1975      0.3288      0.1165      0.0700       0.001       0.088       0.077       1.045       0.010       0.343      33.416        0.05      15579.    0.4534  
        2.52      0.2222      0.3602      0.1125      0.0694       0.001       0.088       0.074       1.037       0.010       0.331      32.543        0.05      15602.    0.4340  
        2.81      0.2469      0.3894      0.1084      0.0687       0.001       0.087       0.072       1.026       0.010       0.318      31.659        0.05      15625.    0.4142  
        3.09      0.2716      0.4162      0.1040      0.0678       0.001       0.086       0.069       1.013       0.010       0.306      30.763        0.05      15649.    0.3943  
        3.37      0.2962      0.4405      0.0994      0.0668       0.001       0.084       0.066       0.998       0.010       0.292      29.850        0.05      15674.    0.3740  
        3.65      0.3209      0.4623      0.0946      0.0656       0.001       0.083       0.062       0.980       0.009       0.278      28.917        0.05      15701.    0.3534  
        3.93      0.3456      0.4814      0.0896      0.0643       0.001       0.081       0.059       0.960       0.009       0.263      27.958        0.05      15729.    0.3326  
        4.21      0.3703      0.4975      0.0844      0.0628       0.001       0.079       0.056       0.938       0.009       0.248      26.967        0.05      15758.    0.3114  
        4.49      0.3950      0.5104      0.0791      0.0612       0.001       0.077       0.052       0.914       0.009       0.232      25.939        0.05      15788.    0.2900  
        4.77      0.4197      0.5199      0.0736      0.0594       0.001       0.075       0.049       0.887       0.008       0.216      24.865        0.05      15819.    0.2682  
        5.05      0.4444      0.5254      0.0680      0.0575       0.001       0.073       0.045       0.859       0.008       0.200      23.735        0.05      15851.    0.2460  
        5.33      0.4691      0.5267      0.0623      0.0554       0.001       0.070       0.041       0.828       0.008       0.183      22.539        0.05      15885.    0.2236  
        5.61      0.4937      0.5230      0.0564      0.0532       0.001       0.067       0.037       0.795       0.008       0.166      21.262        0.05      15920.    0.2007  
        5.89      0.5184      0.5136      0.0504      0.0509       0.001       0.064       0.033       0.760       0.007       0.148      19.887        0.05      15956.    0.1775  
        6.17      0.5431      0.4975      0.0443      0.0484       0.001       0.061       0.029       0.722       0.007       0.130      18.389        0.05      15993.    0.1539  
        6.45      0.5678      0.4735      0.0381      0.0457       0.001       0.058       0.025       0.683       0.007       0.112      16.739        0.05      16032.    0.1299  
        6.73      0.5925      0.4398      0.0319      0.0429       0.001       0.054       0.021       0.641       0.006       0.094      14.899        0.05      16072.    0.1057  
        7.01      0.6172      0.3940      0.0255      0.0400       0.001       0.050       0.017       0.597       0.006       0.075      12.815        0.05      16113.    0.0814  
        7.29      0.6419      0.3330      0.0192      0.0369       0.001       0.047       0.013       0.551       0.005       0.056      10.415        0.05      16155.    0.0573  
        7.57      0.6665      0.2522      0.0128      0.0337       0.001       0.043       0.008       0.504       0.005       0.038       7.594        0.05      16199.    0.0341  
        7.85      0.6912      0.1446      0.0064      0.0304       0.001       0.038       0.004       0.454       0.004       0.019       4.201        0.05      16244.    0.0133  
        8.14      0.7159     -0.0003      0.0000      0.0270       0.001       0.034       0.000       0.404       0.004       0.000      -0.008        0.05      16290.    0.0000  
                                                                                                                                                                                    
                                                                                                                                                                                    
                                                                                                                                                                                    
         PROP RPM =       2000                                                                                                                                                      
                                                                                                                                                                                    
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach      Reyn       FOM    
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)         -         -          -     
        0.00      0.0000      0.0000      0.1419      0.0645       0.010       0.325       0.375       7.701       0.037       1.669      22.095        0.10      30881.    0.6617  
        0.57      0.0253      0.0544      0.1394      0.0648       0.010       0.327       0.368       7.739       0.037       1.639      21.596        0.10      30910.    0.6410  
        1.15      0.0505      0.1062      0.1367      0.0650       0.010       0.328       0.361       7.769       0.037       1.607      21.097        0.10      30940.    0.6201  
        1.72      0.0758      0.1556      0.1338      0.0652       0.010       0.329       0.354       7.789       0.037       1.574      20.600        0.10      30973.    0.5991  
        2.30      0.1011      0.2025      0.1308      0.0653       0.010       0.330       0.346       7.798       0.037       1.537      20.104        0.10      31007.    0.5779  
        2.87      0.1263      0.2469      0.1275      0.0653       0.010       0.329       0.337       7.795       0.037       1.499      19.610        0.10      31044.    0.5567  
        3.45      0.1516      0.2888      0.1240      0.0651       0.010       0.329       0.328       7.778       0.037       1.458      19.118        0.10      31083.    0.5352  
        4.02      0.1769      0.3283      0.1203      0.0648       0.010       0.327       0.318       7.746       0.037       1.415      18.627        0.10      31124.    0.5137  
        4.59      0.2022      0.3653      0.1164      0.0644       0.010       0.325       0.308       7.697       0.037       1.369      18.138        0.10      31167.    0.4920  
        5.17      0.2274      0.3999      0.1123      0.0639       0.010       0.322       0.297       7.631       0.036       1.321      17.649        0.10      31212.    0.4702  
        5.74      0.2527      0.4320      0.1080      0.0632       0.010       0.319       0.285       7.546       0.036       1.270      17.159        0.10      31260.    0.4483  
        6.32      0.2780      0.4616      0.1034      0.0623       0.010       0.314       0.273       7.441       0.036       1.216      16.668        0.10      31311.    0.4262  
        6.89      0.3032      0.4886      0.0987      0.0612       0.010       0.309       0.261       7.316       0.035       1.160      16.172        0.10      31363.    0.4039  
