         21.5x10.5PN              (215x105PN.dat)                                                                                                                                   
         v2022-0915                                                                                                                                                                 
         Simulation Date: 09/22/2022                                                                                                                                                
                                                                                                                                                                                    
         AIRFOIL AERO DATA GENERATED USING:  POLAR DIAGRAMS                                                                                                                         
                                                                                                                                                                                    
         ====== PERFORMANCE DATA (versus advance ratio and MPH) ======                                                                                                              
                                                                                                                                                                                    
         DEFINITIONS:                                                                                                                                                               
         J=V/nD (advance ratio)                                                                                                                                                     
         Ct=T/(rho * n**2 * D**4) (thrust coef.)                                                                                                                                    
         Cp=P/(rho * n**3 * D**5) (power coef.)                                                                                                                                     
         Pe=Ct*J/Cp (efficiency)                                                                                                                                                    
         V  (model speed in MPH)                                                                                                                                                    
         Mach (at prop tip)                                                                                                                                                         
         Reyn (at 75% of span)                                                                                                                                                      
         FOM (Figure of Merit)                                                                                                                                                      
                                                                                                                                                                                    
                                                                                                                                                                                    
         PROP RPM =       1000                                                                                                                                                      
                                                                                                                                                                                    
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach      Reyn       FOM    
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)         -         -          -     
        0.00      0.0000      0.0000      0.0848      0.0319       0.012       0.746       0.580       8.822       0.084       2.579      29.811        0.09      49137.    0.6190  
        0.45      0.0220      0.0571      0.0834      0.0322       0.012       0.753       0.570       8.907       0.085       2.535      29.027        0.09      49166.    0.5976  
        0.90      0.0440      0.1111      0.0819      0.0324       0.012       0.759       0.559       8.985       0.086       2.489      28.245        0.09      49197.    0.5761  
        1.35      0.0661      0.1621      0.0802      0.0327       0.012       0.765       0.548       9.053       0.086       2.438      27.467        0.09      49231.    0.5545  
        1.80      0.0881      0.2101      0.0785      0.0329       0.012       0.770       0.536       9.111       0.087       2.385      26.693        0.09      49267.    0.5329  
        2.24      0.1101      0.2550      0.0766      0.0331       0.012       0.774       0.523       9.155       0.087       2.328      25.925        0.09      49306.    0.5114  
        2.69      0.1321      0.2971      0.0746      0.0332       0.012       0.776       0.510       9.185       0.088       2.267      25.164        0.09      49348.    0.4898  
        3.14      0.1542      0.3362      0.0724      0.0332       0.012       0.777       0.495       9.197       0.088       2.202      24.410        0.09      49392.    0.4683  
        3.59      0.1762      0.3725      0.0701      0.0332       0.012       0.777       0.479       9.190       0.088       2.132      23.663        0.09      49439.    0.4467  
        4.04      0.1982      0.4059      0.0677      0.0331       0.012       0.774       0.463       9.160       0.087       2.059      22.922        0.09      49489.    0.4252  
        4.49      0.2202      0.4365      0.0652      0.0329       0.012       0.770       0.445       9.107       0.087       1.982      22.188        0.09      49543.    0.4038  
        4.94      0.2423      0.4644      0.0625      0.0326       0.012       0.763       0.427       9.029       0.086       1.900      21.458        0.09      49599.    0.3824  
        5.39      0.2643      0.4895      0.0597      0.0322       0.012       0.754       0.408       8.925       0.085       1.815      20.732        0.09      49658.    0.3610  
        5.83      0.2863      0.5117      0.0568      0.0318       0.012       0.743       0.388       8.795       0.084       1.726      20.007        0.09      49720.    0.3398  
        6.28      0.3083      0.5311      0.0537      0.0312       0.012       0.730       0.367       8.638       0.082       1.633      19.281        0.09      49785.    0.3186  
        6.73      0.3303      0.5475      0.0506      0.0305       0.011       0.715       0.346       8.454       0.081       1.538      18.550        0.09      49854.    0.2974  
        7.18      0.3524      0.5607      0.0474      0.0298       0.011       0.697       0.324       8.242       0.079       1.440      17.812        0.09      49926.    0.2763  
        7.63      0.3744      0.5706      0.0440      0.0289       0.011       0.676       0.301       8.001       0.076       1.339      17.060        0.09      50001.    0.2552  
        8.08      0.3964      0.5769      0.0406      0.0279       0.010       0.654       0.278       7.733       0.074       1.235      16.289        0.09      50079.    0.2341  
        8.53      0.4184      0.5791      0.0372      0.0268       0.010       0.628       0.254       7.435       0.071       1.129      15.492        0.09      50161.    0.2129  
        8.98      0.4405      0.5768      0.0336      0.0257       0.010       0.601       0.230       7.107       0.068       1.022      14.659        0.09      50246.    0.1916  
        9.42      0.4625      0.5692      0.0300      0.0244       0.009       0.571       0.205       6.750       0.064       0.912      13.777        0.09      50335.    0.1701  
        9.87      0.4845      0.5553      0.0263      0.0230       0.009       0.538       0.180       6.363       0.061       0.801      12.829        0.09      50427.    0.1484  
       10.32      0.5065      0.5337      0.0226      0.0215       0.008       0.503       0.155       5.947       0.057       0.688      11.793        0.09      50522.    0.1264  
       10.77      0.5286      0.5022      0.0189      0.0199       0.007       0.465       0.129       5.501       0.053       0.574      10.636        0.09      50621.    0.1042  
       11.22      0.5506      0.4579      0.0151      0.0181       0.007       0.425       0.103       5.025       0.048       0.459       9.310        0.09      50723.    0.0815  
       11.67      0.5726      0.3961      0.0113      0.0163       0.006       0.382       0.077       4.522       0.043       0.343       7.743        0.09      50829.    0.0587  
       12.12      0.5946      0.3091      0.0075      0.0144       0.005       0.337       0.051       3.992       0.038       0.228       5.819        0.09      50938.    0.0359  
       12.57      0.6166      0.1840      0.0037      0.0124       0.005       0.290       0.025       3.437       0.033       0.113       3.339        0.09      51050.    0.0145  
       13.02      0.6387     -0.0048     -0.0001      0.0103       0.004       0.241      -0.001       2.856       0.027      -0.002      -0.084        0.09      51163.    0.0000  
                                                                                                                                                                                    
                                                                                                                                                                                    
                                                                                                                                                                                    
         PROP RPM =       2000                                                                                                                                                      
                                                                                                                                                                                    
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach      Reyn       FOM    
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)         -         -          -     
        0.00      0.0000      0.0000      0.0853      0.0288       0.086       2.701       2.332      63.916       0.305      10.372      16.547        0.17      98272.    0.6889  
        0.90      0.0221      0.0636      0.0839      0.0292       0.087       2.733       2.292      64.661       0.309      10.197      16.080        0.17      98330.    0.6639  
        1.80      0.0442      0.1235      0.0823      0.0295       0.088       2.762       2.250      65.349       0.312      10.009      15.618        0.17      98393.    0.6388  
        2.70      0.0664      0.1798      0.0807      0.0298       0.088       2.788       2.205      65.965       0.315       9.808      15.162        0.17      98461.    0.6139  
        3.61      0.0885      0.2326      0.0789      0.0300       0.089       2.810       2.157      66.492       0.317       9.593      14.712        0.17      98534.    0.5891  
        4.51      0.1106      0.2820      0.0770      0.0302       0.090       2.828       2.105      66.915       0.319       9.363      14.269        0.17      98613.    0.5645  
        5.41      0.1327      0.3280      0.0750      0.0303       0.090       2.841       2.050      67.215       0.321       9.118      13.833        0.17      98696.    0.5400  
        6.31      0.1548      0.3709      0.0728      0.0304       0.090       2.847       1.991      67.372       0.322       8.857      13.405        0.17      98786.    0.5158  
        7.21      0.1770      0.4106      0.0705      0.0304       0.090       2.847       1.929      67.367       0.322       8.578      12.985        0.17      98881.    0.4917  
        8.11      0.1991      0.4472      0.0681      0.0303       0.090       2.839       1.862      67.182       0.321       8.283      12.572        0.17      98982.    0.4678  
        9.02      0.2212      0.4809      0.0655      0.0302       0.090       2.823       1.792      66.801       0.319       7.971      12.167        0.17      99089.    0.4441  
        9.92      0.2433      0.5117      0.0628      0.0299       0.089       2.798       1.718      66.212       0.316       7.642      11.769        0.17      99202.    0.4206  
       10.82      0.2654      0.5396      0.0600      0.0295       0.088       2.764       1.641      65.409       0.312       7.298      11.377        0.17      99321.    0.3973  
       11.72      0.2876      0.5647      0.0571      0.0291       0.086       2.721       1.560      64.384       0.307       6.939      10.990        0.17      99447.    0.3743  
       12.62      0.3097      0.5869      0.0540      0.0285       0.085       2.668       1.476      63.135       0.301       6.567      10.607        0.17      99578.    0.3514  
       13.52      0.3318      0.6062      0.0508      0.0278       0.083       2.606       1.390      61.654       0.294       6.183      10.226        0.17      99717.    0.3287  
       14.42      0.3539      0.6225      0.0476      0.0271       0.080       2.533       1.301      59.939       0.286       5.787       9.845        0.17      99862.    0.3062  
       15.33      0.3760      0.6357      0.0442      0.0262       0.078       2.450       1.210      57.985       0.277       5.380       9.462        0.17     100013.    0.2837  
       16.23      0.3982      0.6455      0.0408      0.0252       0.075       2.358       1.116      55.786       0.266       4.964       9.073        0.17     100171.    0.2613  
       17.13      0.4203      0.6515      0.0373      0.0241       0.072       2.254       1.020      53.340       0.255       4.538       8.676        0.17     100336.    0.2389  
