         12.25x3.75               (1225x375.dat)                                                                                                                                    
         v2022-0915                                                                                                                                                                 
         Simulation Date: 09/22/2022                                                                                                                                                
                                                                                                                                                                                    
         AIRFOIL AERO DATA GENERATED USING:  POLAR DIAGRAMS                                                                                                                         
                                                                                                                                                                                    
         ====== PERFORMANCE DATA (versus advance ratio and MPH) ======                                                                                                              
                                                                                                                                                                                    
         DEFINITIONS:                                                                                                                                                               
         J=V/nD (advance ratio)                                                                                                                                                     
         Ct=T/(rho * n**2 * D**4) (thrust coef.)                                                                                                                                    
         Cp=P/(rho * n**3 * D**5) (power coef.)                                                                                                                                     
         Pe=Ct*J/Cp (efficiency)                                                                                                                                                    
         V  (model speed in MPH)                                                                                                                                                    
         Mach (at prop tip)                                                                                                                                                         
         Reyn (at 75% of span)                                                                                                                                                      
         FOM (Figure of Merit)                                                                                                                                                      
                                                                                                                                                                                    
                                                                                                                                                                                    
         PROP RPM =       1000                                                                                                                                                      
                                                                                                                                                                                    
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach      Reyn       FOM    
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)         -         -          -     
        0.00      0.0000      0.0000      0.0703      0.0344       0.001       0.048       0.050       0.569       0.005       0.224      40.230        0.05      21233.    0.4329  
        0.18      0.0157      0.0313      0.0687      0.0343       0.001       0.048       0.049       0.568       0.005       0.219      39.342        0.05      21242.    0.4184  
        0.36      0.0313      0.0612      0.0670      0.0343       0.001       0.048       0.048       0.567       0.005       0.214      38.438        0.05      21251.    0.4038  
        0.54      0.0470      0.0896      0.0653      0.0342       0.001       0.048       0.047       0.566       0.005       0.208      37.518        0.05      21261.    0.3889  
        0.73      0.0626      0.1165      0.0635      0.0341       0.001       0.048       0.046       0.565       0.005       0.203      36.582        0.05      21271.    0.3740  
        0.91      0.0783      0.1418      0.0616      0.0340       0.001       0.048       0.044       0.563       0.005       0.197      35.629        0.05      21282.    0.3588  
        1.09      0.0939      0.1656      0.0597      0.0339       0.001       0.047       0.043       0.560       0.005       0.190      34.659        0.05      21293.    0.3435  
        1.27      0.1096      0.1877      0.0577      0.0337       0.001       0.047       0.041       0.558       0.005       0.184      33.671        0.05      21305.    0.3281  
        1.45      0.1253      0.2080      0.0556      0.0335       0.001       0.047       0.040       0.554       0.005       0.178      32.663        0.05      21317.    0.3126  
        1.63      0.1409      0.2267      0.0535      0.0333       0.001       0.047       0.038       0.551       0.005       0.171      31.633        0.05      21330.    0.2970  
        1.82      0.1566      0.2435      0.0514      0.0330       0.001       0.046       0.037       0.547       0.005       0.164      30.582        0.05      21343.    0.2812  
        2.00      0.1722      0.2584      0.0491      0.0327       0.001       0.046       0.035       0.542       0.005       0.157      29.505        0.05      21357.    0.2654  
        2.18      0.1879      0.2714      0.0468      0.0324       0.001       0.045       0.034       0.537       0.005       0.149      28.402        0.05      21372.    0.2494  
        2.36      0.2035      0.2823      0.0445      0.0321       0.001       0.045       0.032       0.531       0.005       0.142      27.271        0.05      21387.    0.2334  
        2.54      0.2192      0.2910      0.0421      0.0317       0.001       0.044       0.030       0.525       0.005       0.134      26.107        0.05      21402.    0.2173  
        2.72      0.2348      0.2975      0.0396      0.0313       0.001       0.044       0.028       0.518       0.005       0.126      24.907        0.05      21418.    0.2012  
        2.91      0.2505      0.3015      0.0371      0.0308       0.001       0.043       0.027       0.510       0.005       0.118      23.669        0.05      21435.    0.1850  
        3.09      0.2662      0.3030      0.0345      0.0303       0.001       0.042       0.025       0.502       0.005       0.110      22.387        0.05      21453.    0.1688  
        3.27      0.2818      0.3018      0.0319      0.0298       0.001       0.042       0.023       0.493       0.005       0.102      21.055        0.05      21471.    0.1526  
        3.45      0.2975      0.2975      0.0292      0.0292       0.001       0.041       0.021       0.484       0.005       0.093      19.669        0.05      21489.    0.1365  
        3.63      0.3131      0.2901      0.0265      0.0286       0.001       0.040       0.019       0.474       0.005       0.085      18.220        0.05      21509.    0.1204  
        3.81      0.3288      0.2792      0.0238      0.0280       0.001       0.039       0.017       0.463       0.004       0.076      16.700        0.05      21529.    0.1044  
        4.00      0.3444      0.2645      0.0209      0.0273       0.001       0.038       0.015       0.451       0.004       0.067      15.100        0.05      21549.    0.0887  
        4.18      0.3601      0.2455      0.0181      0.0265       0.001       0.037       0.013       0.439       0.004       0.058      13.406        0.05      21571.    0.0731  
        4.36      0.3758      0.2218      0.0152      0.0257       0.001       0.036       0.011       0.426       0.004       0.048      11.606        0.05      21593.    0.0580  
        4.54      0.3914      0.1927      0.0123      0.0249       0.001       0.035       0.009       0.412       0.004       0.039       9.681        0.05      21615.    0.0435  
