         5.25x5.5E                (525x55E.dat)                                                                                                                                     
         v2022-0915                                                                                                                                                                 
         Simulation Date: 09/22/2022                                                                                                                                                
                                                                                                                                                                                    
         AIRFOIL AERO DATA GENERATED USING:  POLAR DIAGRAMS                                                                                                                         
                                                                                                                                                                                    
         ====== PERFORMANCE DATA (versus advance ratio and MPH) ======                                                                                                              
                                                                                                                                                                                    
         DEFINITIONS:                                                                                                                                                               
         J=V/nD (advance ratio)                                                                                                                                                     
         Ct=T/(rho * n**2 * D**4) (thrust coef.)                                                                                                                                    
         Cp=P/(rho * n**3 * D**5) (power coef.)                                                                                                                                     
         Pe=Ct*J/Cp (efficiency)                                                                                                                                                    
         V  (model speed in MPH)                                                                                                                                                    
         Mach (at prop tip)                                                                                                                                                         
         Reyn (at 75% of span)                                                                                                                                                      
         FOM (Figure of Merit)                                                                                                                                                      
                                                                                                                                                                                    
                                                                                                                                                                                    
         PROP RPM =       1000                                                                                                                                                      
                                                                                                                                                                                    
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach      Reyn       FOM    
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)         -         -          -     
        0.00      0.0000      0.0000      0.1358      0.1065       0.000       0.002       0.003       0.025       0.000       0.015      58.495        0.02       3319.    0.3748  
        0.19      0.0388      0.0487      0.1352      0.1077       0.000       0.002       0.003       0.026       0.000       0.015      57.616        0.02       3323.    0.3684  
        0.39      0.0776      0.0958      0.1346      0.1089       0.000       0.002       0.003       0.026       0.000       0.014      56.685        0.02       3327.    0.3616  
        0.58      0.1164      0.1413      0.1339      0.1103       0.000       0.002       0.003       0.026       0.000       0.014      55.707        0.02       3332.    0.3544  
        0.77      0.1552      0.1849      0.1331      0.1117       0.000       0.002       0.003       0.027       0.000       0.014      54.687        0.02       3338.    0.3470  
        0.96      0.1939      0.2267      0.1323      0.1132       0.000       0.002       0.003       0.027       0.000       0.014      53.628        0.02       3344.    0.3392  
        1.16      0.2327      0.2665      0.1314      0.1148       0.000       0.002       0.003       0.027       0.000       0.014      52.536        0.02       3350.    0.3312  
        1.35      0.2715      0.3043      0.1304      0.1164       0.000       0.002       0.003       0.028       0.000       0.014      51.417        0.02       3358.    0.3229  
        1.54      0.3103      0.3400      0.1293      0.1180       0.000       0.002       0.003       0.028       0.000       0.014      50.277        0.02       3366.    0.3144  
        1.74      0.3491      0.3737      0.1281      0.1196       0.000       0.002       0.003       0.029       0.000       0.014      49.120        0.02       3374.    0.3057  
        1.93      0.3879      0.4053      0.1267      0.1212       0.000       0.002       0.003       0.029       0.000       0.014      47.951        0.02       3384.    0.2967  
        2.12      0.4267      0.4349      0.1250      0.1227       0.000       0.002       0.003       0.029       0.000       0.013      46.773        0.02       3394.    0.2876  
        2.31      0.4655      0.4625      0.1232      0.1240       0.000       0.003       0.003       0.030       0.000       0.013      45.591        0.02       3405.    0.2783  
        2.51      0.5042      0.4880      0.1211      0.1251       0.000       0.003       0.003       0.030       0.000       0.013      44.402        0.02       3417.    0.2687  
        2.70      0.5430      0.5116      0.1185      0.1258       0.000       0.003       0.003       0.030       0.000       0.013      43.226        0.02       3429.    0.2588  
        2.89      0.5818      0.5334      0.1153      0.1258       0.000       0.003       0.003       0.030       0.000       0.012      42.066        0.02       3443.    0.2484  
        3.09      0.6206      0.5537      0.1113      0.1248       0.000       0.003       0.003       0.030       0.000       0.012      40.935        0.02       3457.    0.2375  
        3.28      0.6594      0.5719      0.1065      0.1228       0.000       0.002       0.003       0.029       0.000       0.011      39.799        0.02       3472.    0.2258  
        3.47      0.6982      0.5877      0.1008      0.1198       0.000       0.002       0.002       0.029       0.000       0.011      38.625        0.02       3487.    0.2133  
        3.66      0.7370      0.6002      0.0945      0.1161       0.000       0.002       0.002       0.028       0.000       0.010      37.368        0.02       3504.    0.1998  
        3.86      0.7758      0.6083      0.0877      0.1118       0.000       0.002       0.002       0.027       0.000       0.009      35.982        0.02       3521.    0.1853  
        4.05      0.8145      0.6110      0.0803      0.1070       0.000       0.002       0.002       0.026       0.000       0.009      34.418        0.02       3539.    0.1696  
        4.24      0.8533      0.6067      0.0725      0.1019       0.000       0.002       0.002       0.024       0.000       0.008      32.625        0.02       3557.    0.1527  
        4.43      0.8921      0.5939      0.0643      0.0965       0.000       0.002       0.002       0.023       0.000       0.007      30.547        0.02       3576.    0.1347  
        4.63      0.9309      0.5705      0.0557      0.0909       0.000       0.002       0.001       0.022       0.000       0.006      28.120        0.02       3596.    0.1154  
        4.82      0.9697      0.5339      0.0469      0.0851       0.000       0.002       0.001       0.020       0.000       0.005      25.264        0.02       3616.    0.0951  
        5.01      1.0085      0.4810      0.0378      0.0792       0.000       0.002       0.001       0.019       0.000       0.004      21.884        0.02       3637.    0.0740  
        5.21      1.0473      0.4075      0.0285      0.0732       0.000       0.001       0.001       0.018       0.000       0.003      17.855        0.02       3659.    0.0524  
        5.40      1.0861      0.3081      0.0190      0.0671       0.000       0.001       0.000       0.016       0.000       0.002      13.018        0.02       3681.    0.0312  
        5.59      1.1249      0.1756      0.0095      0.0610       0.000       0.001       0.000       0.015       0.000       0.001       7.161        0.02       3704.    0.0122  
                                                                                                                                                                                    
                                                                                                                                                                                    
                                                                                                                                                                                    
         PROP RPM =       2000                                                                                                                                                      
                                                                                                                                                                                    
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach      Reyn       FOM    
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)         -         -          -     
        0.00      0.0000      0.0000      0.1366      0.0953       0.000       0.008       0.013       0.182       0.001       0.059      32.865        0.04       6639.    0.4224  
        0.40      0.0402      0.0566      0.1360      0.0966       0.000       0.008       0.013       0.185       0.001       0.059      32.293        0.04       6647.    0.4141  
        0.80      0.0804      0.1111      0.1354      0.0980       0.000       0.008       0.013       0.188       0.001       0.058      31.687        0.04       6656.    0.4055  
        1.20      0.1207      0.1633      0.1347      0.0995       0.000       0.008       0.013       0.190       0.001       0.058      31.051        0.04       6666.    0.3963  
        1.60      0.1609      0.2131      0.1340      0.1011       0.000       0.008       0.013       0.194       0.001       0.058      30.388        0.04       6677.    0.3868  
        2.00      0.2011      0.2604      0.1332      0.1029       0.000       0.008       0.013       0.197       0.001       0.057      29.702        0.04       6690.    0.3769  
        2.40      0.2413      0.3050      0.1323      0.1046       0.000       0.008       0.013       0.200       0.001       0.057      28.998        0.04       6704.    0.3668  
        2.80      0.2816      0.3471      0.1312      0.1065       0.000       0.009       0.013       0.204       0.001       0.057      28.280        0.04       6719.    0.3563  
        3.20      0.3218      0.3864      0.1301      0.1083       0.000       0.009       0.013       0.207       0.001       0.056      27.552        0.04       6736.    0.3456  
        3.60      0.3620      0.4232      0.1288      0.1102       0.000       0.009       0.012       0.211       0.001       0.055      26.818        0.04       6755.    0.3347  
        4.00      0.4022      0.4573      0.1273      0.1120       0.000       0.009       0.012       0.214       0.001       0.055      26.083        0.04       6775.    0.3236  
        4.40      0.4425      0.4889      0.1256      0.1136       0.000       0.009       0.012       0.218       0.001       0.054      25.349        0.04       6797.    0.3124  
        4.80      0.4827      0.5179      0.1236      0.1152       0.000       0.009       0.012       0.220       0.001       0.053      24.618        0.04       6820.    0.3010  
        5.20      0.5229      0.5446      0.1212      0.1164       0.000       0.009       0.012       0.223       0.001       0.052      23.895        0.04       6845.    0.2893  
        5.60      0.5631      0.5691      0.1183      0.1170       0.000       0.009       0.011       0.224       0.001       0.051      23.186        0.04       6872.    0.2773  
        6.00      0.6034      0.5917      0.1145      0.1168       0.000       0.009       0.011       0.223       0.001       0.049      22.498        0.04       6901.    0.2648  
        6.40      0.6436      0.6125      0.1099      0.1154       0.000       0.009       0.011       0.221       0.001       0.047      21.834        0.04       6931.    0.2517  
        6.80      0.6838      0.6310      0.1043      0.1130       0.000       0.009       0.010       0.216       0.001       0.045      21.170        0.04       6963.    0.2378  
        7.20      0.7240      0.6466      0.0980      0.1097       0.000       0.009       0.009       0.210       0.001       0.042      20.490        0.04       6996.    0.2230  
        7.60      0.7642      0.6585      0.0910      0.1056       0.000       0.009       0.009       0.202       0.001       0.039      19.769        0.04       7031.    0.2074  
        8.00      0.8045      0.6656      0.0835      0.1009       0.000       0.008       0.008       0.193       0.001       0.036      18.983        0.04       7068.    0.1908  
        8.40      0.8447      0.6666      0.0755      0.0957       0.000       0.008       0.007       0.183       0.001       0.033      18.105        0.04       7106.    0.1730  
        8.80      0.8849      0.6598      0.0672      0.0901       0.000       0.007       0.007       0.172       0.001       0.029      17.106        0.04       7145.    0.1542  
        9.20      0.9251      0.6432      0.0585      0.0841       0.000       0.007       0.006       0.161       0.001       0.025      15.950        0.04       7186.    0.1341  
        9.60      0.9654      0.6138      0.0495      0.0778       0.000       0.006       0.005       0.149       0.001       0.021      14.588        0.04       7228.    0.1129  
       10.00      1.0056      0.5680      0.0403      0.0713       0.000       0.006       0.004       0.137       0.001       0.017      12.959        0.04       7271.    0.0905  
       10.40      1.0458      0.5003      0.0309      0.0646       0.000       0.005       0.003       0.124       0.001       0.013      10.975        0.04       7316.    0.0671  
       10.80      1.0860      0.4027      0.0214      0.0577       0.000       0.005       0.002       0.110       0.001       0.009       8.508        0.04       7362.    0.0433  
       11.20      1.1263      0.2633      0.0118      0.0507       0.000       0.004       0.001       0.097       0.000       0.005       5.363        0.04       7409.    0.0203  
       11.60      1.1665      0.0625      0.0023      0.0436       0.000       0.004       0.000       0.083       0.000       0.001       1.229        0.04       7457.    0.0021  
                                                                                                                                                                                    
                                                                                                                                                                                    
                                                                                                                                                                                    
         PROP RPM =       3000                                                                                                                                                      
                                                                                                                                                                                    
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach      Reyn       FOM    
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)         -         -          -     
        0.00      0.0000      0.0000      0.1369      0.0903       0.001       0.016       0.030       0.583       0.002       0.133      23.193        0.06       9958.    0.4477  
        0.61      0.0406      0.0605      0.1364      0.0916       0.001       0.017       0.030       0.592       0.002       0.132      22.762        0.06       9970.    0.4385  
        1.21      0.0813      0.1185      0.1357      0.0931       0.001       0.017       0.030       0.601       0.002       0.132      22.306        0.06       9984.    0.4287  
        1.82      0.1219      0.1740      0.1351      0.0947       0.001       0.017       0.029       0.611       0.002       0.131      21.828        0.06       9999.    0.4185  
        2.42      0.1625      0.2267      0.1344      0.0964       0.001       0.018       0.029       0.622       0.002       0.130      21.330        0.06      10016.    0.4079  
        3.03      0.2032      0.2765      0.1336      0.0981       0.001       0.018       0.029       0.634       0.002       0.129      20.816        0.06      10036.    0.3969  
        3.64      0.2438      0.3234      0.1327      0.1000       0.001       0.018       0.029       0.646       0.002       0.129      20.290        0.06      10057.    0.3855  
        4.24      0.2844      0.3674      0.1317      0.1019       0.001       0.019       0.029       0.659       0.002       0.128      19.754        0.06      10081.    0.3739  
        4.85      0.3251      0.4084      0.1305      0.1039       0.001       0.019       0.028       0.671       0.002       0.126      19.214        0.06      10107.    0.3621  
        5.45      0.3657      0.4464      0.1292      0.1058       0.001       0.019       0.028       0.684       0.002       0.125      18.670        0.06      10135.    0.3501  
